date,ticker,name,price,change,confidence,feature1,feature2,feature3,feature4
2025-08-28,MRK,MRK,83.66,-0.49033776601872414,7,RSI,GARCH vol,Daily return (t-1),Overnight drift
2025-08-28,NFLX,NFLX,1217.5,-0.49033776601872414,7,RSI,MA(5),MACD,MA(20)
2025-08-28,ORCL,ORCL,234.9,-0.3843103202374093,2,RSI,MA(20),Overnight drift,MA(5)
2025-08-28,VRTX,VRTX,387.17,-0.49033776601872414,7,RSI,MA(5),MA(20),MACD
2025-08-28,WMT,WMT,95.61,-0.49033776601872414,7,MA(5),MA(20),MACD,Overnight drift
2025-08-28,ZM,ZM,80.63,-0.4097337086653558,3,RSI,Bollinger %B,Vol(5),GARCH vol
2025-08-28,ACN,ACN,255.57,-0.6008890865848372,6,Overnight drift,RSI,MA(5),MACD
2025-08-28,ED,ED,99.45,-0.622060727021845,7,RSI,Overnight drift,MA(20),MA(5)
2025-08-28,HCA,HCA,402.53,-0.622060727021845,7,MA(20),RSI,Overnight drift,MA(5)
2025-08-28,INTU,INTU,660.1,-0.46268419187991355,1,Overnight drift,MACD,MA(20),MA(5)
2025-08-28,LIN,LIN,479.81,-0.6008890865848372,6,Overnight drift,MA(20),GARCH vol,MA(5)
2025-08-28,NOW,NOW,883.06,-0.5543465852759926,4,MA(20),MA(5),RSI,GARCH vol
2025-08-28,CL,CL,83.83,-0.7295875275255282,6,RSI,MA(5),MA(20),Overnight drift
2025-08-28,EMR,EMR,132.48,-0.7295875275255282,6,MA(20),MA(5),RSI,Overnight drift
2025-08-28,ETN,ETN,348.84,-0.7295875275255282,6,MA(20),MA(5),RSI,Overnight drift
2025-08-28,CHD,CHD,92.23,-0.8582859684662193,6,RSI,Overnight drift,MA(5),Bollinger %B
2025-08-28,CSCO,CSCO,67.85,-0.8582859684662193,6,RSI,MA(5),MA(20),Overnight drift
2025-08-28,KMI,KMI,26.6,-0.8582859684662193,6,MA(20),RSI,MA(5),Vol(5)
2025-08-28,MCD,MCD,309.05,-0.7646005629980337,3,Overnight drift,RSI,MA(5),MA(20)
2025-08-28,WMB,WMB,57.0,-0.8582859684662193,6,Overnight drift,MA(20),RSI,Vol(5)
2025-08-28,META,META,740.0,-0.9869844094069102,6,MA(5),MA(20),GARCH vol,MACD
2025-08-28,SBUX,SBUX,86.79,-0.9869844094069102,6,RSI,Overnight drift,MA(5),MA(20)
2025-08-28,BKNG,BKNG,5555.01,-1.0804033380102378,5,MA(5),MA(20),RSI,MACD
2025-08-28,GS,GS,740.34,-1.2443812912882923,6,RSI,MA(20),MA(5),MACD
2025-08-28,IBM,IBM,241.79,-1.2443812912882923,6,MA(20),MA(5),RSI,MACD
2025-08-28,ROK,ROK,342.28,-1.9810344007913645,2,Overnight drift,RSI,MA(5),Bollinger %B
2025-08-28,TSLA,TSLA,341.65,-2.2739688188138203,6,RSI,MA(5),MACD,MA(20)
