Date,AAPL,ABBV,ACN,ADBE,ADI,ADSK,AEP,AMD,AMGN,AMP,AMZN,AON,AOS,AVGO,AXP,BAC,BIIB,BKNG,BLK,BMY,BRK.B,C,CAT,CB,CDNS,CHD,CI,CL,COP,COST,CRM,CSCO,CVX,D,DE,DG,DHR,DLTR,DUK,ED,EIX,ELV,EMR,EOG,ETN,EXC,FANG,FAST,FTNT,GE,GILD,GOOGL,GS,HAL,HCA,HD,HON,IBM,ICE,IDXX,INTC,INTU,ISRG,ITW,JNJ,JPM,KHC,KMI,KO,KR,LIN,LLY,LMT,LOW,MA,MCD,MDT,META,MMC,MNST,MPC,MRK,MS,MSFT,MU,NEE,NFLX,NOW,NVDA,OKE,ORCL,PANW,PCAR,PEG,PEP,PFE,PG,PH,PM,PSX,QCOM,REGN,ROK,ROP,ROST,RTX,SBUX,SCHW,SLB,SNPS,SO,SPGI,SYY,TFC,TGT,TMO,TSLA,TXN,UNH,UNP,V,VRTX,WEC,WMB,WMT,XEL,XOM,XYL,ZBH,ZM
2022-10-03,138.65,135.36,259.63,278.0,140.23,185.87,87.49,63.87,227.98,255.77,113.85,269.74,49.27,44.65,136.5946,30.45,269.98,1664.0,565.5817,71.48,269.17,41.42,166.52,183.88,164.92,71.865,280.24,70.65,106.08,474.5,144.5,40.36,147.81,69.9,338.99,240.65,259.92,137.675,94.5,87.12,57.63,454.5,74.3,115.07,134.9446,37.93,125.22,23.02,49.62,39.1317,62.12,96.75,296.64,25.68,188.18,279.73,169.87,120.25,91.31,328.42,26.18,386.6345,190.08,182.52,164.52,105.4,33.52,17.05,56.41,44.0,272.09,325.35,389.45,190.9964,287.23,233.4,81.31,137.53,150.43,43.705,101.06,86.63,79.81,235.29,50.85,79.6,237.61,382.7,12.26,53.4907,61.33,82.7,56.5733,57.54,164.66,44.09,127.2,246.57,83.75,83.3,114.69,700.0,219.51,362.95,85.08,82.55,85.15,73.15,37.14,308.97,68.79,307.46,71.58,43.97,149.45,512.91,253.88,156.03,509.0,196.88,179.43,291.82,90.74,29.37,43.5733,64.54,89.95,88.27,106.22,74.2
2022-10-04,145.11,139.49,270.77,290.15,148.0,197.7,88.55,68.09,230.62,275.55,119.5157,277.91,51.6419,46.666,143.04,31.64,266.0,1724.0,586.895,70.76,277.25,43.25,174.45,188.58,173.38,72.595,288.79,71.6,112.89,483.0,151.1,41.47,154.74,71.04,350.0,247.5767,273.43,142.61,96.98,87.25,59.39,470.345,77.01,123.0,141.434,38.85,133.65,23.785,52.0,40.3279,64.22,100.28,304.49,27.1,197.57,288.0,176.359,122.72,93.65,343.84,27.48,404.01,197.93,190.295,163.47,109.88,34.2,17.4,57.18,44.06,284.46,323.4538,403.5,196.6,295.96,236.7,83.53,140.85,156.85,45.1125,104.7,87.7,81.85,244.65,53.41,82.08,243.71,400.77,12.87,54.65,63.68,86.625,58.6933,58.14,167.2,44.27,128.6,258.89,85.9977,86.3,119.5,735.0497,228.85,376.12,87.65,83.752,86.85,74.7694,39.25,323.42,70.6,319.26,73.94,45.34,154.26,532.07,249.76,162.68,520.18,202.73,184.59,300.7,92.36,29.88,44.5633,65.68,93.65,92.23,109.44,75.99
2022-10-05,144.32,140.66,272.53,291.0,149.53,197.11,89.23,66.87,232.52,272.19,119.2502,281.78,51.51,47.5,144.49,31.83,265.7,1730.515,581.05,71.0,277.51,43.81,176.63,191.02,170.1,73.95,291.94,71.79,115.52,482.5,153.1,41.49,157.0,71.1,353.8187,244.21,275.5,141.9559,95.67,87.7567,59.84,477.0,79.55,124.5,142.3,39.31,135.41,24.05,51.85,41.4431,64.9,100.25,308.8,28.0,198.9873,286.1193,176.64,124.6,93.58,343.31,27.4,405.0,199.42,190.5,164.5,110.2,34.1058,17.54,56.52,44.66,283.73,328.49,404.0,195.0001,297.05,237.0,83.58,138.9,157.76,45.585,107.49,88.09,82.07,246.01,53.18,82.0,237.5052,402.75,12.948,56.4,64.99,85.5256,60.4733,58.88,166.74,44.2584,129.34,260.0,87.17,90.38,120.778,738.75,229.2,374.39,88.43,84.52,87.56,75.74,38.84,318.82,69.97,319.65,74.35,45.99,155.5,534.0,244.7,163.24,519.0,202.95,183.38,300.3372,91.76,30.64,44.6667,66.13,95.47,91.82,110.56,76.1
2022-10-06,146.26,142.95,274.18,297.0,151.52,204.43,87.45,67.85,233.0,276.21,121.0,280.72,51.175,48.5,142.85,31.76,261.0,1723.67,578.818,70.6,278.85,43.63,177.65,189.82,169.65,72.64,292.66,71.01,114.86,483.02,155.92,41.8,157.7,68.46,353.695,243.25,280.725,143.19,94.0,85.88,59.88,479.4,79.36,125.0,143.525,38.61,138.45,24.05,53.32,41.7422,65.43,100.9,307.0,29.09,201.3,289.45,176.56,125.0,92.83,349.2,27.61,412.34,203.1125,193.29,164.29,109.88,33.79,17.57,56.14,44.58,281.04,327.99,402.9999,198.73,302.43,239.65,84.525,138.87,158.125,45.995,107.055,88.04,82.65,248.76,54.57,81.4,235.85,420.86,13.1993,56.03,66.53,87.75,60.46,58.06,165.4,44.035,129.2,263.43,86.97,92.01,124.5844,740.48,233.96,379.99,89.85,85.5113,89.87,75.92,41.37,321.58,68.41,320.11,75.14,45.45,157.29,543.82,239.89,167.52,526.78,199.81,187.95,300.99,89.86,30.14,44.2467,63.95,98.48,92.46,111.94,77.4
2022-10-07,142.39,139.96,266.288,293.6,146.93,203.05,84.1,64.2,230.16,271.795,118.22,278.85,50.19,47.1687,140.12,31.2,264.45,1680.77,565.0,70.0,273.88,42.7014,176.39,188.07,165.01,71.9,289.96,69.29,117.5,479.1,152.23,41.19,162.05,65.72,351.12,,274.955,141.27,90.5,83.7,58.72,473.02,79.24,127.0,140.46,37.57,142.0,23.195,52.44,40.8387,64.6,99.9,301.85,29.91,199.445,287.0,173.05,121.73,93.35,340.2,26.11,402.12,195.23,190.26,161.5,107.0701,33.26,17.36,54.9,43.5,276.0,330.1295,399.4,198.01,294.8159,233.77,84.01,137.47,156.53,45.365,107.74,87.3,80.3,242.2855,53.4,78.55,236.51,409.11,12.566,55.5,64.4773,85.6,58.8867,56.56,161.7833,42.99,125.972,257.56,85.38,93.0,121.57,729.0,229.97,377.92,87.23,84.7499,88.27,75.29,42.41,313.98,65.25,313.31,72.75,44.58,155.0,535.0,233.81,163.03,517.94,197.4,183.0,296.79,86.38,30.02,43.75,61.57,102.13,90.23,109.665,76.5
2022-10-10,140.77,139.39,260.81,289.0,144.71,194.68,83.3,57.62,231.5,273.14,115.35,274.42,50.08,45.815,140.0,30.88,256.16,1701.0025,558.135,69.11,270.05,42.45,179.0,186.07,159.355,70.745,287.88,68.98,118.61,469.8294,151.16,40.45,160.44,64.5799,358.88,239.6,267.61,141.93,89.6564,81.455,58.95,465.06,78.3,127.6,137.34,37.01,142.0,22.925,53.44,40.3092,64.4,99.11,302.205,30.41,201.33,285.1,172.64,119.13,90.54,333.63,25.88,394.015,190.0,189.25,160.2,106.65,33.95,17.24,54.62,43.52,273.6,326.9976,406.6,197.6,296.8,233.5,82.9,134.04,153.15,45.28,107.2,89.52,79.16,233.6,52.91,76.9387,226.4,400.67,12.063,53.8,63.58,85.15,58.8333,55.58,161.86,42.35,122.94,255.0,85.62,92.5,120.82,715.838,226.04,371.09,87.475,84.8563,87.21,74.52,42.59,306.5,64.2,306.415,72.5,43.8,151.85,521.45,224.38,158.97,506.49,197.9025,184.6,293.0714,85.5,29.89,43.0928,60.15,101.26,89.5,108.48,76.85
2022-10-11,139.98,138.0,256.29,286.0,140.0,191.03,84.52,57.2,238.2,271.51,113.22,279.61,49.5,43.4,136.66,30.43,252.39,1671.33,531.7392,68.1,266.45,41.4,178.22,185.09,154.72,71.505,284.735,68.66,114.73,465.5544,145.0,39.84,154.95,64.51,360.5,239.14,260.27,142.0,89.47,81.53,57.67,464.02,77.96,121.5,134.8,37.86,137.99,23.02,51.0,40.4338,64.4858,97.2896,299.98,28.84,199.25,281.49,171.215,117.5,90.16,324.31,25.08,384.36,186.55,185.31,160.41,104.8698,34.03,16.92,54.42,44.2,270.69,319.5,410.0,195.02,290.2,234.65,82.3,131.62,154.1,45.38,104.29,90.84,78.04,228.36,50.84,76.6,228.59,382.5,11.543,52.8,61.8,81.11,58.5267,55.2,161.7,41.66,123.55,250.22,84.19,89.67,112.3,728.51,224.335,363.815,85.36,84.0,86.58,73.19,41.25,292.91,63.77,296.9,72.76,43.2962,152.92,505.11,221.6875,155.0,497.0,193.16,181.0,295.06,85.24,29.19,43.0533,59.84,97.23,88.99,107.22,71.5
2022-10-12,139.44,142.3349,251.0,285.98,138.85,191.87,84.9,57.85,244.16,265.38,112.83,276.33,49.24,43.11,136.45,29.7729,255.0,1635.49,530.0,69.95,268.28,40.53,179.51,184.48,148.0,72.22,289.2089,69.3,115.54,474.0,143.0,39.68,157.5,64.82,363.02,239.19,254.5,141.89,89.53,81.6,57.01,470.57,78.14,122.1682,136.27,37.52,139.0,23.385,48.75,39.9167,65.57,97.45,296.0,29.59,202.12,284.98,172.5057,118.03,90.43,328.5,25.19,385.11,186.22,184.68,162.7,102.25,35.05,17.21,54.88,45.75,271.01,327.5,409.1,196.61,285.79,237.1,82.39,129.0,153.74,44.75,103.69,91.51,77.25,225.41,53.82,75.55,215.3,373.02,11.64,53.27,62.4336,78.0,59.9667,54.96,166.3,41.92,124.5,257.0,85.95,90.0,110.91,737.41,227.015,365.2175,86.5,85.0,86.4,71.24,41.75,278.75,63.8,294.435,73.35,42.07,155.13,501.25,216.8,153.0,499.7,192.4,179.541,296.5,85.01,29.53,44.2,60.29,98.18,89.81,107.72,74.1
2022-10-13,134.25,137.0001,245.6,280.0317,134.52,188.66,80.87,55.67,243.07,261.0,108.8057,270.01,46.57,41.802,130.74,29.35,252.0,1628.9,516.42,69.25,260.5,40.3,176.0,182.55,142.43,70.54,286.5,69.5,115.1813,458.7,137.67,39.25,156.73,61.91,355.0,235.25,245.8,135.8,85.14,78.0,55.0,462.9,76.11,121.5,133.98,35.35,137.5,22.25,46.4082,39.4059,64.57,94.62,290.16,29.24,195.0,275.11,169.79,116.4869,89.2,321.57,24.79,374.0,181.5,181.03,161.0633,102.27,34.85,16.88,54.77,45.51,267.96,320.45,392.0,189.71,278.55,237.0,79.52,123.47,148.87,43.515,104.0,89.79,75.01,219.8032,51.0,71.6,213.0,355.0,11.023,52.85,62.22,75.0315,57.9333,52.95,168.2394,42.12,124.08,248.0,85.02,92.0,105.25,722.0,220.92,,82.4071,82.1091,84.98,70.52,41.39,265.83,60.9,289.86,71.62,41.35,151.5,492.75,209.15,147.33,492.93,190.29,174.88,285.01,80.915,28.9,43.1733,57.3,97.31,85.98,104.55,71.78
2022-10-14,144.08,142.02,261.28,298.89,144.18,197.45,85.32,59.73,254.09,278.38,114.01,284.36,49.25,44.442,143.7,32.01,272.0,1720.0,570.0,70.81,278.55,43.45,185.0,194.61,152.69,73.325,298.3,70.99,122.5,472.5,147.67,41.2,164.4,65.4,370.1,243.3476,259.4,140.795,88.44,83.15,57.25,474.0,81.07,125.8,139.395,37.62,144.51,23.64,49.92,42.8511,66.49,100.3515,307.75,30.75,208.85,285.95,179.79,122.53,93.53,340.38,26.74,399.905,190.8,191.4595,165.76,110.75,35.94,17.58,56.26,45.42,285.06,331.0,407.0,195.0,300.0,247.97,83.98,132.0,157.94,45.49,108.7,91.9,78.08,236.25,55.6,73.5,237.35,368.01,12.128,55.53,65.7475,80.0,60.8,55.39,175.57,43.05,127.63,264.0,87.95,96.25,114.5,753.0,232.46,374.31,86.6,85.6142,90.5,74.98,43.79,290.6428,64.44,295.84,75.19,44.4,155.5,514.015,224.4,156.97,522.0,199.0,186.41,299.0,85.54,30.32,44.4736,60.2,101.3,88.905,110.29,76.0
2022-10-17,141.0801,143.2,258.45,292.2,140.79,194.0,84.65,56.98,252.85,,109.38,274.94,50.05,43.476,139.3,33.0,266.3798,1701.335,567.6,70.75,276.5,44.13,181.68,188.96,151.91,73.68,296.18,71.64,120.0,460.42,145.5,40.91,162.0,65.0,364.0,239.0,256.67,138.21,88.06,83.02,56.08,474.01,79.93,122.31,135.95,37.0,142.37,22.2,49.32,42.739,66.57,98.58,307.6,30.07,204.79,280.048,176.64,121.4,91.5,332.1,26.32,391.4,187.07,189.82,165.5,113.39,36.05,17.3,55.41,43.44,281.48,334.0,393.0,191.7,294.9,245.0,83.01,129.29,154.61,44.11,105.95,92.36,76.4,233.62,54.0,72.71,234.7,350.01,11.487,54.55,65.14,79.245,59.5867,54.98,171.9,43.11,126.0,261.48,85.92,95.31,112.33,732.0,,,82.91,83.27,87.75,71.3,43.0,285.8,64.31,292.98,74.7632,43.86,147.7455,509.49,209.7,150.75,518.37,196.48,185.38,294.5,85.6,29.73,43.7467,59.56,100.29,88.55,108.65,74.1
2022-10-18,145.28,145.25,268.5,302.14,143.5,205.0,86.0,59.77,253.69,,118.12,,52.54,44.656,145.3,34.45,271.45,1814.52,588.84,71.87,283.18,44.51,185.2,194.82,157.85,75.08,294.0,72.89,119.29,471.78,155.88,41.7545,162.42,66.08,370.05,240.74,264.5,138.7,90.5,83.98,57.5,482.88,81.72,124.42,142.4,37.58,140.8,23.21,51.9,43.7233,66.8,102.85,317.65,30.42,210.75,287.9691,180.48,123.05,94.04,350.7,26.81,415.57,194.8876,195.75,168.48,118.55,35.76,17.68,56.29,42.37,288.22,332.8,399.25,196.0,301.32,249.5,83.91,137.0,159.81,45.3,106.37,94.76,79.39,243.65,55.0,74.53,250.6,361.1,12.297,55.58,67.77,81.75,59.4533,56.04,174.8,44.26,128.61,269.35,86.5,96.7,114.8993,737.0011,,,86.395,85.7,90.25,68.69,43.36,297.78,65.07,303.84,76.3219,44.43,154.85,531.11,229.21,153.99,528.95,202.76,189.96,301.75,86.91,30.305,44.2667,61.53,101.68,93.87,112.94,79.58
2022-10-19,141.79,145.16,262.67,298.4992,140.24,195.27,85.2,57.32,251.6649,265.82,115.57,280.87,51.2176,43.27,144.0,34.51,268.19,1760.055,578.1,71.38,279.7501,43.8,181.8,194.0,152.02,74.09,295.23,72.94,117.75,470.0,152.63,41.62,162.16,66.0,367.5,237.29,264.5,139.51,90.15,84.35,56.81,485.6,81.38,126.6927,140.47,37.26,141.42,23.6025,51.01,43.6112,66.51,100.81,311.34,30.7,208.875,281.7,180.25,123.0,92.43,340.18,25.71,405.28,214.75,191.58,165.68,117.75,35.9,17.76,56.25,43.14,283.19,334.4,432.34,188.49,296.68,249.48,84.26,132.7,155.17,45.085,107.5034,94.68,78.64,236.75,52.01,74.8,266.85,352.5422,11.801,55.7,66.55,81.31,60.6533,54.96,173.33,43.93,130.4,265.01,86.5,95.61,110.52,722.76,233.82,370.74,84.39,87.25,88.42,68.27,43.74,287.02,65.03,297.13,77.7,42.98,156.9837,511.13,218.75,150.84,518.0933,201.5,186.6584,299.25,86.66,30.36,44.68,59.86,101.16,92.81,109.03,77.66
2022-10-20,142.54,143.13,265.2913,299.03,142.49,197.88,85.92,57.06,248.19,263.3,114.46,280.555,50.75,43.312,144.75,33.91,266.09,1763.57,579.785,71.09,278.0,43.2,184.0,193.71,154.405,,292.77,71.41,122.0,468.2,153.0,41.85,168.95,65.2,370.55,238.39,251.0,141.53,88.94,84.23,56.75,490.97,81.25,131.08,138.21,36.71,147.45,23.115,51.75,43.9414,66.31,99.5,311.43,32.25,209.06,274.17,180.45,127.85,90.99,334.68,25.92,402.0,211.02,191.85,164.5,116.52,36.28,17.7,55.8393,43.01,284.3,330.0,442.0,183.66,298.36,250.46,83.9,133.0,158.93,44.145,109.5,93.27,77.6,235.53,52.96,73.86,270.66,355.815,12.031,55.41,67.0,79.85,61.1333,54.525,174.05,43.15,128.64,268.0,86.67,98.8,112.9,709.46,233.87,372.6,83.78,88.48,87.4,68.5,45.85,288.97,65.11,295.14,77.7,42.28,155.55,502.0,207.76,153.0,521.46,192.12,186.72,291.28,86.4,31.15,44.5833,61.41,104.08,92.63,108.57,75.6
2022-10-21,142.45,143.48,259.1,300.8,141.12,196.29,84.06,57.18,247.67,258.31,114.0,273.72,48.99,42.7,136.5211,33.6,264.59,1772.03,571.96,70.02,272.7,42.75,178.4,192.79,151.99,71.42,292.245,70.25,121.63,462.0,156.0,41.49,168.74,64.5,362.92,,243.0,139.59,87.45,83.57,55.35,502.88,80.69,132.25,135.69,35.48,145.52,22.6,51.94,43.58,65.98,98.47,311.0,31.84,199.84,267.88,177.02,127.8,90.1987,329.0,25.94,404.1,211.41,189.35,165.55,116.0,35.25,17.17,54.97,42.0,281.05,,443.45,178.23,293.76,250.25,82.13,126.05,153.72,43.35,109.59,93.07,76.48,234.87,53.25,70.5,264.88,353.5,11.987,55.05,69.98,79.32,58.5333,53.77,171.52,43.17,126.39,260.6708,85.03,97.94,110.8,706.99,223.06,367.0,82.44,87.0,86.1,67.99,46.6,280.0,63.38,290.76,77.48,40.25,154.0,483.43,204.95,156.06,519.71,187.44,185.8,290.16,85.92,30.9654,44.3467,59.5,103.89,91.645,105.93,79.0
2022-10-24,147.15,147.06,272.59,308.0,145.35,203.07,86.65,59.21,254.5,269.53,120.3,283.9,50.595,45.202,141.49,35.28,268.72,1809.12,606.115,72.21,284.2,44.51,187.76,199.78,159.5,73.89,304.81,71.91,124.13,481.2005,162.3192,43.18,171.67,66.43,380.37,241.11,246.2,144.71,89.05,85.77,56.16,514.59,83.18,134.8,140.495,37.09,151.51,23.235,53.75,45.3681,67.79,101.85,328.87,33.91,199.33,277.1,184.47,130.65,93.58,341.81,26.94,419.8599,218.78,197.6575,168.71,123.01,35.39,17.57,56.4,43.87,293.9,343.418,459.9564,183.9,304.92,256.56,85.16,128.35,156.56,44.4325,111.21,95.67,79.98,244.69,56.48,72.32,291.5,375.0,12.499,56.75,72.94,81.325,60.4597,55.15,173.87,44.95,129.48,272.14,86.51,100.2,116.65,724.29,233.4,373.575,85.095,90.59,87.21,70.9954,49.8,300.74,63.88,298.505,80.61,41.91,160.78,501.03,208.25,160.81,537.94,192.8,192.0,302.5,86.65,31.23,45.8478,61.64,105.52,95.23,108.325,81.25
2022-10-25,149.28,150.01,277.32,316.0,145.37,209.48,86.01,58.61,260.75,270.595,119.38,283.25,51.0,45.896,141.4288,34.8,276.8,1792.8,608.32,73.36,287.31,44.14,190.45,200.47,159.4133,74.28,310.81,72.37,124.33,494.0,160.99,43.48,172.5,66.04,386.52,246.98,252.3,149.02,88.72,84.53,55.55,524.3895,83.14,134.1,141.33,36.85,153.08,23.395,54.29,46.6204,68.75,103.0,326.9105,34.78,210.0,282.98,186.2,132.0,92.61,346.02,27.19,421.11,221.9999,205.0,170.9,121.67,36.43,17.28,59.08,43.94,276.51,347.01,453.9195,189.31,305.15,255.06,83.56,129.98,155.25,45.61,110.72,97.3497,79.15,247.8,56.28,73.46,284.34,366.5,12.609,56.37,72.92,80.67,62.2867,55.25,177.89,45.54,129.4,278.0,86.92,99.78,116.47,733.51,235.78,373.925,89.27,89.11,83.85,70.79,51.6,303.15,64.58,295.5,81.62,42.3101,162.0,504.22,209.74,162.0,541.45,194.67,190.98,312.99,86.7,31.02,46.49,61.76,106.45,96.39,109.11,80.71
2022-10-26,150.71,151.34,279.95,318.0,142.5,213.0,87.868,60.19,262.15,,116.68,279.49,52.33,45.695,147.02,35.38,275.0,1877.02,632.3,72.5,288.0,45.4,196.2,212.3,149.25,76.2,315.195,73.0,124.5,500.0,160.44,44.71,175.41,67.25,392.13,251.16,254.42,154.08,91.39,86.64,57.53,530.0,84.76,132.52,147.25,37.99,154.5,23.51,55.29,45.3618,69.71,97.78,333.27,35.9,217.34,289.9814,190.16,132.85,95.39,352.26,27.08,423.94,236.18,208.7,171.32,122.7,38.0,17.64,58.96,45.135,289.32,350.0,461.9933,194.45,313.0,256.6,84.04,131.95,153.815,46.145,112.08,98.24,80.68,234.24,55.7,76.01,289.818,360.25,12.9,57.99,72.17,82.0,62.6533,56.72,179.39,45.52,130.78,281.89,89.09,100.58,117.78,737.65,242.25,,93.81,88.22,85.27,72.12,52.7,290.89,65.95,312.49,82.89,43.92,165.88,505.0,219.47,155.48,538.71,197.0,196.58,310.63,88.785,32.15,46.7067,62.97,106.29,98.73,110.62,82.3
2022-10-27,148.57,153.24,281.0,323.0,141.66,214.06,86.5,61.71,269.63,295.34,113.7,279.36,53.0,46.395,148.03,36.0,283.86,1869.37,640.0,74.45,290.43,45.8,208.0,206.555,149.06,76.86,316.41,73.91,128.4,503.0,161.71,44.95,179.7,67.23,397.0,252.18,255.0,154.21,91.43,86.32,57.47,532.44,86.41,136.4,146.515,37.87,158.0,23.445,55.61,47.2247,71.29,94.51,337.685,37.23,220.0,292.55,199.6,135.5,92.93,359.54,27.24,430.65,243.88,209.58,172.87,124.73,37.2586,17.92,59.7,45.52,291.87,359.99,464.4,194.7,313.0,262.8913,86.31,100.42,155.605,46.125,114.98,100.0,81.52,231.8,54.72,76.27,299.6,418.2,13.611,59.1,75.16,84.91,62.4533,55.71,179.89,46.24,132.48,282.24,89.5,103.5931,118.59,746.29,242.95,393.99,93.96,91.8905,86.53,73.62,53.0,295.89,66.5,310.39,83.82,44.67,168.0,499.4,229.5752,158.33,545.555,197.39,203.16,310.5,88.52,32.49,47.3333,61.58,108.527,99.62,112.7,83.66
2022-10-28,144.9,147.7,280.21,318.39,139.99,211.69,88.03,58.29,269.16,300.575,95.66,,52.19,45.401,146.67,36.02,276.0,1854.99,648.98,75.21,291.0,45.56,210.0,207.53,148.11,,318.98,71.85,127.5,496.0,158.0,44.64,181.27,67.5,395.78,253.35,248.48,155.4,92.05,86.87,59.29,534.88,85.96,134.91,146.69,37.68,154.0,23.56,55.97,47.3493,73.44,92.0,338.72,36.55,216.77,290.51,197.0,135.0,95.34,356.02,27.71,420.68,241.67,207.555,172.5,124.9,38.17,17.79,59.6,46.08,295.79,356.5,473.445,193.95,319.0,266.0,85.51,99.55,156.18,45.875,113.7235,99.74,80.2,225.63,51.29,76.25,296.62,411.96,13.088,59.4,74.51,83.66,62.8333,55.62,178.99,45.63,133.6277,283.6,89.93,104.12,114.4,733.61,249.99,402.375,94.35,91.9891,85.1,77.43,51.7,288.96,65.21,319.19,83.97,44.37,165.5,501.84,224.89,155.01,544.12,196.34,204.0613,304.5501,89.25,32.77,46.5667,63.83,109.66,100.67,112.08,82.29
2022-10-31,153.71,145.5,284.0,324.01,143.65,215.89,89.28,61.1,267.95,309.61,103.19,285.85,54.13,46.927,150.25,36.01,282.92,1867.0,657.04,76.41,298.99,45.85,216.37,212.49,150.25,76.305,321.69,74.6,126.0,508.98,162.72,45.56,178.351,70.5,396.63,255.3132,249.485,157.9,94.0,88.5,61.45,538.96,87.4,132.76,148.99,38.66,151.86,24.2,56.81,48.5081,78.75,95.27,340.0,35.5,221.0,295.37,203.1,138.0,96.37,362.245,29.3399,428.765,242.8,211.99,174.46,125.5,38.9299,17.74,60.73,46.49,301.09,359.75,481.27,197.5,327.76,273.35,86.52,98.15,163.08,46.2525,112.8,100.7899,81.87,233.8423,53.56,78.95,295.11,417.0901,13.738,58.4931,76.79,85.14,63.5333,57.6,182.0196,47.19,135.1,288.76,92.19,102.8,118.5,743.465,255.72,411.79,95.18,94.3445,86.55,80.25,49.9,294.78,66.39,324.135,85.29,45.0,166.39,503.0,226.5103,160.0,555.3724,197.61,208.7,312.0,91.96,32.75,47.4833,65.25,109.76,102.52,113.31,83.5
2022-11-01,155.55,146.045,287.095,323.49,145.25,217.43,88.25,61.31,269.47,311.915,104.17,283.29,55.52,47.6,150.49,36.34,284.01,1906.715,655.9999,77.6,297.54,46.2,218.96,215.45,153.47,74.695,322.805,73.98,128.8,505.0,164.66,45.76,183.9511,70.3,400.04,255.5349,254.5,159.1012,93.57,88.36,60.435,546.97,86.29,139.21,150.3,39.2,160.91,24.35,57.94,48.963,78.53,95.86,347.0,37.23,218.91,298.99,204.51,139.0,96.585,370.0,28.78,434.5,249.0,215.3779,173.05,126.8,38.73,18.33,60.24,47.79,304.01,350.0,486.99,196.99,330.35,274.17,87.98,94.48,162.84,48.335,114.6,101.5,82.96,234.7,55.1,77.9,296.0,427.21,13.828,60.23,78.6,87.0,64.84,56.32,182.5,48.35,135.26,293.23,92.13,107.1,119.75,750.825,258.03,415.64,96.4,95.7,88.28,79.52,53.24,297.605,65.74,325.37,83.35,45.16,166.2,519.15,233.1436,162.51,558.0,197.43,208.6806,313.2,91.245,33.4,47.6667,65.5,112.68,109.2,113.66,85.3
2022-11-02,148.77,146.53,280.49,317.15,145.37,214.54,88.48,62.98,271.7,312.38,96.96,283.425,54.33,47.048,146.86,36.14,279.975,1857.855,648.77,77.8,293.4,46.13,217.6,212.555,150.82,73.4,324.0,73.74,127.56,497.56,159.5,45.49,181.85,69.35,388.41,254.38,256.74,156.92,93.52,87.81,58.0,542.6,85.85,136.0,152.08,38.5,158.5,24.4,56.5664,48.5953,78.51,90.77,347.88,36.6,218.84,297.33,202.75,137.88,93.67,390.27,28.43,400.01,245.31,212.135,173.4,127.78,38.25,18.15,59.64,47.345,301.53,353.88,484.9,192.85,332.065,272.25,87.49,94.65,162.23,47.3,119.0,99.43,83.55,228.7158,54.9,78.0,287.4,417.65,13.727,59.62,76.74,85.425,64.4767,56.3,180.72,48.0,134.5,286.29,91.26,107.32,117.91,755.94,249.3794,,94.25,95.467,86.76,79.85,51.46,291.3,65.21,316.02,83.21,44.64,163.87,512.645,226.85,162.8304,544.3,196.1,205.76,315.0,91.79,33.45,47.06,65.82,111.9,105.1,117.0,82.59
2022-11-03,141.9,144.0,270.3,297.33,139.81,197.085,88.49,57.74,268.59,304.0301,92.5,276.11,53.57,45.0,141.7978,35.61,276.0,1837.62,625.02,77.34,287.0,45.17,212.0,208.71,143.91,71.41,325.9977,72.13,127.5,482.0,147.75,44.3,178.0,68.6,381.5,247.31,241.0,152.0,92.57,88.14,58.245,535.17,83.42,134.11,149.335,38.45,153.65,23.6625,45.99,47.7854,77.08,86.38,347.26,35.65,211.02,285.02,200.2,135.81,92.565,365.26,27.35,377.23,234.4,208.13,170.0,125.65,38.05,17.87,58.37,46.5,289.85,354.79,481.25,183.57,316.04,269.0,84.85,90.15,157.32,45.45,114.05,98.81,83.5,219.4,52.52,76.92,269.19,389.61,12.92,58.71,74.53,77.35,63.1667,56.0,177.0,46.2115,132.06,292.85,88.7,103.538,103.8,715.29,235.0,396.37,92.71,93.5,84.0,78.04,50.89,279.16,64.6,307.98,80.94,43.6,157.92,484.99,211.13,156.83,541.3,190.36,199.24,308.12,89.62,32.94,46.67,65.07,109.19,103.14,105.79,77.805
2022-11-04,141.9,145.95,261.035,288.0,141.0,194.0,88.46,61.91,265.88,307.85,91.31,279.2,55.175,44.892,141.31,36.49,280.7,1880.0,647.0,78.55,286.0,44.6999,223.74,211.11,142.9,72.13,324.4346,72.82,137.5,489.0,147.9,44.32,184.88,68.0,400.63,250.715,244.9,157.0,93.85,88.0,58.95,534.0,88.57,141.23,159.33,37.3,163.0,24.495,46.55,49.4177,79.39,84.83,353.0,37.89,214.25,285.0,206.48,135.55,96.42,370.77,27.69,367.01,234.45,213.52,170.63,128.88,38.18,18.3,59.12,47.59,304.7,364.85,486.5,182.0,312.0,273.9,84.84,90.15,160.635,46.499,120.95,98.76,84.75,216.69,54.74,77.88,272.903,388.0,13.928,60.55,75.84,75.725,64.6733,57.33,177.83,47.342,132.98,291.58,89.16,105.67,106.0,738.68,246.21,403.0,92.33,95.6,89.7,79.58,53.0,279.37,65.45,314.06,82.25,43.17,161.65,496.14,221.7,159.12,547.03,194.99,196.35,311.65,90.49,33.52,47.16,65.17,113.46,107.81,107.5,79.8
