Date,AAPL,MSFT,NVDA,AMZN,GOOGL,META,TSLA,BRK-B,UNH,JPM,V,LLY,XOM,MA,AVGO,JNJ,HD,PG,MRK,COST,ABBV,ADBE,PEP,CRM,NFLX,CVX,WMT,ACN,AMD,MCD,KO,BAC,TMO,INTC,LIN,AMGN,TXN,NEE,PFE,HON,MS,UNP,QCOM,PM,GS,NOW,VRTX,BKNG,LOW,RTX,ISRG,LMT,IBM,SBUX,GE,CAT,BLK,DE,ADI,MDT,ORCL,INTU,CSCO,MU,ADSK,PANW,SNPS,CDNS,FTNT,ZM,REGN,BMY,GILD,BIIB,DHR,CI,ELV,ZBH,IDXX,HCA,SCHW,AXP,C,TFC,SPGI,ICE,CB,AON,MMC,AMP,SLB,COP,EOG,PSX,MPC,OKE,WMB,KMI,HAL,FANG,TGT,DG,ROST,DLTR,KHC,SYY,KR,CL,MNST,CHD,ETN,EMR,ROP,PH,ITW,ROK,FAST,PCAR,XYL,AOS,SO,D,DUK,AEP,EXC,PEG,ED,WEC,EIX,XEL
2021-08-10,142.54,277.09,19.89,166.03,135.99,359.16,236.66,288.94,387.30,143.22,230.74,258.28,49.49,359.35,44.23,154.74,300.47,128.80,66.48,422.30,98.53,621.74,137.03,241.28,515.84,86.63,46.78,300.81,106.48,213.17,50.38,37.45,534.81,49.68,285.80,200.60,168.87,72.66,39.58,212.48,88.99,202.53,133.70,82.00,368.70,575.80,196.46,2172.92,175.76,79.42,331.87,325.10,114.53,105.61,64.86,198.20,825.89,357.08,159.22,110.62,84.75,516.87,49.36,74.14,331.28,62.83,288.25,149.05,60.08,372.55,612.35,57.54,59.19,337.22,269.20,196.66,358.59,136.96,671.53,232.34,70.43,161.20,62.83,47.13,420.17,113.46,167.51,259.20,141.89,252.87,26.16,48.79,56.16,63.56,52.95,42.40,20.49,13.64,18.80,64.36,234.33,223.50,120.07,101.42,31.21,70.49,39.06,71.63,49.40,80.04,156.33,94.37,468.48,282.45,210.22,295.79,23.63,45.16,123.41,66.88,55.55,63.86,90.42,76.44,29.21,55.00,65.75,83.20,46.54,60.39
2021-08-11,142.79,277.58,19.66,164.61,135.47,358.00,235.94,291.28,383.50,144.93,227.82,253.16,49.64,355.83,44.34,154.77,305.48,129.12,66.50,423.51,97.59,626.03,137.58,240.18,512.40,87.28,47.19,300.44,107.68,215.08,50.32,37.92,531.73,49.87,290.08,200.75,168.73,74.32,38.04,214.59,90.60,206.81,134.45,81.83,374.05,570.20,195.25,2172.67,180.19,80.30,331.88,326.05,115.14,106.12,64.83,205.23,829.99,366.05,158.72,111.27,84.74,518.91,49.58,73.28,328.64,60.91,288.95,150.53,59.73,358.56,605.85,57.10,59.71,339.05,270.67,196.99,349.35,136.89,665.32,232.82,70.70,162.32,63.97,47.86,419.31,112.64,170.31,264.83,143.09,255.59,26.68,49.41,56.76,63.72,53.55,42.51,20.49,13.68,19.19,65.47,233.39,223.30,121.51,102.32,31.46,70.41,39.26,71.97,49.36,80.15,155.92,95.48,469.53,279.94,213.06,293.94,23.98,46.88,124.20,67.22,55.91,64.27,90.63,76.80,29.60,55.55,66.37,83.47,47.59,60.70
2021-08-12,145.76,280.35,19.86,165.18,136.38,360.67,240.75,290.24,381.82,145.50,224.96,253.37,49.52,353.62,44.41,156.02,302.77,129.41,67.23,424.52,99.24,634.35,137.60,246.23,510.72,87.10,47.07,302.30,106.50,216.11,50.41,38.11,536.43,49.31,290.43,200.77,167.28,74.88,38.80,213.38,91.29,207.97,134.88,82.04,375.05,581.57,194.81,2165.71,177.86,79.72,333.33,322.86,115.90,105.44,65.12,203.91,831.30,365.61,156.97,112.58,84.91,523.49,50.05,68.61,332.05,61.50,292.19,152.26,61.13,362.86,605.40,57.17,60.59,340.68,273.46,195.48,349.34,137.56,675.67,234.16,71.44,160.28,63.82,47.96,422.36,111.99,170.88,266.60,142.61,256.99,26.28,49.28,57.03,63.74,53.91,42.94,20.51,13.73,19.02,65.77,232.38,221.68,119.77,101.44,31.12,70.97,39.12,71.69,48.81,80.22,156.88,95.79,468.58,278.65,211.92,294.65,23.83,46.45,125.02,66.45,55.98,64.63,90.23,76.61,29.73,55.83,66.48,83.36,47.50,60.46
2021-08-13,145.97,283.29,20.15,164.70,136.91,361.20,239.06,287.89,385.31,143.87,225.79,254.08,49.02,354.37,44.58,156.95,300.33,130.04,67.83,426.86,99.96,637.31,138.89,249.37,515.92,86.53,47.22,303.88,110.55,218.07,50.76,37.63,539.03,49.27,293.02,202.12,168.02,75.29,39.82,213.22,90.65,208.10,136.24,83.33,371.24,587.83,194.36,2175.83,176.48,79.05,334.35,321.27,115.99,106.36,64.15,202.36,829.78,364.07,158.37,113.30,85.45,527.21,50.12,69.27,332.78,62.34,293.12,152.67,61.87,355.24,622.12,57.65,60.83,342.25,274.76,196.34,349.21,137.26,672.10,234.58,70.11,157.96,62.94,47.04,427.18,110.89,171.86,268.77,143.14,256.39,26.10,48.35,55.57,63.27,53.56,42.20,20.37,13.66,18.73,62.68,232.08,222.13,119.04,101.77,31.54,71.57,39.28,72.28,49.06,81.21,157.30,95.45,469.81,277.10,212.31,295.03,23.81,45.95,125.44,66.95,56.39,64.92,90.49,77.25,29.93,56.59,66.90,83.89,47.48,60.68
2021-08-16,147.94,284.98,19.91,164.95,137.48,364.56,228.72,289.45,392.40,142.92,228.42,259.59,48.31,355.16,44.77,158.37,303.71,130.94,68.90,431.67,101.61,636.94,140.25,247.04,517.92,85.64,47.60,308.39,107.48,220.03,50.98,37.33,548.75,49.25,294.87,204.91,169.04,75.74,40.17,215.04,90.46,207.81,135.78,83.99,369.04,580.22,190.97,2104.21,179.23,78.96,339.41,323.31,116.32,107.07,63.19,201.57,837.05,363.16,159.29,114.40,85.87,529.35,49.95,69.28,330.18,61.72,294.42,151.87,60.49,348.41,625.92,58.65,61.30,343.50,277.84,196.61,357.66,137.71,675.48,237.80,69.40,157.64,62.07,46.78,431.41,111.99,173.27,271.13,144.92,255.54,25.57,47.35,53.87,61.53,52.86,41.64,20.19,13.49,18.28,60.11,233.51,223.15,119.17,102.29,31.66,71.47,39.87,72.59,49.21,82.26,158.13,95.35,474.14,282.78,214.31,297.73,23.96,45.96,126.78,67.58,57.12,65.55,92.04,77.78,30.07,56.68,67.34,84.73,47.71,61.32
2021-08-17,147.03,283.51,19.42,162.10,135.85,356.49,221.90,289.10,396.70,141.20,227.62,262.25,47.98,354.84,43.90,159.82,290.75,131.16,69.70,431.17,102.69,635.01,140.11,244.84,518.91,85.48,47.59,309.38,107.56,219.40,50.80,37.15,550.58,48.53,295.03,205.03,165.90,75.75,41.41,212.93,89.72,206.33,132.37,84.08,365.99,582.24,198.44,2086.81,168.84,78.47,345.00,324.52,115.37,106.19,62.13,197.61,823.23,356.80,154.85,115.44,85.99,522.45,49.71,69.13,324.70,60.96,291.62,149.59,59.73,345.54,644.68,58.89,62.43,349.79,279.72,196.24,361.31,138.92,678.12,236.56,68.68,156.60,61.66,46.06,429.54,111.59,173.73,272.23,145.86,253.15,25.03,47.10,53.91,60.68,52.22,41.26,20.08,13.29,17.83,59.57,226.74,217.23,115.32,100.48,31.58,70.87,41.69,72.81,48.76,82.63,156.62,94.50,474.86,280.26,212.51,291.98,23.63,45.57,125.70,66.02,57.18,65.68,91.95,77.98,29.93,56.60,67.14,84.89,47.97,61.48
2021-08-18,143.28,281.78,19.00,160.06,134.64,353.51,229.66,286.36,392.51,139.91,224.80,258.22,46.97,352.61,43.01,157.79,291.47,129.73,68.78,425.33,100.65,626.77,138.68,249.04,521.87,83.17,47.08,304.92,103.44,217.40,50.11,36.88,539.05,48.07,293.50,201.16,163.66,76.16,40.50,210.15,88.31,205.38,130.32,82.81,360.41,581.95,194.77,2060.19,185.02,77.45,346.46,320.04,112.98,105.37,62.00,194.25,816.25,352.33,154.36,114.17,84.09,519.64,48.95,68.97,323.52,60.39,290.63,148.02,58.54,340.93,632.86,58.01,61.52,341.87,274.50,191.67,352.92,135.65,676.94,234.09,68.20,154.20,61.23,45.55,415.83,109.48,173.50,268.22,144.36,248.72,24.68,46.24,53.41,59.10,51.47,40.68,19.72,12.93,17.58,57.85,220.45,217.33,118.46,101.43,30.78,69.31,42.45,71.11,47.93,80.87,156.19,93.50,467.36,277.16,209.46,291.36,23.35,45.44,124.24,65.41,56.80,65.15,91.39,77.30,29.85,55.96,66.58,84.10,48.78,60.93
2021-08-19,143.62,287.63,19.76,159.39,134.87,353.18,224.49,285.13,402.45,138.74,224.74,260.03,45.53,349.06,43.43,159.02,292.69,131.26,69.37,433.00,101.20,637.66,141.01,250.87,543.71,81.10,47.40,308.39,103.70,216.62,50.43,36.33,546.20,48.30,294.70,198.99,164.76,76.28,40.08,209.51,86.98,204.42,128.88,83.19,355.69,586.92,195.04,2049.87,187.67,75.97,351.88,317.73,111.81,104.14,60.78,189.29,817.95,340.35,155.30,113.82,83.87,529.84,50.83,68.64,330.35,60.48,315.99,153.27,59.16,332.38,652.83,58.50,61.27,338.62,278.71,192.21,357.20,135.41,681.71,237.98,67.31,151.25,60.13,45.12,419.64,110.42,174.41,267.64,145.29,245.27,24.34,45.30,52.51,57.47,49.60,39.64,19.60,12.61,16.88,56.25,218.52,218.11,120.87,101.06,30.68,68.06,42.14,71.85,48.59,82.44,156.66,93.14,466.22,271.74,209.75,293.05,23.71,45.70,124.22,65.43,57.12,66.05,91.25,77.86,30.20,56.19,66.66,84.55,48.48,61.62
2021-08-20,145.07,294.99,20.77,160.00,136.61,357.41,226.75,285.27,404.16,139.14,224.54,260.52,45.54,346.79,43.58,159.79,298.44,131.35,69.57,437.51,101.97,647.34,140.51,253.91,546.88,81.11,47.82,312.53,104.65,217.77,50.24,36.50,549.29,47.90,297.23,198.22,164.70,77.84,40.02,209.48,87.79,204.36,130.24,83.19,357.77,600.52,195.85,2048.76,192.87,76.61,347.94,320.55,112.69,104.42,61.17,189.74,830.07,333.19,155.16,114.68,84.09,531.66,51.67,68.59,334.38,61.24,316.88,156.67,59.59,336.86,660.44,59.09,61.93,341.74,280.23,193.47,359.18,136.66,682.14,240.72,68.18,151.94,60.48,45.56,423.10,111.15,175.14,270.84,146.43,246.44,24.36,45.59,52.68,57.19,50.09,40.57,19.72,12.65,16.94,56.50,225.63,220.27,117.57,102.67,30.49,69.18,43.07,71.69,48.37,82.08,157.15,93.57,469.01,272.23,210.09,293.65,23.89,45.65,125.48,66.11,57.93,66.88,91.53,78.45,30.55,56.79,66.88,85.09,49.58,62.06
2021-08-23,146.56,295.27,21.91,163.29,139.21,361.37,235.43,285.62,400.07,140.92,227.24,257.55,47.42,352.67,44.24,159.10,297.08,130.68,69.30,433.64,102.43,656.86,140.07,258.26,553.33,83.20,47.51,312.78,108.77,218.84,50.06,36.98,546.92,49.03,296.27,200.10,167.26,76.15,41.01,210.78,89.10,204.43,132.12,82.73,362.81,619.43,198.40,2110.56,190.88,77.44,348.67,320.71,113.10,104.89,61.73,193.63,839.74,343.97,157.95,113.42,84.26,538.67,51.96,70.07,336.76,62.10,320.92,158.32,61.50,341.30,664.44,58.87,62.02,346.43,277.69,193.67,358.57,136.55,671.11,241.02,68.49,152.60,61.03,45.97,424.55,112.02,174.46,270.01,147.12,249.66,25.31,47.33,55.27,59.66,51.97,41.82,20.10,12.92,17.87,59.83,224.86,220.14,118.84,103.51,30.52,69.87,42.89,71.31,48.38,81.03,158.44,94.40,471.25,278.58,210.27,293.22,23.93,45.72,126.08,66.32,57.37,65.98,90.35,77.62,30.37,56.26,65.88,83.52,49.28,60.63
2021-08-24,146.47,293.30,21.75,165.29,140.42,363.52,236.16,286.02,398.23,141.79,227.34,252.69,47.81,353.42,44.15,157.11,294.51,129.62,68.72,430.65,102.70,657.24,138.33,257.40,553.41,84.15,47.02,310.89,107.65,217.71,49.68,37.50,544.82,49.56,295.94,198.98,167.24,75.91,39.74,212.00,89.91,202.11,132.41,82.55,369.23,621.85,199.73,2205.15,188.41,77.87,348.90,322.19,113.28,104.83,63.14,196.83,840.94,348.89,154.43,117.03,83.72,540.16,52.65,70.30,341.07,73.64,324.95,158.58,59.97,340.25,667.09,58.51,61.77,349.40,279.46,197.54,358.01,139.75,672.54,240.86,70.24,153.32,62.02,46.49,423.18,111.39,174.32,270.96,146.56,252.60,25.98,47.87,55.93,61.51,53.01,42.61,20.21,13.08,18.65,61.49,223.18,218.37,118.21,105.21,30.44,70.67,41.98,70.67,48.31,79.34,158.96,95.15,468.52,282.75,210.08,294.96,23.73,46.49,127.76,66.81,56.56,65.62,89.77,76.85,30.27,55.80,65.21,82.35,49.10,60.02
2021-08-25,145.24,292.71,22.17,164.96,141.23,366.38,237.07,287.30,394.78,144.71,225.73,253.75,47.89,350.81,44.33,156.08,293.58,129.16,68.14,430.11,103.32,656.80,137.72,258.58,547.58,84.73,47.04,313.27,108.30,218.08,49.73,38.11,542.44,49.56,296.29,196.50,167.48,76.26,39.02,212.21,90.78,202.15,131.87,83.05,373.36,621.07,201.33,2235.45,190.99,78.14,347.99,321.97,113.30,105.27,64.01,198.84,850.29,356.84,152.70,118.78,83.79,541.71,52.68,72.32,342.27,74.51,325.01,158.63,61.21,337.74,666.32,57.73,61.05,342.75,278.44,197.07,354.61,141.30,676.42,243.38,70.65,158.05,63.00,47.19,424.17,111.29,175.58,272.39,146.61,256.87,26.19,48.40,56.16,62.59,53.62,43.01,20.17,13.07,18.76,62.16,223.63,220.24,118.39,106.32,30.61,71.31,42.02,70.65,48.56,78.59,159.73,95.87,468.58,287.04,210.12,297.68,23.91,46.61,129.12,67.22,56.68,65.63,89.97,76.94,30.26,56.06,65.42,82.54,48.63,60.03
2021-08-26,144.44,289.88,22.02,165.80,140.60,362.39,233.72,285.27,392.06,145.46,223.73,251.30,47.24,344.71,44.54,155.24,291.41,128.94,67.70,428.28,103.32,652.39,137.21,265.46,550.12,83.62,46.53,313.07,107.27,216.36,49.26,38.01,547.08,48.94,294.84,196.40,167.37,75.96,38.92,212.41,90.56,201.87,130.51,83.06,372.71,624.03,198.25,2248.30,190.50,77.26,347.42,324.54,112.42,104.14,63.20,195.58,847.00,360.10,156.49,117.74,83.88,538.81,52.54,71.07,310.19,76.24,326.51,159.37,62.03,340.63,662.93,57.20,61.07,342.24,277.44,193.71,351.66,140.54,673.36,242.36,69.77,157.42,62.36,46.71,423.50,111.53,173.35,272.52,146.04,254.37,25.90,47.63,55.10,61.29,53.13,42.28,19.81,12.81,18.39,60.56,221.68,211.94,113.87,93.48,30.04,71.19,41.45,70.34,48.42,78.61,158.93,95.81,467.20,288.50,209.58,298.07,23.93,46.33,128.34,66.74,56.91,65.54,89.51,76.87,30.19,55.78,65.38,82.29,48.03,60.03
2021-08-27,145.48,290.49,22.59,167.48,143.15,370.60,237.31,286.60,393.86,146.63,225.83,249.79,48.16,347.51,45.48,154.91,293.13,128.84,67.46,429.26,102.62,658.52,137.49,264.21,558.92,84.84,46.27,315.35,111.40,216.85,49.36,38.41,542.86,49.64,297.89,197.56,169.64,75.60,38.27,212.65,91.97,202.28,132.77,83.75,379.29,632.40,199.92,2276.61,190.73,77.84,345.51,324.87,112.93,104.86,64.86,197.05,864.25,359.80,155.67,118.13,84.48,551.78,52.38,72.28,315.64,76.88,331.81,162.47,63.21,340.81,660.46,56.87,60.94,343.19,278.10,196.41,354.13,141.00,668.27,243.15,71.84,160.40,62.84,47.52,424.60,112.34,175.24,276.42,147.58,260.40,26.77,49.02,56.90,62.97,54.89,43.32,20.19,13.17,19.12,63.52,221.87,211.33,113.53,90.89,30.30,72.30,41.74,70.46,48.67,78.92,159.56,96.39,467.65,288.99,210.15,299.82,23.98,46.77,128.97,67.34,56.78,65.32,89.36,76.91,30.39,56.11,65.75,82.32,47.92,60.38
2021-08-30,149.90,294.24,22.64,171.08,143.73,378.58,243.64,285.66,393.43,144.28,224.41,252.25,47.63,344.90,45.75,155.57,296.50,129.40,67.64,434.59,103.47,665.99,138.43,262.67,566.18,84.62,46.64,316.61,111.32,216.03,49.83,37.66,552.78,49.68,298.84,198.76,170.45,76.09,38.41,213.32,90.78,201.10,133.77,84.55,373.79,641.65,199.49,2249.19,189.89,77.30,352.97,324.93,112.58,105.31,64.31,195.77,858.04,361.23,156.14,118.15,84.57,551.42,52.48,71.46,313.39,76.47,334.28,163.89,63.88,347.50,674.19,57.39,61.56,344.42,285.00,193.42,352.13,140.72,686.97,244.73,69.57,156.23,61.70,46.55,430.19,113.25,172.92,276.63,147.64,256.97,26.03,48.55,55.07,62.06,53.90,42.67,20.15,12.97,18.75,63.21,222.03,211.44,113.14,90.93,30.09,71.16,42.39,70.65,48.90,79.74,159.73,96.85,471.65,286.16,212.13,302.74,24.18,46.66,130.44,67.86,56.58,65.42,89.46,77.19,30.48,56.17,65.80,82.85,47.92,60.67
2021-08-31,148.64,292.59,22.34,173.54,143.83,377.31,245.24,285.77,391.52,143.84,222.35,248.39,47.08,338.23,45.60,155.09,295.67,128.91,67.45,434.17,103.65,663.70,138.77,262.97,569.19,83.23,46.76,316.20,110.72,218.02,49.94,37.74,549.24,49.79,297.94,200.00,169.99,76.12,37.84,213.36,91.08,199.05,134.46,84.49,375.52,643.64,200.29,2270.88,188.87,77.26,351.19,325.24,113.69,107.02,64.45,195.24,853.70,358.41,152.37,117.84,84.27,551.95,52.38,71.98,310.09,76.84,332.24,163.48,63.03,289.50,670.53,57.09,62.22,338.91,282.51,197.31,356.47,141.35,673.76,244.24,69.01,157.84,61.91,46.78,429.95,113.41,172.98,278.10,148.39,257.09,25.93,47.97,55.17,61.65,54.21,42.26,20.26,12.91,18.63,63.92,219.91,209.14,113.06,90.54,30.31,71.76,42.23,70.92,48.78,79.83,157.99,97.07,472.27,281.53,212.18,303.35,24.06,46.56,130.28,67.66,56.56,65.03,89.35,77.15,30.34,55.91,65.58,82.38,48.18,60.42
2021-09-01,149.30,292.54,22.40,173.95,144.35,379.97,244.70,285.26,392.53,143.63,223.34,247.53,46.43,341.50,45.23,155.64,294.86,130.22,67.36,435.16,96.35,665.89,140.12,265.99,582.07,82.32,46.66,317.46,109.99,218.65,50.28,37.24,555.94,49.43,297.26,198.07,167.71,77.35,37.81,211.42,90.97,199.13,134.86,84.95,375.66,650.85,197.14,2258.22,188.45,76.66,354.24,322.41,112.84,106.99,63.38,192.54,854.18,357.16,150.65,118.45,85.05,549.04,52.40,72.00,303.24,76.72,333.63,164.15,61.69,290.86,678.05,56.20,61.44,338.24,285.51,196.75,351.00,141.75,676.90,243.93,69.34,156.40,61.39,46.09,434.60,114.44,172.14,279.58,149.19,256.50,25.87,47.21,54.23,60.02,52.36,41.90,20.22,12.83,18.36,61.46,219.37,208.93,112.23,89.99,30.41,71.16,41.97,71.27,48.90,80.47,156.48,95.73,472.23,278.96,210.74,301.08,23.89,47.01,130.51,67.54,57.20,65.98,90.60,77.95,30.70,56.59,66.44,83.62,48.51,61.30
2021-09-02,150.42,291.88,22.35,173.16,142.43,373.23,244.13,285.05,398.52,144.30,217.57,249.62,47.56,333.40,45.11,156.70,298.59,130.32,68.19,439.40,96.13,664.64,140.23,261.86,588.55,84.04,46.91,320.37,109.20,220.23,50.35,37.27,559.65,49.49,299.88,200.38,168.65,78.38,38.47,212.49,91.43,199.68,133.64,86.66,376.42,660.31,199.22,2271.66,190.97,77.06,357.18,323.66,113.42,106.91,64.97,196.08,860.38,364.98,152.06,118.94,84.90,545.78,52.84,72.27,287.47,77.09,337.74,165.19,62.78,295.09,672.87,56.46,61.84,335.57,288.85,203.43,363.89,140.07,685.44,244.53,69.07,154.13,61.56,46.40,435.36,114.55,172.14,281.70,150.48,258.06,26.45,48.90,55.86,60.63,52.96,42.88,20.60,13.03,19.08,63.45,218.87,211.06,111.69,92.59,30.38,70.59,43.41,71.44,48.80,80.45,157.78,97.25,475.16,279.83,210.60,304.92,24.21,47.72,131.92,68.58,57.52,66.44,91.05,78.32,31.01,56.56,67.04,84.40,49.25,61.80
2021-09-03,151.06,291.87,22.80,173.90,142.88,374.21,244.52,281.89,397.72,143.43,218.47,249.58,47.38,332.37,45.64,156.80,300.96,130.41,68.31,440.90,95.79,666.59,140.35,264.76,590.53,83.85,47.13,322.56,109.92,219.27,50.32,37.30,562.26,49.29,297.84,200.74,169.07,77.66,38.47,210.09,90.92,197.28,133.19,87.03,373.53,678.63,198.05,2275.60,190.81,76.25,357.26,321.81,113.07,106.75,64.04,194.77,851.97,369.14,151.89,118.85,85.09,549.16,52.74,72.09,288.75,78.04,336.64,165.71,64.04,298.29,676.67,56.03,61.52,333.60,289.72,202.22,359.89,137.87,688.33,244.21,68.29,151.51,61.27,46.28,437.95,114.93,172.55,282.53,150.56,256.56,25.97,48.59,55.56,60.37,53.27,42.78,20.49,12.97,18.81,62.62,217.54,208.71,110.45,92.81,30.18,69.68,42.80,70.88,48.79,80.53,156.13,96.95,475.14,275.12,208.23,302.00,24.07,48.01,131.17,68.14,57.02,66.01,90.22,77.87,30.84,56.08,66.32,83.77,48.85,61.34
2021-09-07,153.40,290.94,22.62,175.46,143.42,380.09,250.97,278.90,396.19,143.18,219.60,245.03,47.11,336.75,45.54,154.36,299.69,129.92,67.18,438.09,93.57,661.39,138.06,262.91,606.71,83.48,46.50,320.83,109.15,216.85,49.38,37.55,563.31,49.41,299.94,196.28,168.70,77.07,38.40,205.10,90.86,195.52,132.37,87.00,372.63,661.09,192.20,2309.29,190.04,75.66,359.39,315.66,111.84,105.47,63.15,192.79,840.65,352.45,152.67,118.80,83.88,546.45,52.26,71.92,287.46,77.11,336.32,164.98,62.82,299.96,665.96,55.67,60.86,327.24,287.60,202.60,358.92,137.75,681.67,243.42,68.28,151.91,60.97,45.92,432.76,112.66,170.96,279.19,149.04,254.20,25.73,48.36,55.30,59.61,53.57,42.22,20.20,12.83,18.56,62.09,216.12,207.85,109.62,92.22,30.04,69.49,42.20,69.97,47.59,80.15,153.62,95.38,465.88,275.11,201.90,296.83,23.26,46.93,129.64,66.86,56.96,64.44,88.10,76.58,30.65,55.51,65.08,82.01,48.83,59.67
2021-09-08,151.85,290.97,22.30,176.27,142.83,375.51,251.29,279.34,390.69,142.54,222.34,245.07,46.67,342.93,45.34,153.99,302.09,130.91,66.63,443.91,94.71,663.22,140.02,260.34,606.05,82.90,46.56,319.73,106.17,219.08,50.04,37.06,566.69,49.34,296.09,195.87,168.11,78.34,38.20,206.45,90.33,197.59,131.24,85.05,367.80,653.80,191.37,2286.96,189.06,75.54,360.85,317.70,112.33,107.52,62.72,191.44,840.20,351.02,153.04,119.33,84.59,553.39,52.08,70.59,289.56,77.62,336.59,165.56,61.84,293.60,666.33,55.44,61.45,321.55,288.05,199.83,352.49,138.56,687.70,245.64,67.79,151.16,60.30,45.61,436.53,113.61,171.58,279.34,150.08,253.50,24.65,47.76,54.90,58.09,52.23,42.13,20.30,12.77,18.04,61.90,219.14,210.20,109.37,93.09,31.22,68.84,42.47,70.77,48.42,80.73,153.30,94.86,471.47,273.08,202.11,297.10,23.21,46.80,129.13,67.06,57.92,65.55,89.92,78.10,31.17,56.50,66.86,84.07,49.22,60.91
2021-09-09,150.83,288.10,22.13,174.21,142.69,375.94,251.62,278.61,389.90,143.16,220.78,230.80,46.71,343.29,45.26,150.56,302.26,130.36,65.27,444.13,92.06,661.68,139.14,258.48,597.54,82.57,46.23,320.47,106.15,219.07,49.54,37.19,562.93,49.18,297.15,191.17,167.81,77.80,37.81,205.10,90.56,192.81,130.38,84.15,367.41,650.19,188.09,2289.64,188.06,76.26,356.67,315.42,111.58,108.21,63.15,190.19,838.20,345.91,157.85,117.79,84.66,553.54,52.01,71.17,287.68,77.75,333.55,165.91,62.15,295.86,643.35,54.29,60.36,300.15,286.19,200.38,354.03,135.61,676.57,249.33,68.52,151.60,60.66,45.68,437.29,113.33,170.31,283.45,151.30,253.93,24.61,48.02,55.03,57.87,52.36,42.16,20.14,12.68,18.01,62.70,218.54,206.54,109.38,91.20,30.79,70.24,42.33,70.33,48.17,79.64,151.58,92.08,468.00,273.32,200.45,293.64,23.00,47.32,128.01,66.02,57.81,66.08,89.32,77.86,31.09,55.81,66.39,83.70,48.86,60.88
2021-09-10,145.84,286.61,22.43,173.46,140.04,376.62,245.42,277.60,381.23,141.51,218.28,230.32,46.61,339.37,45.68,149.57,302.43,130.48,64.94,443.39,91.55,658.94,138.89,254.97,598.72,82.63,46.07,321.24,105.20,219.60,49.32,36.59,566.07,49.59,295.00,189.55,169.76,76.98,37.45,204.58,90.37,190.71,131.39,84.96,366.42,647.98,188.57,2275.94,189.28,75.66,341.16,312.66,111.00,108.71,62.36,189.81,833.19,344.23,158.90,115.77,84.79,553.18,51.38,71.79,284.43,78.32,332.49,166.87,62.10,301.50,647.71,53.91,60.69,299.81,287.60,191.71,340.76,131.95,681.61,247.83,67.67,150.96,59.89,45.25,436.17,112.75,169.52,283.37,151.48,251.27,24.76,48.15,54.86,57.56,52.01,42.23,20.25,12.68,18.21,62.18,217.74,204.58,107.99,90.21,30.60,68.97,39.15,70.09,47.96,78.92,150.51,92.09,463.16,269.55,199.35,292.76,23.08,47.55,128.39,65.23,56.97,65.10,88.10,76.51,30.89,54.77,64.92,82.74,48.42,59.55
2021-09-13,146.41,287.85,22.11,172.86,141.48,374.46,247.67,279.92,391.24,143.76,218.01,228.84,47.81,339.79,45.76,148.52,305.62,131.89,64.70,438.15,92.24,645.15,139.16,251.90,589.29,84.26,45.80,318.91,104.80,221.46,49.73,37.20,553.38,50.65,297.91,192.19,172.72,76.66,36.62,205.71,91.05,189.79,132.06,84.15,371.66,639.08,190.72,2293.05,190.87,76.24,342.61,313.05,111.91,108.56,63.86,190.91,832.86,342.76,161.59,114.80,84.04,543.47,51.57,72.62,281.28,79.35,331.59,164.63,59.38,290.24,636.79,53.66,60.83,301.94,280.15,195.84,351.37,132.47,655.05,248.78,68.10,153.55,60.71,46.09,435.38,112.48,172.44,283.62,150.22,253.96,25.99,49.75,57.27,58.33,53.60,42.97,20.70,12.81,19.06,64.47,216.46,204.16,108.69,89.26,30.86,69.25,39.34,70.40,47.69,79.53,148.52,91.23,461.12,274.75,199.87,294.34,22.99,47.98,126.81,64.85,57.08,64.46,87.70,76.07,31.30,54.93,64.68,81.68,49.19,58.95
2021-09-14,145.01,290.56,22.20,172.50,141.69,374.48,248.16,277.20,389.37,141.25,216.46,224.15,47.13,337.81,46.02,147.63,303.49,131.66,64.33,436.96,91.38,645.01,138.62,252.16,577.76,82.74,45.56,320.11,105.73,221.39,49.77,36.20,556.87,50.22,296.43,191.58,173.73,76.71,36.72,202.57,88.88,186.72,129.97,83.64,366.61,645.42,188.41,2299.51,189.13,75.42,346.34,311.27,110.35,108.27,61.37,187.33,819.85,337.51,162.20,115.28,81.68,554.05,51.36,71.78,279.35,80.81,332.59,164.93,60.12,281.44,642.40,53.04,60.83,295.95,282.45,190.73,349.30,138.75,661.39,245.87,66.05,151.68,59.21,44.78,437.48,113.15,170.50,282.78,148.77,251.13,25.59,49.19,56.81,56.57,52.64,42.68,20.65,12.71,18.71,62.71,215.69,202.93,107.61,88.43,30.50,68.27,38.34,70.33,47.48,79.88,146.67,89.84,458.04,271.13,197.79,292.03,22.84,47.73,126.62,63.57,56.77,64.13,86.75,75.65,31.18,55.15,64.49,81.45,48.71,58.50
