Date,AAPL,MSFT,NVDA,AMZN,GOOGL,META,TSLA,SPY,BRK.B,UNH,JPM,V,LLY,XOM,MA,AVGO,JNJ,HD,PG,MRK,COST,ABBV,ADBE,PEP,CRM,NFLX,CVX,WMT,ACN,AMD,MCD,KO,BAC,TMO,INTC,LIN,AMGN,TXN,NEE,PFE,HON,MS,UNP,QCOM,PM,GS,NOW,VRTX,BKNG,LOW,RTX,ISRG,LMT,IBM,SBUX,GE,CAT,BLK,DE,ADI,MDT,ORCL,INTU,CSCO,MU,ADSK,PANW,SNPS,CDNS,FTNT,ZM,REGN,BMY,GILD,BIIB,DHR,CI,ELV,ZBH,IDXX,HCA,SCHW,AXP,C,TFC,SPGI,ICE,CB,AON,MMC,AMP,SLB,COP,EOG,PSX,MPC,OKE,WMB,KMI,HAL,FANG,TGT,DG,ROST,DLTR,KHC,SYY,KR,CL,MNST,CHD,ETN,EMR,ROP,PH,ITW,ROK,FAST,PCAR,XYL,AOS,SO,D,DUK,AEP,EXC,PEG,ED,WEC,EIX,XEL
2021-05-25,127.89,251.53,15.845,163.0,118.55,326.0,203.9833,,,411.94,163.8,231.14,201.43,59.7,374.8,46.1,171.0,315.25,138.6,79.38,385.0,115.91,499.64,148.247,228.0,503.55,105.6,47.2933,285.8,77.99,231.9,54.69,42.7,465.3,57.47,303.5,247.58,189.5,74.7,39.88,225.43,90.25,223.93,133.5,98.0,370.0,480.02,211.59,2357.5,191.06,86.56,280.0967,387.9,138.9771,113.2,65.6912,239.3,877.1,360.42,162.59,128.66,79.64,444.7,53.48,83.68,288.8,61.3933,248.58,125.8,42.988,322.79,501.01,67.32,67.36,280.21,254.05,261.68,,168.78,549.45,207.29,72.95,159.43,78.48,61.38,381.6,112.99,166.38,254.47,136.55,256.19,31.62,56.02,80.25,85.0,61.01,54.79,26.76,18.99,22.3339,76.0945,225.51,198.0,123.7,107.45,44.71,80.8,36.76,84.63,46.935,87.01,143.64,94.67,445.43,306.23,234.0,262.75,26.5,60.74,115.91,69.32,64.49,77.15,101.51,86.67,46.0,63.29,78.77,95.41,58.29,71.71
2021-05-26,127.23,252.3,15.72,163.25,118.5105,329.5,202.5167,,,412.94,162.34,229.52,199.23,58.73,368.3,46.1,170.0,318.0,138.08,77.62,385.38,114.01,507.5,148.3,228.5,501.0,104.05,47.5167,286.12,78.19,232.65,54.86,42.43,466.0,57.19,301.31,242.8,189.25,73.75,39.38,225.0,89.32,224.95,134.07,97.01,366.0,482.5,209.63,2366.49,193.02,86.32,282.37,385.13,137.6673,112.95,65.5912,238.0,883.43,360.71,163.08,128.99,79.3,445.0,53.42,81.56,288.55,61.315,257.99,127.5,43.2,321.4,501.0,66.8299,66.29,273.3,256.45,259.88,,167.17,556.06,210.2,72.14,158.2,77.71,60.09,379.44,113.09,167.19,250.37,136.75,254.98,31.29,54.99,78.85,83.5,60.22,53.19,26.07,18.49,21.98,75.8381,226.0,199.5,125.17,107.28,44.33,81.51,36.5,84.88,46.77,86.76,143.2,93.34,446.48,304.83,230.0,260.05,26.35,60.36,116.52,69.19,64.01,76.02,101.3,86.16,44.905,62.3,77.84,94.0,56.06,71.3
2021-05-27,126.24,249.64,15.6025,162.95,119.2065,325.0,205.0667,,,414.37,161.55,227.6,199.91,58.58,363.35,45.979,169.28,318.14,138.25,77.48,383.01,114.79,504.5,148.1,227.96,500.63,103.53,47.33,284.17,77.96,233.0,55.02,42.07,461.5,56.73,299.2,239.55,187.01,74.0,39.06,224.98,89.55,223.0,132.5,97.47,367.44,482.65,206.98,2360.77,193.6,86.99,279.5667,384.91,136.9981,113.02,66.7376,237.66,878.74,357.74,162.84,126.0,79.22,440.77,52.7,81.68,291.0,61.2367,252.5,126.83,43.0342,325.5,495.0,66.33,66.35,269.99,251.9,260.26,,165.0,557.59,212.81,71.93,158.61,77.55,60.48,378.53,112.82,167.23,251.09,136.87,258.64,31.29,55.1,80.65,83.55,60.7,52.0757,26.02,18.33,22.2,77.98,227.45,202.1,126.39,109.0,43.97,81.59,36.6,84.4,47.135,86.92,144.44,93.8,446.77,309.56,231.13,263.86,26.44,60.4667,117.09,70.69,63.77,75.94,102.0799,85.78,45.0,62.51,78.0,94.0,56.45,71.07
2021-05-28,126.23,250.27,15.525,162.397,118.8525,332.75,209.5,,,412.26,164.98,227.52,198.98,58.97,364.0,47.0,170.2,320.18,136.0,76.29,385.0,112.02,501.98,147.29,236.8,504.77,103.47,47.3167,282.55,78.25,234.2,55.41,42.67,472.01,57.97,301.29,236.04,189.0,73.49,38.85,232.0,90.49,224.55,133.65,96.78,372.25,479.99,208.0,2339.84,194.94,88.03,280.1,385.0001,138.0497,114.0,71.5224,241.83,879.24,363.03,164.53,125.65,78.88,433.5,53.2,84.2,288.88,61.5,256.86,127.53,43.458,329.97,499.0,65.98,66.19,271.4271,256.63,261.04,,168.94,554.04,214.4,75.85,162.5,79.05,62.39,383.12,112.42,170.39,254.53,138.06,262.3,31.44,55.88,81.0,85.0,61.62,52.81,26.39,18.28,22.58,79.47,228.12,205.4,126.955,100.9,43.6,81.1402,36.27,83.69,46.66,85.01,145.26,95.75,449.03,309.15,231.24,263.73,26.525,61.3333,117.84,71.48,63.99,75.94,100.83,85.8,44.97,62.32,77.05,93.72,55.53,70.96
2021-06-01,125.22,251.3,16.3875,162.05,118.6,329.5,210.8333,,,415.0,164.48,228.66,200.32,59.35,363.0,47.321,169.6,320.4,136.0,76.48,379.8076,113.2,503.319,148.3,239.76,507.94,104.81,47.47,284.0,81.42,234.33,55.41,42.57,470.23,57.65,305.53,241.69,190.45,73.5,39.03,231.33,91.5,227.87,134.88,96.5,374.98,480.46,216.0,2383.0,196.0,88.95,284.6667,383.75,137.4187,114.46,70.6744,242.5,884.8,362.21,164.76,127.44,78.89,441.7,53.13,84.65,287.0,61.6667,255.8,127.0,44.4,334.8,505.76,65.79,66.52,268.4,257.94,260.07,,169.47,564.38,216.86,74.76,161.48,79.34,62.2,383.38,113.2,171.7,254.59,139.0,263.16,32.0,56.3,81.5,85.0,63.0,53.38,26.46,18.35,22.71,82.98,227.7759,205.0,126.95,97.51,43.72,81.76,37.43,83.82,47.135,85.98,146.0,95.86,454.3,312.37,235.24,267.32,26.645,61.1333,119.36,71.98,64.5722,76.27,100.54,85.95,44.91,62.32,77.4999,93.6,56.35,71.1814
2021-06-02,124.08,247.0,16.26,161.15,119.15,328.73,206.9333,,,406.72,166.35,226.9,198.42,60.61,361.9479,47.08,166.3,316.0,133.2,75.18,378.59,112.4,494.671,148.07,236.2,499.02,106.99,47.0333,280.88,80.66,232.5,55.3,42.9,447.76,56.85,300.24,232.98,189.0,72.2,38.58,233.02,92.25,226.0,133.55,96.78,384.0,469.17,210.0,2328.28,191.85,89.02,279.6667,381.92,138.1453,113.03,70.276,242.76,885.11,364.61,163.69,125.4,79.8,438.0,52.66,84.0,281.3,60.0583,254.01,125.75,42.998,335.0,503.23,65.35,65.49,268.49,246.2,257.68,,166.22,550.59,215.87,74.64,164.7495,79.76,61.5,376.62,110.25,171.49,255.0,138.81,262.28,33.01,58.6,86.239,87.49,62.7499,53.99,26.92,18.53,23.42,87.3,227.3,201.42,122.97,99.24,43.73,81.45,37.39,82.48,46.795,84.87,146.29,97.1,448.42,313.25,233.7,267.89,26.27,61.64,119.28,71.48,63.43,75.75,100.08,85.1,45.14,62.03,76.43,92.97,56.1,70.0
2021-06-03,124.71,247.1,16.7825,160.9995,117.5,328.8,198.51,,,404.32,165.9,229.5,198.77,60.71,365.0,46.95,166.05,312.5,133.2,72.86,379.3,111.0,492.01,147.31,234.0,495.05,108.2,47.0,280.8,81.71,233.28,55.4,42.8,447.58,57.39,296.53,236.0,189.64,73.08,38.74,230.55,92.4,223.0257,132.97,96.5,382.89,464.0,209.04,2293.42,190.0,88.25,270.9633,382.7,138.9101,113.0,69.828,241.77,886.0,356.8,162.26,123.4,80.39,438.0,53.0,84.43,278.01,59.3417,250.01,123.9,43.0,323.9,501.07,64.65,65.83,272.2,241.5,255.19,,160.38,542.31,209.0,74.56,163.86,79.6,60.9,378.6,111.48,170.61,252.72,138.65,261.83,35.15,58.7,85.0,88.53,62.35,54.31,27.25,18.88,24.5,86.98,228.0,201.0,119.96,98.0,43.92,80.12,37.74,82.93,47.045,85.21,144.2001,97.68,447.24,308.92,233.16,270.88,26.1125,61.06,118.0,70.89,63.84,75.62,100.24,85.03,44.63,61.35,76.61,92.68,56.0,69.1
2021-06-04,123.52,245.66,17.0125,159.0,117.603,326.0,193.4267,,,407.96,165.37,229.04,202.21,61.23,364.51,46.48,166.6,311.06,135.55,74.07,385.0,112.5,491.908,147.23,231.2,490.08,107.91,47.17,281.0,80.39,231.5,55.63,43.44,448.02,56.39,296.79,236.69,186.11,72.73,38.95,229.09,93.73,225.4,131.5,97.59,389.0,462.7,211.62,2304.78,191.1,88.69,273.8533,388.0,139.1491,111.12,70.4752,243.55,883.91,360.27,162.78,123.88,81.15,450.66,53.27,82.29,274.63,58.855,249.964,123.0,43.48,319.65,511.2,64.9399,66.45,274.01,243.5,257.6,,160.77,552.14,214.63,76.1,164.68,79.93,61.0,381.92,111.96,173.32,251.6,139.61,263.65,36.47,59.62,87.39,90.0,63.5,53.75,27.7,18.77,24.99,87.48,230.0,206.38,118.52,102.07,43.95,80.55,38.49,84.27,47.505,86.28,146.91,97.5,450.0,309.22,235.08,276.0,26.245,62.1533,118.71,68.83,64.59,76.89,101.68,86.0,45.69,61.92,77.27,94.14,56.34,70.71
2021-06-07,125.12,249.73,17.4483,159.75,119.2,329.4,196.68,,,405.28,166.77,231.4,200.4069,61.1,368.1841,47.408,166.49,311.5,136.33,74.4,387.55,113.0,504.0,147.81,237.0,491.18,108.0,47.24,283.17,81.21,234.0,56.34,43.36,450.1,57.27,297.91,237.63,189.8,72.63,39.05,230.05,94.0,226.71,134.0,98.0,392.51,461.5,210.0,2319.83,189.3,89.2,278.3867,396.0,141.195,111.85,69.3296,244.0,888.66,356.0,165.53,124.42,83.0,460.0,53.99,83.32,284.75,58.3333,256.0,126.75,44.326,330.0,511.8,64.87,67.3,299.99,242.21,254.03,,159.97,556.6,213.77,76.0,165.2,79.6,60.77,384.5,112.23,173.01,251.13,139.81,266.82,36.3,59.6,87.49,91.82,63.67,53.98,27.95,18.84,24.72,85.83,231.6,207.03,119.15,101.83,43.98,79.76,38.62,84.18,47.69,86.47,148.85,98.47,450.92,309.59,235.81,276.37,26.625,63.3,119.11,69.28,64.64,76.55,101.55,86.0,45.55,60.95,77.41,93.71,56.95,70.2
2021-06-08,126.24,254.25,17.6112,160.6,120.9,336.8,208.2,,,400.04,165.0,232.0,220.01,60.66,365.98,46.605,165.5,308.3101,136.07,73.2,380.4,113.01,510.55,148.081,238.35,495.04,106.95,46.9,282.19,81.32,231.22,56.05,43.25,444.02,57.04,293.49,237.1,188.55,73.32,39.1,227.53,93.24,223.0,133.2,98.5,387.6,459.44,209.16,2300.42,190.9999,88.97,278.45,392.5,141.3002,111.65,68.9808,239.01,884.3,355.5,166.43,124.63,84.11,461.16,53.72,84.4,281.99,59.8233,252.85,126.0,45.056,342.0,517.2,64.99,67.49,393.01,241.64,247.28,,158.88,560.77,211.84,74.73,165.33,79.29,59.8,381.24,110.58,169.45,246.33,137.84,263.54,35.71,59.24,86.85,92.01,63.3,55.4,28.36,18.84,24.2,86.99,232.93,206.59,120.51,100.3,44.02,79.4,38.88,83.9,47.245,86.09,146.0,97.72,447.62,307.95,233.51,274.9,26.41,62.3333,118.83,68.44,64.69,76.49,101.99,85.8,45.91,60.88,77.26,93.56,56.22,70.28
2021-06-09,126.99,253.03,17.4,163.8885,120.6,334.5,200.91,,,402.13,164.5,231.53,222.0,62.39,366.2,46.7635,163.51,311.09,135.16,72.51,380.99,113.04,507.927,146.3,236.56,493.5,108.9,46.61,283.1,80.76,232.64,55.79,42.81,443.86,57.13,292.85,236.81,188.4,72.2,38.94,229.81,92.87,221.5,134.0,96.41,384.7,464.0,212.25,2320.0,191.4,89.51,278.76,389.27,142.5239,111.46,69.5288,239.95,885.5,355.25,164.9,121.61,84.97,466.12,54.0,80.71,280.0,59.0372,256.4,126.13,45.624,342.85,507.84,63.7,67.31,393.0,240.2,246.24,,157.72,564.96,210.57,74.69,167.0,78.42,59.65,388.99,111.15,169.3,247.97,137.27,262.26,35.98,60.6,87.94,92.8,64.3,56.06,28.17,18.95,24.41,89.89,235.02,206.92,119.31,101.34,43.79,80.52,38.9,83.61,46.9307,85.4,146.88,98.79,451.91,309.63,232.66,275.23,26.525,62.3333,119.45,68.17,63.88,76.1,100.37,83.25,46.11,61.18,76.5,92.42,56.9,68.5713
2021-06-10,126.6,253.0,17.2875,163.5,120.1255,329.65,198.81,,,401.91,163.5,232.89,225.5,62.52,364.69,46.225,166.0,308.0,135.27,74.77,379.3,114.0,512.75,146.24,235.5,488.66,107.9,46.36,283.53,79.89,232.38,55.71,42.43,448.82,57.05,291.29,239.79,185.65,72.19,39.8,229.12,92.86,222.33,132.8,96.58,384.0,471.05,213.12,2307.33,191.9999,89.0,280.0833,389.14,144.0249,111.6,68.332,235.96,879.74,350.25,166.04,124.207,84.52,467.32,54.03,78.94,277.57,58.67,256.37,125.0,45.104,331.2,521.26,65.57,68.83,400.68,242.16,240.71,,158.55,567.28,209.5,73.402,165.49,78.48,58.81,384.0,111.11,168.64,246.57,137.88,262.28,35.76,60.29,87.375,93.96,63.87,55.13,27.8,18.9,24.26,88.47,232.5,205.0,119.29,99.29,43.04,79.39,38.28,82.51,47.01,84.5,147.13,98.0,452.22,308.21,233.82,280.2,26.415,61.7267,119.22,68.69,63.63,76.71,101.38,85.28,46.24,61.25,76.88,92.56,56.98,69.76
2021-06-11,126.48,257.35,17.5165,167.75,122.25,332.46,203.7833,,,402.86,160.38,234.325,233.36,62.97,364.45,46.98,167.45,308.3,135.57,76.57,383.51,116.22,536.8,147.62,240.17,489.5,108.42,46.74,285.0,81.8,234.01,56.05,41.72,464.07,57.41,290.98,245.5,188.02,73.04,40.53,227.25,91.55,221.0,134.88,96.99,374.75,495.0,192.58,2313.9,188.9,88.86,286.6667,388.88,143.9197,112.23,68.2832,226.62,874.68,343.0,167.69,124.88,82.2,470.3,55.12,79.71,278.5,60.8333,263.0,128.5,46.0,346.5,529.28,67.39,69.81,415.0,247.5,241.64,,159.42,580.36,210.42,72.89,163.0,77.11,58.6,388.53,111.8,165.95,250.9,138.91,258.12,35.2,60.6,87.0,92.35,63.87,55.3079,27.74,19.0,24.03,87.0,231.79,207.48,119.15,99.91,43.13,79.2,38.89,83.7,46.99,85.5,147.01,97.94,455.0,305.54,233.88,282.92,26.47,61.4867,118.8,68.07,63.95,76.82,101.75,85.03,46.66,61.44,77.0,93.13,57.49,69.56
2021-06-14,127.68,258.6,17.952,167.9,121.6525,332.15,204.53,,,397.86,160.4,235.0,223.0,62.5,365.39,47.295,164.55,311.0,135.0,75.8,382.2,115.4,546.0,147.51,240.82,491.0,108.0,47.0,288.0933,81.65,236.89,55.95,41.82,464.7,58.03,292.19,242.77,188.78,73.49,40.03,224.5,91.84,221.0,135.0,98.4,379.55,502.0,194.77,2311.87,191.25,89.01,287.43,388.39,145.0669,112.67,67.9336,220.0,883.17,341.57,168.0,123.32,83.16,472.33,54.85,79.48,278.51,61.1257,260.75,129.98,45.6736,366.5,525.0,67.34,68.25,395.3,248.23,243.55,,158.21,582.55,213.0,73.48,164.4,76.7,57.85,390.69,112.6,167.12,250.45,138.55,258.26,35.26,60.28,86.36,91.2,63.5,55.59,27.79,18.86,24.24,87.5,232.71,209.62,120.17,101.59,43.45,80.4,38.8,83.66,46.8,84.98,145.5,97.15,459.87,301.46,232.05,283.94,26.48,61.5133,117.89,68.87,63.2,76.75,101.93,84.69,46.98,61.76,77.2299,92.74,58.15,68.88
2021-06-15,130.6,259.98,18.0,169.0,122.65,337.1,205.6667,,,399.16,157.44,234.08,226.5001,62.15,367.0,47.3701,165.5,309.0,135.1,75.21,382.4215,115.24,555.55,148.72,246.1,500.3,108.2,46.8967,285.71,81.51,237.5,55.68,41.3,471.6,58.24,293.91,241.19,191.0,73.07,39.69,223.0,90.81,222.62,137.49,100.65,374.0,509.98,195.9,2305.04,189.66,88.72,290.93,387.84,143.499,112.45,67.2856,219.9434,876.78,335.54,168.44,124.15,82.65,476.97,54.16,80.67,280.52,61.2583,266.49,130.85,46.1764,364.0125,528.75,67.28,68.24,406.9,247.41,239.59,,157.55,592.36,207.7,71.89,163.09,75.12,56.69,396.37,113.84,166.46,250.06,139.63,254.62,34.34,60.4,85.12,91.72,63.44,55.47,27.5,18.76,23.85,86.75,232.6,209.0,119.0,100.24,42.8,79.78,38.4001,83.41,46.8,84.54,146.0,97.38,464.28,296.91,232.43,281.7,25.875,60.7133,117.27,68.84,63.79,78.27,102.53,85.1,47.02,61.84,77.95,92.69,58.89,69.08
2021-06-16,129.59,258.62,17.7518,168.8,121.4655,337.0,199.08,,,401.29,155.03,232.5,222.0,64.2,368.56,47.3306,164.2514,305.63,134.314,75.6,384.19,115.7,546.22,148.54,241.64,493.03,108.48,46.5167,287.48,80.26,236.94,55.46,41.3,470.0,58.06,294.91,240.35,189.49,73.69,39.43,223.77,90.68,223.07,135.34,100.58,370.0,505.0,189.0,2301.96,187.97,89.41,291.0,390.81,142.9924,111.76,67.2856,221.0,870.0,338.99,167.99,125.26,77.71,470.69,53.79,82.4,277.0,60.6917,263.41,128.56,45.8,358.8,529.9702,67.42,67.95,396.11,245.57,238.2,,158.61,593.25,208.72,72.07,166.4,74.0,57.5026,397.05,114.35,167.78,251.82,140.96,254.15,34.29,61.4,85.61,91.364,63.8,55.81,27.72,18.93,24.45,91.05,230.32,212.41,119.12,100.2653,42.75,79.18,37.97,83.9,45.84,85.71,147.74,97.94,463.87,295.95,232.71,284.0,25.645,61.44,117.75,69.14,64.37,78.5,103.6,85.22,47.11,62.54,76.79,93.59,58.7,69.38
2021-06-17,129.35,255.5,17.6918,169.75,120.15,329.2,200.2467,,,396.0,156.89,229.42,220.99,64.17,363.5,46.212,164.0,302.07,133.0,76.05,380.0,115.52,538.0,147.0,240.06,489.5,108.76,45.4333,283.19,79.59,235.08,54.67,41.85,469.85,57.0,287.08,238.5,186.72,73.23,39.19,218.52,90.9,220.16,134.15,100.09,372.65,511.355,188.5,2296.14,184.88,89.06,291.5933,382.04,140.9178,111.0,66.6376,217.0,870.0,335.8,165.85,124.36,77.37,468.88,53.21,80.11,271.01,60.48,261.3,127.03,45.82,360.8,524.0,66.75,67.47,391.41,244.0,237.0,,157.71,591.45,207.48,74.6964,165.0,71.76,57.9,393.73,113.8,167.25,244.0,139.83,253.99,33.82,61.16,84.5,90.51,63.01,57.05,27.5,18.87,23.99,90.02,230.78,211.09,119.06,100.4,41.85,77.44,37.63,81.71,45.75,83.98,146.22,98.31,454.0,295.87,228.1,283.19,25.495,60.7667,115.6,68.35,62.8308,76.28,101.82,84.38,46.08,61.06,76.02,91.66,57.67,67.58
2021-06-18,131.88,261.0,18.875,174.4,121.0,336.85,205.8767,,,395.17,151.45,232.99,220.0,61.5,365.49,47.2,165.01,303.15,133.3001,76.83,384.26,115.0,565.1,148.68,244.55,496.15,106.5,45.9333,282.84,85.01,231.9951,54.98,39.8,483.14,57.34,287.88,239.03,186.5,74.88,39.4,216.29,87.81,218.0,135.88,100.5741,359.91,531.99,188.0,2284.29,186.84,86.91,293.8267,380.12,139.1587,111.39,65.0432,209.7,867.02,328.5,166.05,124.7,77.69,474.8,53.15,80.8,273.8421,61.5665,266.3,129.09,47.2776,371.86,535.0,66.61,67.49,390.0,255.0,234.38,,159.38,605.1,204.1,71.25,160.76,68.77,54.27,398.58,113.6,160.0,231.65,135.21,241.03,32.4,58.98,81.3,85.75,60.55,54.32,26.78,18.35,22.7,85.3,231.4,212.0,116.42,100.75,42.11,76.7,39.25,82.6,46.285,84.94,141.12,92.01,450.52,280.94,221.05,268.22,25.09,59.72,112.55,65.93,63.0401,77.1,101.5958,85.14,46.4,60.49,76.17,91.98,57.0,68.59
2021-06-21,131.07,261.3,18.7395,174.65,120.25,331.5,208.8333,,,391.26,148.45,231.72,219.97,60.99,367.67,46.4,162.2,303.52,131.7,76.68,381.98,113.12,565.0,145.43,243.0,504.0,104.0,45.0767,283.77,84.5,231.14,54.11,38.87,485.91,56.0,286.91,239.99,183.3,73.52,38.83,213.89,84.5,215.45,133.67,99.85,348.08,534.5,188.14,2264.0,187.33,85.18,294.9533,379.27,137.6195,109.93,64.1952,209.9,841.0,331.3,161.19,124.0,76.54,475.4,52.32,77.31,278.47,61.9517,265.29,131.98,47.0,374.24,539.99,66.5,66.5,389.49,259.5,232.95,,159.44,601.05,202.9,70.6,159.0,68.03,53.01,392.83,113.12,157.14,230.1,135.33,235.25,31.56,57.25,80.5,84.18,59.54,53.4,26.24,17.68,22.08,86.9,230.54,213.61,115.98,100.3,40.88,75.78,38.8,81.27,46.08,83.59,140.47,93.3,452.15,284.89,221.66,273.31,25.355,58.66,115.07,66.68,62.61,75.47,99.9999,83.239,44.68,59.72,74.51,90.0,55.95,66.49
2021-06-22,131.92,262.6,18.3475,171.7655,121.7495,331.95,206.3,,,399.04,150.98,235.0,222.5,62.8,374.5,45.761,164.25,308.4359,133.04,76.4,386.0,114.76,565.932,146.72,242.5,496.01,106.0,45.5067,289.9,82.25,233.1,54.37,39.77,485.79,55.87,289.87,240.0,186.11,74.45,39.31,217.0,85.9,217.75,134.13,100.59,357.0,535.0,189.0,2278.0,189.36,88.25,298.4233,382.5,140.153,110.01,65.4912,215.01,861.56,339.92,164.15,125.28,77.87,477.31,53.13,77.25,283.4,62.0,265.13,131.97,48.0,368.6,531.9,66.61,67.41,380.48,263.5,237.24,,164.0,605.25,207.47,72.75,165.35,68.47,54.68,398.67,113.65,159.0,233.67,136.91,241.43,33.0,60.52,84.4355,86.92,60.74,55.41,26.85,18.29,23.35,91.65,234.5,214.78,119.49,101.5,40.96,77.04,39.58,81.35,45.935,83.98,142.94,94.75,458.05,287.48,224.98,281.1,25.715,58.28,116.3,67.8,63.52,75.9499,101.08,83.25,44.52,59.99,75.28,90.66,56.11,67.04
2021-06-23,133.93,265.68,18.9325,175.6,122.3935,339.78,208.8333,,,399.0,151.37,235.93,221.45,64.2,378.97,46.386,163.9,313.85,133.3,76.07,393.41,114.7,578.39,146.5416,243.6,508.85,106.96,45.75,286.82,83.76,233.99,54.75,40.19,492.21,56.04,289.23,239.87,187.11,74.18,39.71,216.2,86.05,219.01,135.7,100.23,359.0,546.979,188.0,2251.04,192.4,87.52,298.79,381.98,140.2008,111.79,65.1432,214.0,866.48,343.5,163.09,126.8,78.5221,477.688,53.25,77.91,286.61,60.9567,267.789,134.0,48.464,374.7,530.01,66.06,67.04,380.11,268.0,235.24,,166.38,615.17,209.65,73.0,165.0,69.25,54.3454,403.65,114.99,159.52,233.77,136.73,242.99,33.22,61.23,85.86,88.85,61.57,55.53,26.52,18.29,23.69,91.75,238.0,215.13,120.3677,100.7,40.65,77.18,39.8,81.18,45.9023,83.9175,142.4,95.19,458.76,293.07,223.23,286.0,25.8,58.3067,116.4112,68.13,62.15,75.13,100.4,83.89,44.25,59.67,74.51,90.1942,56.03,66.7321
2021-06-24,134.31,266.88,19.1873,175.9995,122.9225,342.46,224.8,,,397.2,152.2,234.68,223.34,64.5,375.56,46.88,163.0,313.45,133.24,75.69,393.15,113.61,579.0,145.3,242.96,515.5,106.41,45.4967,292.45,84.37,233.84,54.4,40.43,493.75,55.71,287.28,239.6,187.49,73.45,39.16,216.01,86.38,220.25,136.49,98.7395,363.6,551.06,187.7,2267.69,192.03,87.23,302.561,378.06,139.1013,111.93,65.0432,215.8,868.5,349.65,163.8,125.64,78.44,480.0,53.0,79.69,286.71,61.9134,272.2,134.99,48.49,380.0,533.09,65.3306,66.8,372.5,269.01,234.09,,165.4,617.41,207.36,72.9836,167.0,70.2,54.87,404.08,116.87,160.04,235.5,137.59,245.36,33.07,61.5,85.76,90.0,62.64,55.3,26.6745,18.2,23.88,93.0,239.99,215.5,122.01,100.6,40.23,77.52,39.3,80.0,45.45,82.92,145.28,94.97,459.86,296.43,222.81,287.67,25.94,59.16,116.27,68.49,61.5,74.51,99.25,82.69,44.28,59.24,75.0,89.08,55.05,66.23
2021-06-25,133.16,267.0,19.3105,173.1495,122.745,343.85,229.7933,,,398.46,154.25,236.7,235.16,64.33,375.686,47.034,163.2,312.17,134.02,76.21,393.56,115.4,576.815,145.67,244.12,525.0,107.1,45.6733,294.25,86.1,233.0,54.5,41.4,495.0,55.9,283.2,240.95,188.61,73.5,39.39,217.95,87.54,219.6,138.0,98.0,370.0,550.4456,192.0001,2257.9,192.04,87.23,301.6667,378.05,139.1778,112.24,65.5416,221.65,871.8,352.01,167.12,125.09,77.86,480.37,52.76,81.19,288.86,62.4417,273.45,136.19,48.1178,373.5,543.59,65.97,67.5,349.42,267.41,235.97,,164.53,618.88,204.43,73.39,168.23,71.9,56.29,410.85,118.67,161.23,239.11,138.45,246.76,33.41,61.58,86.58,89.69,62.6702,55.88,26.82,18.33,23.8,94.35,238.5,213.06,123.73,99.4999,40.42,77.26,39.15,80.61,45.07,83.16,146.16,95.5,462.39,300.35,223.35,285.51,25.855,59.0933,117.43,68.07,61.0,74.35,99.41,82.85,44.2,59.3,73.5,89.08,56.2,66.38
2021-06-28,133.11,266.23,19.1963,170.8495,122.9345,342.11,223.4333,,,402.05,154.1,238.0,229.91,64.35,379.5,46.4,164.4,313.91,135.0,77.2,395.02,113.0,582.0,146.41,243.52,528.6,106.75,46.1333,293.99,85.9,232.51,54.4,41.6,491.95,56.18,287.75,244.03,187.75,74.25,39.03,219.6,88.4,221.4,137.98,99.42,368.99,549.0,195.5,2265.34,193.5,86.75,303.26,383.0,140.4398,113.61,65.4912,217.0,877.2,350.22,168.77,125.29,78.13,485.06,53.25,82.73,290.22,63.2583,268.298,135.78,48.527,372.46,557.99,66.9,67.7,344.8,267.0,240.7,,166.1,638.23,207.32,73.6,169.06,71.5,56.01,412.0,119.23,162.3,244.11,139.94,247.78,33.3,61.05,87.01,89.9,62.4,56.4,26.78,18.29,23.88,96.77,240.3,212.5,123.06,98.61,40.79,77.05,39.21,81.51,46.04,84.25,146.95,96.15,463.66,300.85,222.68,285.67,26.25,59.5,117.12,69.26,61.55,75.29,99.73,84.77,44.77,59.88,73.38,90.2,57.0,67.26
2021-06-29,134.4,268.62,20.06,172.45,122.8423,356.69,228.6733,,,404.45,154.55,234.61,227.0,62.9,368.77,47.216,164.22,314.5,135.3,77.91,395.62,113.24,588.1,147.25,244.89,533.65,104.25,46.0333,294.79,86.96,231.5,54.28,41.65,504.81,57.58,290.14,241.5,190.9,75.3,39.19,218.5,90.49,220.01,139.66,98.95,374.25,553.55,197.83,2200.0,193.6,85.24,304.12,381.0,138.9579,112.0,64.2952,216.7,889.9999,348.1,170.24,123.95,78.64,486.86,52.99,83.38,292.18,63.0783,271.58,136.9678,49.05,388.4,545.0724,66.41,67.76,340.0,273.08,240.3,,163.69,629.66,208.55,73.89,165.5,71.2,55.65,406.58,119.08,159.49,241.72,139.34,248.75,31.93,59.35,83.5,85.89,59.71,55.9,26.39,18.18,22.79,92.49,241.26,215.31,121.5,99.15,40.98,76.42,39.23,81.86,45.6317,85.44,147.35,95.5,468.92,306.22,224.6,284.38,25.815,58.9533,119.63,70.36,61.45,75.0,99.76,84.7,44.75,60.17,73.8,90.45,57.62,66.74
