Date,AAPL,MSFT,NVDA,AMZN,GOOGL,META,TSLA,BRK.B,UNH,JPM,V,LLY,XOM,MA,AVGO,JNJ,HD,PG,MRK,COST,ABBV,ADBE,PEP,CRM,NFLX,CVX,WMT,ACN,AMD,MCD,KO,BAC,TMO,INTC,LIN,AMGN,TXN,NEE,PFE,HON,MS,UNP,QCOM,PM,GS,NOW,VRTX,BKNG,LOW,RTX,ISRG,LMT,IBM,SBUX,GE,CAT,BLK,DE,ADI,MDT,ORCL,INTU,CSCO,MU,ADSK,PANW,SNPS,CDNS,FTNT,ZM,REGN,BMY,GILD,BIIB,DHR,CI,ELV,ZBH,IDXX,HCA,SCHW,AXP,C,TFC,SPGI,ICE,CB,AON,MMC,AMP,SLB,COP,EOG,PSX,MPC,OKE,WMB,KMI,HAL,FANG,TGT,DG,ROST,DLTR,KHC,SYY,KR,CL,MNST,CHD,ETN,EMR,ROP,PH,ITW,ROK,FAST,PCAR,XYL,AOS,SO,D,DUK,AEP,EXC,PEG,ED,WEC,EIX,XEL
2024-04-24,166.51,409.75,83.685,180.08,157.8,507.6907,160.61,407.98,485.0,191.5,280.5,746.0,120.5,467.0,126.668,149.0,339.0,160.6,126.88,720.06,169.47,472.7,169.8,277.54,573.2,162.1,58.94,315.425,155.1996,275.35,60.35,38.1,583.99,34.69,442.15,270.9788,176.44,66.07,26.34,194.52,93.35,234.5,162.62,97.12,420.42,750.0,403.0,3519.405,232.2,101.22,370.5251,458.2651,183.69,87.55,162.26,363.25,762.8,397.79,198.14,81.48,115.72,630.42,48.07,113.7,217.57,147.495,531.0,281.89,64.93,62.0,906.9,49.02,66.47,205.16,250.9,350.07,528.34,121.81,487.88,319.16,75.05,238.0,62.55,38.74,413.3,131.08,239.01,311.03,201.135,407.9,49.4,128.98,135.499,157.37,201.7424,80.0697,38.58,18.72,38.5,203.47,166.0,142.73,132.16,122.28,37.37,76.93,55.44,88.27,53.25,106.26,324.98,110.02,536.26,552.38,250.95,277.09,33.275,112.5,132.29,87.615,72.9,50.51,97.68,85.56,37.05,66.28,91.82,81.38,70.24,54.47
2024-04-25,168.4005,398.3,78.63,171.05,152.5,416.45,160.96,404.25,487.0,191.23,273.46,722.3543,120.77,461.23,125.54,148.72,331.5,162.68,130.4,724.2001,169.29,473.83,177.94,271.3,549.66,163.28,59.5246,310.0,149.5,276.89,61.42,37.98,577.99,34.6212,441.79,273.51,174.6,65.95,26.17,197.67,93.06,239.0,163.77,98.5,420.0,711.0,403.24,3522.72,228.3,100.5,377.39,456.07,165.7,88.66,157.35,338.26,754.385,387.25,196.6,80.06,113.65,631.05,48.53,110.37,213.61,143.5,520.0,276.15,64.74,60.8,913.37,47.71,67.43,202.0,248.01,352.56,533.97,120.93,494.26,320.46,74.5,237.99,61.76,38.0,418.64,131.69,243.115,307.71,200.64,407.5759,49.01,128.85,135.56,157.68,198.75,80.95,39.195,18.75,38.56,205.26,164.5,142.02,132.59,122.52,38.73,77.36,56.08,88.02,52.39,107.74,313.5394,108.67,538.1,540.0,250.78,272.84,33.875,113.16,129.78,86.0,73.91,50.95,98.0,86.24,37.83,67.08,93.44,82.745,70.82,55.24
2024-04-26,170.85,414.4,84.1,178.2604,174.83,442.13,169.714,404.05,492.25,193.3,275.76,726.55,119.07,463.21,130.3,146.64,332.02,162.25,130.5,717.0462,167.51,473.16,175.03,275.04,564.54,164.65,60.14,309.87,156.0,273.0,61.59,37.88,568.61,32.3,442.25,266.15,174.6,67.23,25.46,191.36,,243.79,163.58,95.76,420.4,721.0,392.8,3502.0,231.29,101.2181,371.0,463.51,168.8885,87.8,161.0,337.0,759.41,393.99,196.8,79.8,117.01,630.0,48.05,112.19,216.4,145.0,533.795,279.0,64.4,61.35,880.83,44.72,65.41,201.3,244.68,353.66,539.68,119.49,484.03,303.99,75.42,236.89,61.83,38.0,414.3,131.64,243.51,287.0,199.67,409.02,49.4,129.85,134.93,151.2363,198.12,81.3,39.29,18.79,38.6,206.11,165.21,,131.96,120.45,37.97,77.4499,55.55,90.8,52.75,107.02,319.05,109.575,527.32,551.654,248.0,275.59,33.985,112.0,130.6131,82.78,73.8772,51.0,98.83,86.5,37.41,67.975,93.835,82.705,71.16,54.62
2024-04-29,173.55,405.8,87.5677,182.2196,170.0,437.85,190.92,402.65,496.62,193.5,272.26,737.99,117.4019,464.0,134.21,146.1112,336.0,161.2,131.36,731.0,159.54,478.4221,175.54,275.5,559.35,165.3,60.17,307.165,159.4,273.87,61.78,37.83,574.0,31.9299,445.55,269.46,177.816,66.37,25.5199,192.72,92.3,243.7,166.37,95.05,429.39,723.4,398.62,3521.08,230.4,101.8,375.01,462.09,167.2,88.4,162.6,345.0,764.325,393.99,201.64,79.77,117.3,636.72,47.88,114.28,218.38,148.8633,545.01,283.34,64.63,62.4993,887.4368,45.1,64.75,207.1355,247.4,355.91,540.0,119.66,501.5,308.33,74.915,237.34,62.7,38.22,417.01,131.99,245.885,282.665,197.77,413.16,48.85,129.42,135.5,151.83,198.71,81.1,39.31,18.38,38.42,207.29,165.0,141.17,133.375,121.02,38.1,77.21,55.48,90.92,53.4,106.41,327.9978,108.78,522.39,554.65,248.51,280.0,34.32,112.83,133.05,82.95,73.77,50.98,98.34,85.27,37.32,68.2275,93.42,82.14,70.14,54.32
2024-04-30,173.28,400.4,86.902,181.97,165.9,429.5,187.82,400.7,489.75,192.41,273.0,777.0869,119.53,456.51,133.0,146.6,334.11,161.26,130.0,725.99,161.06,470.0,176.09,274.2,556.112,166.06,60.04,301.9,160.8598,262.69,61.85,37.37,572.86,31.06,441.88,275.43,178.41,67.2,25.8,193.15,91.5101,239.81,167.82,95.16,428.57,720.0,396.61,3503.32,,102.45,372.21,467.55,166.9,88.05,163.56,348.0,758.04,398.91,203.675,80.57,115.36,634.5,47.7,113.71,216.12,145.8505,543.96,282.03,63.77,62.92,894.19,44.7,65.93,215.0001,245.01,356.43,534.6,121.165,503.37,312.0,74.17,238.0,62.04,38.01,412.6201,129.71,248.49,287.0,199.055,412.5,49.07,130.0,136.0,151.55,198.24,80.2901,39.21,18.57,38.7,205.4,162.7,141.15,130.17,118.5,38.56,74.18,55.555,90.53,53.96,106.955,333.0,109.56,512.3,552.83,250.68,277.44,34.195,110.02,132.05,84.01,74.02,50.53,98.16,87.25,37.64,66.0,93.18,82.2,71.33,53.8
2024-05-01,169.9899,392.3742,85.126,180.2,163.6675,428.65,181.57,396.79,477.0,191.61,266.9,778.5,118.05,438.0,129.3998,148.51,333.0,163.0,129.22,722.9,161.889,462.1441,175.4,268.71,549.5,160.76,59.32,300.91,150.18,272.0,61.6,36.92,570.075,30.1801,442.78,274.25,175.95,66.7,26.34,191.69,91.47,237.16,165.5099,94.94,426.88,691.0,393.0,3437.25,227.97,101.41,370.5,467.482,166.4144,77.18,161.82,334.46,755.0,390.0,198.69,80.24,113.6,626.57,46.79,111.65,210.415,144.25,528.58,275.63,63.48,60.9,889.06,43.94,65.39,215.69,246.0,349.02,522.805,120.28,476.0,307.44,73.6,233.6,61.2,37.75,415.83,128.76,249.9,281.32,199.43,409.21,47.32,125.16,131.14,143.22,180.54,77.77,38.265,18.31,37.35,200.5,160.5,138.84,129.55,119.58,36.9,74.25,55.33,91.88,53.45,106.94,318.97,107.69,512.0,543.88,244.835,270.1,33.42,106.04,130.7,82.91,73.5,50.98,98.26,86.03,37.52,69.08,94.36,82.65,71.06,53.43
2024-05-02,171.9441,397.9,84.1,181.4,164.09,441.44,182.34,401.37,484.98,193.5,269.0,780.0,116.35,445.5,126.3,151.5,335.14,163.45,129.2,726.65,161.4935,475.075,175.25,271.49,555.4,160.0781,58.9,301.54,145.04,275.5,62.0225,37.28,579.86,30.74,425.7,279.0,178.91,68.85,27.09,196.43,92.28,237.5803,174.2498,96.29,433.3186,695.3585,402.855,3420.0,229.98,101.2835,374.18,460.65,165.35,75.0,161.53,335.7137,758.63,388.74,195.1,81.53,115.35,622.62,47.1299,111.21,212.14,145.408,524.27,275.99,64.1593,62.2,895.0,44.28,65.79,217.705,248.21,354.0,527.89,122.71,467.885,312.0,74.0,232.35,61.99,38.6,417.815,125.65,250.66,283.98,199.9924,415.6,47.4,125.06,131.18,141.68,179.695,77.9725,38.14,18.3,36.44,197.0,157.2,,128.745,119.395,36.45,73.55,54.82,91.84,54.0,106.0,314.7,107.41,515.0,537.0,243.195,272.49,34.095,107.0,133.52,83.11,75.35,51.9,99.78,88.55,37.96,69.82,95.05,83.1,71.4,53.56
2024-05-03,185.15,402.4,87.432,187.25,168.2702,445.0003,182.39,405.1,493.61,192.86,269.7708,745.0,116.49,444.15,126.3,150.13,340.05,164.06,129.01,736.0713,160.74,481.7,175.44,275.2,568.25,161.24,59.75,303.5,147.59,274.14,62.1,37.25,574.54,30.9003,420.0,312.99,178.12,69.73,27.91,193.85,93.26,241.06,183.01,97.91,435.0,706.1675,400.59,3640.0,234.17,101.77,379.96,460.05,165.27,75.39,164.5,338.57,765.725,398.83,197.85,81.0,116.2,616.27,46.87,114.7,213.89,145.82,528.74,280.5,59.91,63.8,926.94,43.89,65.72,215.5,249.98,345.28,525.945,119.88,490.87,313.01,75.88,233.47,61.59,38.97,421.945,127.0,249.395,281.46,199.165,417.74,47.8,123.0,131.0,145.7235,183.98,77.02,38.68,18.53,36.9404,197.8,158.99,138.4,128.52,120.38,36.7,74.92,54.93,92.97,54.87,105.73,317.08,106.98,511.9,532.54,243.42,273.41,34.2,106.89,138.335,84.62,75.79,51.72,100.66,88.8,38.28,71.0,92.25,83.355,72.53,54.32
2024-05-06,182.31,408.7604,89.295,186.35,167.35,455.4,183.38,405.2462,493.75,191.12,269.75,739.8,116.66,446.4,128.5,149.69,344.95,164.75,127.36,748.0,164.5,489.2,176.5,275.8955,580.684,161.05,59.95,305.9999,153.65,271.53,62.16,37.48,576.0,31.01,427.26,313.0,179.81,70.46,27.92,196.9,94.45,241.42,180.81,97.69,441.75,723.0,403.7,3594.27,233.5,101.99,382.0,461.69,166.5,73.65,165.0,338.1,768.73,404.97,200.355,82.0,116.21,633.08,47.23,118.97,215.52,148.55,542.0,284.0,59.0,62.25,956.56,44.1,64.76,219.57,248.16,343.16,528.01,122.085,483.195,309.27,76.47,232.16,61.85,39.14,427.0,131.0,249.9,281.55,200.05,422.1,48.15,123.39,130.8111,144.99,183.7139,77.49,38.95,18.65,37.16,202.365,159.05,138.59,131.4,121.32,36.5,75.3,54.89,93.09,55.06,106.17,322.88,107.0,517.95,543.91,245.04,278.37,34.15,105.25,138.03,84.98,74.96,51.5,100.5,89.0,37.4,70.63,95.87,83.3,72.64,54.4
2024-05-07,183.94,412.15,91.2,188.34,168.5073,464.77,181.5,406.5,495.76,191.43,273.84,765.55,116.87,450.26,130.811,148.81,343.91,164.52,127.07,759.0,162.9856,493.98,176.18,275.0,594.51,162.4,59.9502,307.3466,155.3,269.5,62.46,37.55,565.55,31.07,427.0,300.6,180.5,71.33,28.23,194.6,94.98,241.47,182.25,97.45,444.9,724.0,405.9696,3580.75,,101.7155,385.0,464.38,169.0,73.1,168.03,343.65,776.94,403.5,204.15,82.0,118.17,635.15,47.23,120.63,216.38,149.54,547.92,283.9974,58.64,61.9799,960.0,43.91,65.28,220.13,247.475,343.47,533.56,121.13,479.0,312.15,77.0,235.5,62.81,39.5,426.75,132.35,252.49,287.035,201.99,426.02,47.8,123.91,130.27,145.0,184.14,78.44,38.79,18.61,36.91,204.44,161.68,137.56,132.975,120.48,35.85,75.825,55.3,93.39,54.22,106.02,330.7854,107.3,517.91,553.99,247.122,266.95,33.5,104.86,146.0,85.44,75.3,51.2,100.6,89.19,37.65,71.54,96.59,83.29,73.44,54.42
2024-05-08,182.6406,408.6,89.48,187.18,169.6,465.74,171.4,406.08,502.3,191.59,276.0758,777.5922,115.66,454.01,129.3,148.69,339.87,166.19,130.99,771.5182,162.55,490.0,177.66,275.59,602.15,161.95,60.7,311.54,152.75,267.0,62.5617,37.7,573.015,30.02,430.355,298.9,181.78,71.63,27.72,197.03,95.11,241.485,176.2,97.54,443.8,712.75,412.0,3589.76,,103.14,387.9,466.91,168.0,72.11,168.11,343.43,776.33,403.37,202.08,81.475,117.4,640.635,47.3201,118.1,214.5,151.75,547.0,282.15,59.0,61.65,968.86,44.05,65.77,218.91,248.87,347.805,538.8,120.77,481.8,313.4,75.25,234.44,61.65,38.93,428.215,132.95,252.765,289.195,204.44,424.22,47.8501,123.02,129.88,144.0,180.92,78.1,38.93,18.74,37.12,202.33,159.5,138.63,131.25,120.465,35.81,75.45,55.5935,94.19,55.6613,107.585,326.82,106.13,521.66,556.18,246.69,269.04,33.11,106.61,140.51,85.255,76.95,51.77,101.75,89.87,37.98,71.87,97.05,83.685,73.68,55.23
2024-05-09,182.5,410.7,90.45,188.5,169.65,472.4964,175.535,406.5,502.795,195.7463,277.31,776.66,116.4,454.49,132.975,148.95,338.76,164.88,128.907,768.2,160.75,488.1,177.4,271.6,611.7486,162.5,60.08,305.0,153.3,268.33,62.76,37.7,574.05,30.05,430.0,308.99,184.8739,72.85,27.84,198.04,95.64,245.69,183.1,98.45,446.22,733.0,420.135,3640.0,233.1,103.86,382.075,465.69,167.8495,73.66,169.25,345.99,777.9,405.56,204.26,81.73,117.52,629.82,47.94,119.99,214.7,149.16,549.94,283.2611,59.6,61.2,959.59,43.7,65.32,221.43,249.71,347.265,533.92,121.14,490.39,310.3,76.0,236.33,62.74,38.995,429.21,133.48,251.25,283.89,203.45,425.07,47.96,123.2,129.94,147.25,184.1344,79.3,39.43,18.85,37.07,205.0,159.69,136.63,133.055,119.77,35.91,74.45,55.31,93.47,54.6,106.59,330.18,114.29,522.69,554.08,247.725,273.59,33.42,107.335,141.115,85.69,77.5,52.07,102.29,89.7,37.75,72.53,97.49,84.96,73.8599,54.94
2024-05-10,184.68,412.72,89.85,189.2,167.6004,476.5,172.65,409.73,508.0,197.88,280.125,774.7009,118.77,456.5,131.6,150.2675,347.98,166.22,130.0,781.0,,484.9642,178.0,276.05,619.0,165.7,60.36,309.15,153.71,268.49,62.94,38.36,578.81,30.3,431.2,312.535,186.28,74.8,28.2,201.0,98.35,247.58,181.82,99.485,456.78,729.0,421.91,3785.83,235.87,106.1,384.5,469.06,166.51,75.5453,167.9896,353.62,792.0,410.0,205.07,82.86,116.2,631.43,47.86,119.1,219.5,148.6,550.6,286.115,58.28,61.5,966.85,44.68,64.79,221.95,251.76,351.6,539.11,121.32,502.2,322.89,75.761,240.0,63.42,39.35,430.7932,135.4,254.75,288.69,204.59,430.15,48.7,122.74,130.9799,148.0,184.6033,80.4,39.63,19.05,37.65,203.78,164.26,140.6,135.54,120.06,35.75,75.15,54.85,94.38,55.04,107.25,336.59,116.62,521.34,563.35,250.4,272.61,33.855,109.26,142.62,86.97,78.7,53.35,103.0,90.89,37.95,73.8,98.31,85.73,74.76,55.24
2024-05-13,185.54,418.39,90.32,187.9899,164.4,473.8,169.62,413.35,512.0,199.25,281.82,764.0,118.42,456.5,134.024,149.92,347.55,166.82,129.74,789.4814,161.32,484.0,180.5281,277.0539,612.15,166.25,60.62,308.34,151.5557,274.88,63.29,38.57,590.99,30.16,435.07,311.28,186.13,73.85,28.0603,203.86,98.7,248.29,182.82,99.98,455.91,735.0,424.69,3800.75,237.0,106.4882,388.415,464.0,167.44,76.28,164.11,356.99,800.0,408.655,208.275,83.1573,117.06,636.52,48.34,122.52,219.0,151.0,560.0,288.55,58.4366,62.4,977.08,44.99,66.05,221.76,252.15,348.805,538.785,122.13,513.53,322.98,76.19,243.45,63.61,39.73,432.72,134.21,255.03,289.5,205.73,434.55,48.67,122.1879,130.37,145.91,179.9175,80.6483,39.82,19.08,37.22,202.97,163.85,,133.48,121.5,36.29,76.27,55.93,95.0132,55.6,107.255,331.425,116.4,526.39,562.99,251.08,275.0,34.5,109.76,142.99,86.96,78.2,53.14,102.79,91.88,37.75,73.94,97.81,84.9999,75.0,55.52
2024-05-14,186.31,411.85,89.8,185.0,168.7,463.65,172.97,410.25,513.0,199.25,278.815,754.7,116.7499,459.99,132.5047,151.22,339.0,166.12,129.3,776.0,161.72,482.0,180.8433,277.05,614.0436,163.61,60.4162,307.0,149.9602,271.5,63.59,38.31,587.97,30.65,436.2,308.46,187.82,74.54,28.45,204.69,98.58,245.68,183.8,99.0,454.66,727.0,429.07,3744.0,232.9,105.37,380.25,471.03,167.39,76.15,158.7,356.7,792.52,410.05,208.38,83.64,116.15,626.66,48.69,122.7,215.46,149.0,555.78,284.17,59.29,63.0,978.21,45.06,67.55,226.69,250.0,348.94,539.395,119.95,505.76,318.13,74.73,238.15,63.25,39.55,428.7,134.34,254.375,287.76,205.77,435.0,48.6,122.15,129.26,144.6,177.01,80.83,39.66,19.15,37.1,198.03,159.99,139.34,134.05,121.11,36.52,75.6,55.1,94.395,54.75,106.695,326.59,114.82,521.0,549.18,252.05,267.15,33.755,106.59,140.93,86.38,78.7,53.18,103.39,91.66,38.34,73.6,97.27,84.9549,74.87,55.83
2024-05-15,187.67,417.12,92.355,187.4,171.25,474.2,180.43,411.1929,513.01,202.13,279.0,763.99,117.721,454.39,138.7,151.53,343.1,166.24,128.82,779.1,161.97,481.0,179.71,278.56,621.0,164.0,59.86,304.6,155.2488,271.63,63.17,38.77,599.9999,31.25,435.88,312.23,192.6,76.18,28.43,204.35,100.0,246.295,190.5,100.0118,461.9,727.5,429.775,3783.27,235.49,105.7068,382.01,467.4,167.76,76.02,160.88,361.47,813.23,414.75,212.8332,84.5,121.4239,638.09,49.1,126.4,218.7,152.25,566.96,287.0,60.7,64.11,985.13,44.92,67.66,229.78,261.265,345.66,534.85,121.0,525.74,321.83,77.5,241.98,63.97,39.84,428.1401,134.99,252.4,287.1857,204.9041,436.82,48.7,121.04,129.84,144.99,173.04,81.69,40.35,19.45,37.76,197.01,160.2,140.57,133.3,119.0,36.18,75.765,55.23,94.32,54.52,106.83,333.0724,114.72,524.09,553.5,251.47,272.63,33.685,108.71,143.2739,87.09,78.71,53.25,103.14,91.4,38.75,74.36,96.76,85.1,75.765,55.92
2024-05-16,190.02,422.95,94.95,185.6,172.5375,477.1,173.97,413.7,520.055,202.0,281.35,779.83,118.49,458.0,143.498,152.75,349.35,166.44,131.79,793.5,164.13,485.85,179.46,288.7,614.5,161.25,63.57,309.35,161.1992,274.24,63.24,38.91,598.88,31.5799,431.64,316.2,193.5,77.08,28.93,204.2,100.41,246.215,194.72,100.263,465.9,761.23,435.0,3792.53,235.07,104.8,397.5738,463.04,168.7,75.3,163.11,356.81,814.545,390.5,215.73,84.66,121.79,655.06,50.7,127.82,219.92,157.585,580.25,294.7351,60.8,63.96,976.815,44.57,67.151,234.01,261.76,344.26,542.0,121.14,542.08,330.0,77.8,241.5,64.24,40.11,435.99,137.35,271.67,288.02,207.0,440.08,47.87,120.61,128.81,146.86,172.24,81.6,40.45,19.51,37.0,197.06,160.35,143.01,132.8703,120.07,35.95,76.21,54.79,94.69,54.5709,107.57,338.02,114.46,532.39,551.53,248.92,274.0,33.5,107.8,145.99,86.5,79.29,53.31,102.33,92.09,38.775,74.71,97.05,85.12,75.84,55.91
2024-05-17,189.9573,422.6657,94.75,184.14,174.05,471.8983,174.01,413.75,521.27,202.47,280.01,773.55,118.0,459.98,141.7,154.69,342.75,167.86,131.22,796.9481,165.34,484.21,182.82,285.44,616.0398,161.5,63.7307,308.71,168.15,273.49,63.32,39.27,593.94,32.15,429.24,316.33,194.46,76.24,28.97,207.28,99.3,247.07,193.68,100.74,465.74,764.34,440.5,3719.24,232.98,104.5,395.64,466.98,168.7,75.32,161.5,352.0,810.43,395.99,214.96,85.77,122.4,651.82,48.5,128.8001,220.99,158.575,571.5,290.01,61.05,64.22,968.0,44.15,67.88,230.3106,264.75,337.56,546.59,121.3,540.12,324.18,78.04,242.28,64.2,39.81,439.195,137.93,266.7065,292.99,210.0,439.97,48.52,120.96,128.68,145.0,177.01,82.49,41.0,19.66,37.6,195.13,160.57,145.91,134.34,121.11,36.1,76.32,54.53,94.2071,54.0801,106.8,332.57,113.37,538.8,,249.98,274.17,33.525,105.95,142.7562,85.49,78.5,53.19,102.83,92.02,38.43,74.335,96.7458,85.24,76.16,55.64
2024-05-20,189.3,421.0,93.71,185.0,176.6111,470.84,178.25,417.66,524.5,205.53,280.5,767.5314,119.6,461.98,140.0,153.6,344.5,167.44,131.29,797.5,166.5,485.1,182.19,286.35,620.0,162.7,64.55,302.49,165.65,271.59,63.05,39.25,594.49,31.91,432.5,314.7,194.87,76.17,28.69,205.9876,100.3,245.0,193.65,99.85,470.0,768.0,444.74,3703.98,230.7,104.0,397.76,466.635,169.5408,77.5849,159.7,356.7,808.02,396.63,214.26,85.57,123.7,662.0,48.17,127.61,223.5,159.485,567.79,289.28,61.45,64.25,981.485,44.08,67.61,230.66,265.325,337.835,547.98,120.04,543.385,323.06,79.0,243.13,64.08,39.9,435.88,137.665,275.8,292.54,209.31,433.27,48.62,121.79,130.46,148.1399,179.81,82.85,41.27,19.71,37.9,198.43,160.3,141.51,131.58,117.8,36.01,75.8,54.291,94.075,54.02,106.37,329.26,113.012,540.07,548.41,250.63,268.0,33.28,106.25,143.555,85.62,79.54,53.41,103.708,92.71,38.58,74.565,97.05,85.7,76.47,55.47
2024-05-21,191.32,426.42,94.664,182.88,176.34,466.5,173.63,413.01,519.74,196.2,278.3,786.37,118.03,459.22,139.601,151.5,338.72,168.25,131.01,792.23,164.6,482.16,180.48,286.17,637.81,160.45,64.19,306.55,165.1,268.15,62.7,38.77,591.72,31.95,431.1,312.84,197.44,75.9,28.52,204.985,100.42,242.5,195.72,99.6,462.5,772.28,445.08,3757.57,236.4,105.1,399.46,467.635,170.02,77.46,158.97,362.73,804.29,391.05,216.0,84.4951,123.8572,669.74,47.12,125.2,219.77,151.625,573.1,291.0,61.83,62.5,987.06,43.4099,68.15,228.13,266.71,334.78,542.09,120.2,525.195,324.98,78.51,242.16,63.05,38.95,437.14,136.95,264.9,293.25,210.0,434.655,47.938,120.89,129.6,144.77,175.31,82.725,41.68,19.8,37.7008,196.2,157.29,142.05,131.72,114.921,35.8963,75.45,54.105,94.55,53.65,107.0,332.66,113.455,545.54,545.575,250.01,270.98,33.06,105.34,145.0,85.585,79.15,53.2801,103.47,92.49,38.3,74.39,96.605,84.8662,76.12,55.91
2024-05-22,192.08,429.7,95.85,184.0,176.01,467.77,183.07,414.0,522.37,199.2,275.51,805.0,117.6,459.79,140.559,151.0,335.5,167.89,130.16,797.6,162.51,482.3,180.66,283.11,649.6,159.73,64.9,304.0,165.8516,265.8,62.81,39.46,587.62,31.7602,436.61,314.32,200.25,76.71,28.49,202.99,,234.32,202.6973,100.04,468.78,775.22,442.265,3830.0,224.0,105.54,402.76,467.12,173.3,77.62,159.96,358.44,803.2,385.6,228.34,85.17,124.9,670.3,46.89,128.7,220.92,155.675,574.05,291.24,61.19,63.52,991.315,42.3004,67.1,227.12,266.53,336.02,542.95,119.49,518.51,320.05,78.68,242.4,64.59,39.37,439.95,135.95,265.77,287.11,210.3,433.41,48.13,120.03,128.095,143.51,175.5,82.85,41.58,19.68,37.47,195.98,141.01,140.51,133.12,113.11,36.21,75.4,53.65,94.83,53.48,106.88,338.01,113.51,540.945,548.21,248.78,271.35,33.095,105.85,145.18,85.6,79.78,53.745,104.319,92.16,38.31,74.64,96.16,82.4,76.5915,56.38
2024-05-23,191.32,434.3,101.426,184.33,177.13,474.092,181.2,414.29,519.21,198.71,275.27,807.0,115.77,457.8,142.924,152.98,331.35,167.53,130.5,804.9085,160.01,488.78,181.8,287.35,642.45,158.0,65.29,310.0,170.95,265.55,62.72,39.84,589.99,31.62,435.7,310.05,203.01,76.05,29.57,202.41,100.24,233.86,206.0,100.63,464.2,782.9999,450.45,3834.18,222.5,106.25,401.82,468.01,175.8471,80.4,161.2,360.6,798.01,388.5,241.5,85.7393,126.58,673.815,47.23,132.0088,221.06,155.5,575.0,297.86,62.15,64.66,981.0,42.29,67.65,223.0,266.675,336.22,543.35,118.5,520.485,319.27,75.3,240.9,63.86,39.05,441.13,136.91,269.0,282.61,209.44,438.5,46.75,118.71,126.475,143.0,177.0,81.9,40.66,19.49,36.56,193.317,143.27,,132.05,113.77,36.33,73.1123,53.7312,94.67,53.06,106.65,341.0,115.085,547.0,543.78,248.1,272.195,33.43,109.46,145.5,85.37,78.68,53.44,103.08,91.01,37.8,74.35,95.76,82.22,74.99,54.67
2024-05-24,188.35,428.0,104.725,181.6,174.2204,468.23,174.4,407.41,516.65,197.1,274.9,812.5,113.98,452.9,140.107,149.95,327.5,165.66,131.1248,799.0,158.3,483.0,179.2,274.0,637.8904,157.59,64.96,306.06,161.85,258.54,62.23,39.18,585.93,30.2,434.1,306.0,198.63,75.5,28.69,199.95,99.45,230.98,203.65,100.0,459.6,752.0,451.22,3760.0,217.5,105.6,397.69,468.075,171.42,78.4,165.6,352.0,785.06,380.91,236.0,81.78,124.28,622.34,46.6771,127.61,214.5,156.25,587.05,296.15,61.3277,62.42,984.04,41.5,66.35,219.26,,338.6,545.08,116.04,519.27,317.9,72.44,237.2025,63.25,38.4,438.825,135.905,266.07,279.59,208.14,435.7,46.5,118.31,124.8,143.985,178.7,80.89,40.37,19.14,36.09,193.58,145.0,140.2,142.0,115.895,36.0,73.145,53.48,93.87,52.91,106.77,340.4,113.28,544.21,528.6,241.46,263.3083,32.925,109.85,144.6596,84.52,77.17,52.55,101.845,89.28,37.03,73.87,94.13,80.89,74.58,54.05
2024-05-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-05-28,192.95,429.6345,109.676,180.43,173.89,476.35,177.2,408.05,505.55,200.36,274.49,809.0,113.84,450.0,141.5,147.01,326.0,164.94,129.62,812.15,157.06,473.5,177.3,273.8,647.65,158.4,65.35,300.02,167.92,258.5,61.9,39.71,581.32,30.79,432.01,304.01,206.68,76.88,28.92,197.45,,232.24,216.01,99.58,459.5,737.7,454.79,3795.57,214.55,106.13,404.9,465.055,170.9,78.86,167.72,348.9,781.34,374.33,232.51,82.45,123.623,608.0,46.2,131.225,214.03,160.365,583.45,294.1584,61.1,63.01,976.5225,41.3,65.38,215.37,262.78,332.69,521.41,116.12,512.93,317.145,72.15,237.9716,63.5,38.38,434.81,136.315,265.23,279.6,207.36,440.56,46.61,117.77,124.08,143.08,178.33,80.99,40.24,19.16,36.3,195.2,145.23,144.0,141.53,114.47,35.77,73.75,52.71,92.87,52.65,106.03,344.11,113.28,540.3,535.5,239.725,263.31,32.93,108.92,143.91,84.58,77.5957,52.9,102.2,89.03,36.7,75.04,94.34,80.7,74.57,53.61
