Date,AAPL,MSFT,NVDA,AMZN,GOOGL,META,TSLA,BRK-B,UNH,JPM,V,LLY,XOM,MA,AVGO,JNJ,HD,PG,MRK,COST,ABBV,ADBE,PEP,CRM,NFLX,CVX,WMT,ACN,AMD,MCD,KO,BAC,TMO,INTC,LIN,AMGN,TXN,NEE,PFE,HON,MS,UNP,QCOM,PM,GS,NOW,VRTX,BKNG,LOW,RTX,ISRG,LMT,IBM,SBUX,GE,CAT,BLK,DE,ADI,MDT,ORCL,INTU,CSCO,MU,ADSK,PANW,SNPS,CDNS,FTNT,ZM,REGN,BMY,GILD,BIIB,DHR,CI,ELV,ZBH,IDXX,HCA,SCHW,AXP,C,TFC,SPGI,ICE,CB,AON,MMC,AMP,SLB,COP,EOG,PSX,MPC,OKE,WMB,KMI,HAL,FANG,TGT,DG,ROST,DLTR,KHC,SYY,KR,CL,MNST,CHD,ETN,EMR,ROP,PH,ITW,ROK,FAST,PCAR,XYL,AOS,SO,D,DUK,AEP,EXC,PEG,ED,WEC,EIX,XEL
2022-06-07,146.36,265.76,18.89,123.00,116.45,194.58,238.89,313.65,472.11,119.26,209.65,304.05,93.26,357.02,53.63,162.88,279.49,135.33,82.21,452.47,131.99,433.42,151.85,185.52,198.61,159.73,39.50,291.91,105.28,232.38,57.40,33.54,555.68,41.00,322.59,224.02,155.33,73.45,45.42,185.50,76.63,213.27,132.40,90.67,297.05,506.43,271.86,2297.60,183.23,93.63,221.95,421.37,126.43,74.07,47.81,213.47,629.20,351.75,158.20,87.36,69.49,407.77,41.24,69.38,207.17,87.83,329.53,162.27,61.08,115.04,612.29,67.00,55.25,201.08,234.32,249.13,479.65,115.91,376.79,201.54,64.59,161.70,46.31,42.34,335.72,97.34,204.09,265.33,151.26,264.96,45.74,109.18,125.30,98.48,106.28,58.88,32.45,16.92,39.99,138.30,142.07,221.22,77.83,161.94,32.24,78.02,48.63,72.86,45.42,84.94,138.60,85.97,420.13,272.38,194.62,205.96,24.34,52.24,82.96,58.50,67.64,71.78,99.55,91.28,43.92,61.76,88.74,94.96,60.40,67.81
2022-06-08,145.62,263.72,18.62,121.18,116.50,195.57,241.87,308.74,468.72,117.36,208.67,305.40,94.37,355.37,52.92,161.91,275.56,133.64,81.30,448.84,132.09,428.84,151.09,187.55,202.83,160.55,39.16,288.20,101.90,229.28,57.07,33.12,547.16,38.84,315.71,223.18,151.23,72.26,45.00,182.59,74.72,206.68,129.66,88.33,290.74,505.42,274.54,2316.43,180.24,92.44,218.60,409.47,124.70,73.14,47.29,216.01,613.28,339.49,156.37,86.97,68.24,405.63,40.65,67.26,203.73,87.48,322.89,159.93,60.11,115.46,606.08,66.65,55.11,206.73,231.99,247.70,477.62,115.32,371.97,199.81,62.91,159.08,45.69,41.74,330.10,96.97,200.95,261.58,149.06,260.28,46.34,108.42,125.14,98.77,105.55,58.32,32.17,16.68,40.40,138.22,142.72,220.66,78.36,161.26,32.52,78.06,47.87,72.08,45.12,84.42,137.71,85.62,410.12,271.67,191.10,203.67,23.83,52.47,81.63,57.83,66.70,70.13,97.91,89.59,43.13,60.60,87.44,92.58,59.46,65.65
2022-06-09,140.39,258.24,18.02,116.15,114.15,183.00,239.71,300.80,464.82,114.89,201.45,295.43,92.33,342.29,52.06,158.65,277.72,131.23,79.95,452.73,128.71,426.42,148.40,185.48,192.77,157.35,38.75,281.34,98.80,226.06,56.08,31.85,535.03,37.69,306.19,219.79,147.77,71.20,43.58,180.24,72.89,202.12,127.56,86.75,281.08,492.22,259.70,2249.32,181.95,90.71,209.95,399.60,122.16,73.55,45.84,210.24,610.91,330.23,153.14,84.40,66.18,392.02,40.05,64.73,195.06,86.03,317.08,155.81,60.70,110.40,573.89,66.47,54.05,202.22,226.02,244.66,467.23,111.92,359.70,195.46,61.49,154.31,44.41,40.60,327.90,95.17,197.05,254.04,145.87,254.10,45.00,105.49,122.35,97.00,104.14,56.36,30.89,16.20,39.69,136.08,140.76,224.42,77.11,159.85,32.41,75.62,47.13,71.14,44.65,82.98,135.82,84.48,398.52,265.85,188.34,202.18,23.40,51.68,79.78,57.56,65.14,68.53,95.46,87.57,41.78,58.82,85.16,89.49,57.40,63.95
2022-06-10,134.96,246.73,16.95,109.65,110.50,174.61,232.23,291.71,460.26,109.61,195.00,289.35,90.64,328.32,50.66,157.59,267.88,130.73,79.21,444.35,126.74,393.84,148.17,176.90,182.94,155.47,38.96,272.36,94.82,221.59,55.73,30.61,522.20,36.90,298.70,218.21,144.29,69.88,42.06,174.86,69.51,196.83,124.29,87.30,265.19,473.15,254.88,2078.61,174.51,88.95,205.27,397.26,120.59,70.53,43.66,202.26,571.86,320.57,148.70,83.98,64.19,373.10,39.36,61.40,187.08,82.54,305.39,149.11,57.66,109.07,570.23,65.69,53.66,197.50,219.66,240.59,463.99,110.31,345.89,191.06,59.55,148.02,42.40,39.10,324.32,93.53,192.66,248.68,143.05,240.59,44.13,103.95,123.64,95.24,101.31,55.13,30.28,15.98,38.07,134.07,136.32,220.31,74.63,156.00,32.56,75.09,47.75,70.94,43.52,82.91,130.61,81.77,383.27,253.04,182.23,197.86,23.02,49.96,77.30,54.96,64.47,68.51,95.50,87.57,41.20,59.10,85.74,89.30,57.61,63.71
2022-06-13,129.80,236.27,15.62,103.67,105.76,163.36,215.74,281.56,446.08,106.35,187.91,283.77,86.48,313.60,48.45,156.00,262.25,127.23,77.23,433.74,123.39,371.65,145.63,164.59,169.69,148.32,38.23,263.31,86.99,222.61,55.66,29.55,507.36,35.58,289.51,215.26,140.41,66.66,40.32,173.11,67.52,193.99,120.05,84.03,261.77,440.37,245.39,1954.54,169.76,85.66,194.97,391.48,119.64,67.44,41.51,194.46,554.31,310.69,140.03,81.66,61.23,356.24,39.13,57.69,173.10,79.62,290.25,141.66,53.30,103.32,547.79,64.37,52.25,192.16,212.97,230.08,444.83,107.12,336.20,180.42,57.65,140.23,40.61,39.69,314.18,92.61,188.79,248.18,140.45,229.90,41.43,99.44,113.97,90.88,95.54,52.03,28.74,15.23,35.29,127.44,131.89,218.02,72.34,155.01,31.34,73.08,47.04,70.53,42.24,81.89,126.63,80.10,377.92,243.00,174.69,191.07,22.18,48.71,74.23,53.10,61.44,65.92,91.65,82.89,39.11,56.96,82.13,85.95,53.65,61.36
2022-06-14,130.66,238.44,15.81,102.31,106.08,162.84,220.89,277.64,438.53,104.58,189.14,283.29,86.71,315.95,48.69,153.61,258.09,123.26,77.40,436.19,121.80,370.82,142.33,163.02,167.54,148.51,38.25,261.99,86.99,222.88,54.14,29.03,503.24,35.73,284.03,214.29,140.91,65.81,40.33,172.04,67.32,194.38,121.54,84.43,261.05,444.75,249.08,1927.08,166.65,85.07,191.10,384.31,120.18,67.40,41.71,194.28,547.38,312.30,139.46,80.13,67.61,357.01,38.83,57.55,171.59,80.27,295.16,143.39,53.85,106.86,546.84,63.75,51.69,194.18,211.74,233.39,442.43,102.42,328.99,174.12,58.48,138.61,40.85,39.35,309.38,90.32,189.11,246.22,140.40,232.46,40.40,99.20,114.25,93.29,96.01,51.42,28.07,15.03,34.48,129.01,129.97,217.16,71.54,156.02,31.43,73.46,47.10,68.75,44.03,79.14,124.41,79.56,373.43,242.50,172.19,189.97,21.76,49.41,73.78,52.67,59.68,64.44,89.45,80.60,37.88,55.04,80.00,82.78,52.45,59.53
2022-06-15,133.29,245.53,16.50,107.67,109.11,168.43,233.00,278.93,440.98,105.82,191.73,285.43,85.61,319.14,49.30,155.25,259.08,122.04,77.52,440.01,122.21,376.92,143.86,167.09,180.11,145.60,38.22,267.77,89.30,223.01,54.54,29.58,510.49,36.41,288.23,214.18,142.59,68.30,40.83,173.63,68.27,195.64,122.26,83.79,268.01,465.95,253.51,1948.54,167.65,85.96,196.13,382.40,121.36,69.15,42.35,193.63,555.41,316.12,142.22,80.91,66.63,370.48,39.64,57.96,176.71,81.17,303.24,147.72,55.50,112.93,559.64,63.88,52.23,197.26,213.95,234.71,444.82,104.08,333.94,177.01,58.87,140.16,42.29,39.64,313.19,91.83,190.39,248.18,141.48,235.72,38.82,97.27,110.95,91.72,92.48,50.83,27.55,14.78,33.48,126.54,134.29,219.26,73.47,154.54,31.46,74.05,47.55,68.65,43.94,78.66,124.87,80.27,377.02,244.57,172.64,194.94,21.97,50.40,73.74,53.05,59.49,64.68,88.77,80.79,37.84,54.63,79.52,82.62,52.57,59.50
2022-06-16,128.01,238.91,15.58,103.66,105.40,159.99,213.10,268.56,434.70,104.00,184.78,280.64,82.46,302.85,46.53,155.33,253.27,122.79,77.76,433.27,123.15,365.08,143.16,158.46,173.35,137.81,38.62,257.98,82.05,219.55,53.99,29.39,500.70,35.17,278.36,209.75,138.43,65.24,39.96,168.85,66.41,194.10,112.74,83.84,263.30,428.08,250.96,1823.13,160.72,83.39,190.71,373.80,120.13,66.13,40.02,183.10,542.32,303.68,135.94,79.15,65.69,351.97,39.20,53.93,164.31,77.72,289.49,141.08,52.75,106.09,555.22,63.53,51.63,191.53,210.37,235.85,437.01,100.45,327.37,167.14,58.24,131.80,41.68,39.01,308.01,91.08,181.51,243.64,137.62,225.31,35.97,91.13,104.07,86.45,86.01,47.46,26.43,14.03,31.47,115.26,130.14,219.24,71.16,151.17,31.33,71.90,46.56,68.43,43.94,79.34,120.20,76.08,365.22,230.89,165.93,187.69,21.58,47.89,70.48,50.73,59.23,64.25,88.21,79.48,36.91,53.26,79.00,82.02,51.89,58.69
2022-06-17,129.48,241.52,15.86,106.22,106.50,162.85,216.76,268.08,430.86,103.63,185.71,283.40,77.70,304.72,46.67,154.77,250.74,121.90,77.51,428.41,122.38,360.79,143.19,161.84,175.51,131.52,37.87,262.24,81.57,218.79,54.32,29.46,496.74,34.82,279.28,213.40,137.36,65.19,39.16,168.68,65.47,192.48,112.89,83.56,258.51,443.79,263.09,1883.00,161.53,82.80,192.08,373.08,119.56,66.99,40.45,181.08,539.08,308.60,137.05,79.89,64.74,361.83,39.27,54.66,167.77,79.23,296.18,143.09,53.80,110.00,579.35,64.54,52.35,201.74,208.41,232.26,426.98,99.87,328.05,168.64,57.41,138.21,41.35,39.39,311.82,86.74,181.65,246.73,137.71,224.83,34.25,83.40,97.20,81.09,81.63,45.46,25.81,13.48,29.80,105.44,126.87,217.89,72.27,150.09,30.94,72.21,43.18,68.54,44.06,79.27,119.64,73.87,367.60,226.89,165.08,181.13,21.47,48.09,70.32,50.28,58.44,63.41,86.68,78.79,36.63,53.41,78.29,81.26,50.67,57.75
2022-06-21,133.72,247.46,16.54,108.68,110.88,156.19,237.04,271.77,457.80,106.20,190.00,289.67,82.54,311.30,47.54,158.01,249.32,125.59,80.64,444.16,126.98,362.99,146.52,165.38,170.91,137.03,39.11,269.24,83.79,223.66,55.48,30.31,509.28,35.54,287.06,216.75,140.34,66.96,40.49,169.44,67.02,195.29,116.07,85.40,263.15,455.27,270.17,1913.04,161.44,86.56,194.32,386.89,122.06,68.00,40.30,184.58,568.96,314.87,140.58,80.33,64.70,369.39,39.94,55.69,166.88,83.23,302.22,148.14,56.20,113.82,586.05,66.90,54.12,206.89,213.01,239.53,442.78,99.47,332.03,169.39,59.70,138.76,42.63,40.04,311.90,90.09,181.78,249.78,141.96,232.01,36.29,88.33,102.41,85.99,85.43,47.29,26.84,13.99,31.55,114.05,131.79,225.61,72.60,156.38,31.83,73.40,45.24,70.78,45.42,82.92,120.23,75.35,375.37,232.20,167.89,183.31,22.03,49.61,72.15,50.07,60.01,64.42,87.91,80.16,37.25,53.86,79.48,82.64,51.84,58.52
2022-06-22,133.21,246.87,16.34,108.95,110.82,155.00,236.09,269.79,466.72,105.61,189.44,298.78,79.27,310.07,46.82,160.50,249.12,127.56,81.67,441.14,130.60,365.33,147.72,166.00,178.89,131.07,38.64,272.74,83.75,226.90,55.89,30.08,514.91,35.21,286.70,218.32,139.56,68.76,41.30,166.83,66.82,194.85,113.99,84.61,262.90,458.65,272.31,1866.18,162.58,86.22,200.62,383.65,121.38,68.32,39.56,176.55,564.09,304.02,139.91,80.82,63.60,372.73,39.43,55.24,169.15,82.39,301.24,145.96,55.69,115.17,585.22,66.97,55.02,207.00,214.79,243.07,447.58,102.46,333.11,172.04,59.76,138.41,41.95,40.19,316.92,90.23,181.83,252.02,143.48,230.58,35.08,82.80,96.42,81.09,83.28,45.83,26.53,13.73,30.17,108.73,128.25,227.07,70.39,155.03,32.22,71.78,44.25,72.12,45.37,84.54,120.31,73.71,376.06,234.09,167.98,185.46,22.07,49.06,72.84,50.23,60.49,65.15,88.76,80.48,37.33,54.00,80.11,83.96,51.71,59.44
2022-06-23,136.09,252.46,16.20,112.44,111.57,157.88,235.07,267.52,476.37,104.45,192.19,304.65,76.88,310.67,46.86,164.08,255.08,131.06,84.27,455.56,132.27,376.64,149.61,171.55,181.71,126.25,39.58,272.19,82.43,227.38,56.56,29.60,536.11,35.24,285.19,221.01,138.22,71.07,42.16,163.87,66.43,195.55,112.05,86.65,264.40,485.53,283.50,1812.09,165.14,85.48,204.50,379.19,122.59,70.09,39.27,167.94,578.38,284.50,137.92,80.91,64.66,392.21,38.85,55.12,183.41,83.85,309.25,151.06,56.80,117.67,605.72,67.97,55.97,211.38,223.12,246.66,453.91,103.52,355.62,172.87,59.36,135.78,41.20,39.87,325.28,92.84,179.38,258.83,147.38,229.10,32.70,78.20,93.28,75.60,79.14,45.40,26.39,13.64,28.25,102.81,133.71,229.99,71.52,155.51,32.91,74.10,44.61,73.02,46.09,87.51,120.95,73.07,386.80,230.34,166.80,186.90,22.34,47.89,74.10,51.24,61.92,66.64,91.64,82.35,37.81,54.55,82.28,85.73,52.22,60.80
2022-06-24,139.42,261.08,17.10,116.46,117.27,169.23,245.71,278.28,472.40,107.57,200.86,317.22,78.40,324.15,48.04,166.48,262.11,132.94,85.31,464.55,134.83,387.72,151.46,184.31,190.85,128.32,39.61,285.09,87.08,231.41,57.62,29.82,540.29,36.37,291.34,223.08,142.62,71.83,43.42,168.98,69.89,201.18,116.73,88.21,279.72,504.09,292.55,1906.87,171.24,87.75,209.67,386.96,125.79,72.80,41.12,174.36,599.74,297.27,141.85,82.33,67.59,408.72,39.91,57.30,192.48,85.12,317.47,157.62,59.13,122.64,610.80,69.08,56.42,211.93,224.56,251.83,451.53,106.17,361.48,177.63,61.66,140.09,42.54,41.88,332.99,94.02,186.63,266.43,151.43,238.40,32.78,80.89,96.26,75.43,80.12,46.47,26.08,13.84,29.10,103.21,137.00,234.04,74.95,157.21,33.39,78.44,45.28,74.41,47.29,88.42,125.65,77.05,399.97,242.95,174.04,190.58,22.99,49.44,76.78,52.84,62.41,67.49,92.63,83.41,38.76,56.43,83.74,87.37,54.00,61.95
2022-06-27,139.42,258.34,16.84,113.22,115.14,168.57,244.92,278.40,481.95,106.71,198.96,318.83,80.33,322.51,47.73,166.33,261.82,131.93,86.48,462.03,135.53,381.07,151.66,179.74,189.14,130.80,39.74,278.66,86.16,230.60,57.50,29.85,539.13,36.39,284.64,222.61,142.32,71.71,43.67,167.36,69.55,199.38,118.67,87.62,277.90,496.70,287.32,1872.50,172.53,88.32,207.94,387.16,126.45,72.40,40.94,176.33,589.68,301.54,142.70,82.56,67.31,396.10,39.61,57.63,185.87,83.65,311.86,154.45,58.85,119.82,600.74,69.97,56.20,213.57,224.19,254.45,463.75,105.81,359.03,175.19,61.39,138.31,42.51,41.33,331.83,94.76,186.84,266.21,151.53,236.43,33.55,82.70,99.02,78.12,82.23,48.26,26.55,14.14,30.30,107.25,136.26,232.96,73.80,157.13,33.62,78.93,45.52,73.95,47.10,88.69,126.05,77.48,391.20,241.77,173.46,190.81,22.75,49.21,76.73,52.87,62.89,67.91,93.22,84.64,39.30,56.72,84.30,89.28,54.42,62.65
2022-06-28,135.27,250.14,15.96,107.40,111.34,159.80,232.66,273.86,484.60,106.19,193.64,309.43,82.55,312.17,47.04,161.60,250.20,129.79,84.17,449.43,134.96,365.63,149.53,169.97,179.60,132.90,39.18,270.26,80.78,226.68,56.92,29.77,531.32,35.59,281.89,221.39,140.98,70.37,42.64,165.16,70.19,198.92,122.79,87.39,276.71,473.44,276.17,1815.40,163.63,87.36,201.99,388.50,125.61,71.15,40.43,176.19,582.46,295.64,140.71,81.40,65.56,378.06,38.97,56.73,176.81,81.99,303.67,150.12,57.29,113.13,592.78,68.85,55.64,202.51,220.23,252.86,454.63,103.83,349.21,171.29,61.41,136.30,41.96,41.16,324.26,92.91,186.51,260.46,147.50,233.12,34.56,85.38,102.98,79.60,82.94,48.52,27.54,14.45,31.21,111.92,131.63,229.96,70.36,153.57,32.81,77.96,45.26,73.02,45.40,87.96,123.26,76.57,384.26,239.97,169.47,187.34,21.78,48.85,75.14,52.23,63.11,67.83,93.66,84.73,39.29,56.54,84.81,89.13,53.66,63.25
2022-06-29,137.03,253.82,15.52,108.92,111.04,163.05,228.49,273.49,491.53,105.72,194.99,314.67,79.51,316.39,46.28,161.64,253.65,130.96,84.74,450.61,136.42,368.50,152.01,169.13,178.36,130.28,39.03,266.46,77.99,231.26,57.34,29.40,531.47,35.12,279.98,223.13,139.72,69.97,42.87,162.58,70.22,198.72,121.52,86.05,280.21,477.79,280.35,1787.67,164.92,86.91,202.59,386.82,124.60,71.24,39.08,172.47,572.13,288.55,139.55,82.51,66.17,381.36,38.80,54.92,176.85,81.97,306.06,150.92,57.17,111.87,595.97,68.48,55.88,205.23,221.09,253.93,466.62,103.90,358.22,171.15,60.89,133.69,41.86,40.33,326.26,92.58,185.90,263.62,147.81,229.52,33.82,82.01,98.55,75.77,79.00,47.80,27.35,14.21,30.26,105.46,129.24,233.23,69.42,156.25,33.03,78.19,44.97,73.75,46.67,89.14,121.31,75.62,386.08,237.41,168.56,186.89,22.02,48.80,75.26,51.88,63.16,68.25,93.94,84.99,39.70,56.52,85.35,89.30,54.06,63.44
2022-06-30,134.56,250.48,15.14,106.21,108.31,160.37,224.47,273.02,489.54,103.25,192.44,315.87,77.27,309.42,45.85,162.12,254.02,132.43,83.51,459.66,135.55,366.06,151.94,163.61,174.87,128.33,38.93,264.40,76.47,230.46,57.50,28.73,538.77,35.24,276.25,221.20,140.52,71.31,44.13,163.15,68.31,198.85,119.19,85.29,274.43,475.52,281.79,1727.09,163.59,89.53,200.71,397.05,125.02,71.20,39.07,168.03,563.87,287.42,138.44,81.90,66.80,377.23,38.59,54.20,171.96,82.32,303.70,150.03,56.58,107.97,589.50,67.83,55.29,203.94,221.66,250.31,463.75,102.45,350.73,163.73,60.47,133.37,40.88,40.36,328.51,90.31,188.60,264.41,148.02,227.30,33.43,80.53,96.13,73.45,76.88,47.26,27.08,14.08,29.49,104.46,128.63,231.71,67.89,155.85,33.16,78.10,44.24,74.19,46.35,89.43,120.09,74.71,387.16,236.18,169.92,188.92,22.11,48.34,75.41,51.76,63.73,68.94,95.00,85.50,40.58,57.13,85.69,90.50,54.39,63.94
2022-07-01,136.74,253.16,14.50,109.56,108.09,159.16,227.26,277.50,493.14,104.57,194.68,316.33,78.99,312.12,45.10,163.95,258.47,134.57,84.66,465.88,136.12,368.48,154.43,166.74,179.95,129.86,39.26,267.26,73.67,236.14,58.84,29.12,543.72,34.23,274.25,223.24,135.84,74.16,44.03,164.37,68.93,200.69,115.26,86.14,276.47,484.36,287.32,1745.85,166.10,90.38,206.10,400.33,124.96,73.88,38.99,167.59,570.96,289.50,135.42,83.39,67.75,380.04,38.55,52.60,173.86,84.71,301.23,149.64,57.37,110.97,593.76,67.69,55.78,210.63,225.63,254.59,467.02,104.61,358.44,170.55,61.17,135.09,41.66,41.01,334.62,91.45,189.88,268.56,149.16,227.58,33.33,81.58,97.16,75.59,79.00,48.32,27.15,14.26,29.55,104.51,129.68,233.10,69.01,156.27,33.60,79.59,44.99,75.88,47.29,90.97,121.40,75.48,393.06,239.07,170.52,188.35,22.03,48.66,75.95,53.04,65.37,70.17,97.14,87.29,41.25,58.38,87.62,92.24,55.44,65.63
2022-07-05,139.32,256.35,14.94,113.50,112.59,167.27,233.07,275.69,481.55,104.17,196.01,318.74,76.52,313.12,44.95,162.69,262.78,133.27,84.86,468.28,136.23,376.49,154.08,170.70,185.88,126.45,39.78,262.04,75.20,235.51,57.84,28.83,540.55,34.56,260.02,224.32,136.35,72.83,43.46,161.54,68.35,195.95,117.41,84.72,274.59,495.93,288.98,1765.58,168.46,86.56,206.75,383.46,121.86,74.12,38.07,163.33,574.68,280.38,135.57,82.58,68.82,391.69,38.31,55.62,176.90,86.86,302.91,151.64,59.00,120.42,594.92,66.91,55.76,212.58,223.40,251.56,458.33,104.23,366.87,168.14,60.67,134.37,41.43,41.39,335.59,92.21,185.30,270.57,148.92,225.03,31.16,75.89,91.24,72.02,76.44,46.92,26.17,13.93,27.16,98.41,132.71,236.60,71.37,164.84,33.15,78.55,44.14,74.98,48.06,91.66,120.75,74.33,393.97,236.43,170.30,189.22,22.00,48.06,76.00,54.33,63.29,68.61,94.23,83.40,39.06,56.48,83.52,88.90,53.65,63.16
2022-07-06,140.66,259.62,15.11,114.33,113.89,168.84,231.73,275.65,491.13,103.50,196.57,321.63,75.14,314.02,45.55,162.84,262.64,134.51,85.31,472.49,134.99,382.83,155.63,171.23,184.06,124.79,40.06,262.77,75.35,234.74,57.96,28.59,551.43,34.84,263.53,222.97,137.92,73.25,44.40,162.59,67.76,195.53,118.56,82.06,271.42,493.31,291.16,1728.94,167.70,87.49,205.35,393.29,122.27,73.50,37.78,161.97,569.15,277.51,137.12,81.78,68.51,396.28,38.98,56.25,176.73,85.83,309.63,156.04,59.87,117.06,593.26,67.14,56.11,215.98,227.37,257.50,465.37,103.10,375.22,161.72,60.71,132.92,41.02,40.55,340.17,91.71,185.85,274.14,150.28,223.37,30.60,74.73,87.84,71.25,74.16,46.18,25.79,13.74,26.71,95.09,131.89,239.56,71.53,165.79,33.22,78.20,44.30,75.00,48.69,91.68,122.00,74.91,397.07,234.33,169.90,190.12,22.33,47.74,76.69,54.87,63.87,69.13,95.33,84.48,39.63,56.85,83.89,91.06,54.14,64.17
2022-07-07,144.04,261.76,15.84,116.33,118.07,171.25,244.54,279.28,490.26,106.11,198.22,319.49,77.54,318.33,47.05,163.02,265.52,134.46,85.20,474.69,134.53,390.89,155.32,175.11,189.27,127.21,40.12,266.07,79.30,236.12,57.50,29.40,549.17,35.92,263.14,224.94,141.47,74.00,44.96,163.13,69.14,198.24,125.41,82.05,275.89,497.05,294.17,1763.56,170.05,87.51,208.71,389.87,124.70,73.86,38.66,169.46,577.44,291.74,140.79,81.67,68.67,402.09,39.46,57.70,182.25,86.21,319.43,160.19,61.62,120.74,605.78,66.19,56.10,217.96,230.35,261.95,460.14,103.43,382.52,170.16,61.48,135.69,41.71,40.85,342.91,92.84,186.72,268.94,149.20,227.87,32.14,77.42,91.46,73.95,78.02,48.12,27.06,14.19,28.10,100.28,136.58,241.15,74.00,168.79,33.11,79.34,45.55,73.56,48.49,91.93,123.52,75.96,395.36,240.90,173.08,192.35,22.49,48.28,77.48,56.43,63.71,68.95,94.67,84.23,39.75,56.69,83.17,89.75,54.55,62.88
2022-07-08,144.72,261.04,15.82,115.54,118.64,169.95,250.76,280.83,494.31,105.78,198.97,321.95,77.66,317.34,47.06,162.82,265.32,133.56,84.99,481.01,135.28,389.44,156.70,173.98,186.98,126.55,40.15,265.76,79.35,236.40,57.71,29.34,549.12,35.78,262.95,225.91,142.23,73.88,44.75,162.71,68.91,195.51,126.91,81.10,273.92,494.15,294.29,1747.33,170.10,88.61,208.81,388.17,124.38,73.89,38.81,168.35,573.61,292.38,142.08,81.65,68.71,398.80,39.62,58.10,179.83,87.37,317.54,160.42,62.70,119.80,619.86,66.40,56.21,218.80,230.62,265.19,465.39,102.72,378.45,168.16,61.59,136.40,41.61,40.59,343.54,92.06,185.23,269.00,148.34,226.20,32.08,77.52,91.85,73.47,77.87,48.38,27.18,14.25,28.06,100.30,134.79,239.27,72.95,167.36,33.36,79.43,44.88,72.53,48.74,91.41,121.83,75.77,394.99,238.09,169.94,189.70,22.43,47.59,75.96,53.93,63.62,68.57,93.85,84.07,39.66,56.38,82.87,89.48,54.33,62.89
2022-07-11,142.58,257.97,15.13,111.75,114.99,161.99,234.34,278.51,492.71,104.39,200.42,322.53,77.27,318.45,45.57,162.89,265.24,134.50,86.38,478.48,135.61,384.16,155.42,172.85,177.34,125.43,40.16,261.76,76.95,236.44,57.53,29.03,553.40,35.04,265.92,225.27,140.43,74.27,44.52,162.24,68.09,195.67,123.39,80.53,270.88,490.40,294.07,1702.96,168.68,88.23,205.72,386.99,124.85,72.61,37.99,164.51,560.13,286.40,139.83,81.17,68.73,394.64,39.49,56.79,176.72,85.99,315.19,157.87,62.28,108.38,612.77,66.56,56.05,215.26,231.96,265.87,462.83,100.73,369.66,165.03,60.24,135.26,41.05,40.33,342.69,90.79,185.70,268.68,148.14,221.30,31.20,76.71,90.26,73.25,78.20,47.50,27.56,14.16,27.61,98.63,133.33,240.22,72.12,166.17,33.57,79.60,44.77,72.85,48.43,91.82,121.86,75.39,390.39,238.10,170.56,190.37,22.37,46.55,75.41,53.66,64.14,68.91,95.67,84.67,39.78,56.40,83.74,90.44,54.35,63.16
2022-07-12,143.56,247.39,15.06,109.22,113.34,162.38,233.07,277.28,490.30,104.50,200.19,315.24,76.24,317.14,45.43,160.60,264.07,133.31,85.74,470.49,134.93,375.54,154.53,164.89,174.45,123.14,40.04,260.61,76.36,234.76,57.28,28.94,526.52,35.05,262.81,224.53,141.26,73.60,43.80,162.97,68.20,192.52,124.05,81.03,270.28,427.94,290.01,1716.49,169.51,88.03,202.13,382.30,123.24,72.48,38.67,164.02,558.55,284.05,140.29,80.93,67.61,378.28,39.14,58.14,172.33,82.10,306.41,154.22,59.62,107.99,608.41,66.08,55.76,215.58,220.95,265.34,459.32,100.47,362.46,165.73,59.58,133.91,41.00,40.17,337.27,89.63,184.11,265.27,146.01,221.53,30.60,74.82,86.60,72.13,77.38,46.83,26.86,13.99,26.89,95.20,131.66,234.22,72.57,164.13,33.74,79.65,44.49,72.49,48.38,91.39,120.94,74.25,384.11,239.11,170.49,188.13,22.14,47.15,74.05,53.14,64.33,68.45,95.41,84.10,39.60,55.73,83.64,90.34,54.16,62.80
2022-07-13,143.19,246.47,15.14,110.40,110.69,162.60,237.04,277.47,477.74,103.52,199.53,314.14,76.55,317.64,45.46,160.23,265.98,134.19,85.89,472.08,134.66,371.94,155.08,162.07,176.56,122.31,40.14,260.11,77.52,235.87,57.02,28.46,518.81,35.05,263.96,224.64,141.10,73.89,43.59,160.39,67.34,192.72,126.56,78.31,268.08,422.77,288.73,1716.27,170.80,85.53,202.06,376.77,121.47,72.63,38.05,163.43,552.15,284.84,141.37,80.22,67.25,375.77,38.99,57.82,170.95,82.24,303.07,153.34,58.91,101.01,600.36,65.65,55.87,214.53,219.54,260.02,452.34,99.90,363.33,164.95,58.91,134.12,40.44,39.24,333.35,90.74,182.32,264.17,144.53,218.07,30.19,74.52,86.51,71.36,76.62,46.86,27.02,13.94,26.61,95.35,132.47,233.36,73.79,165.94,34.07,79.54,44.82,72.60,48.40,92.70,119.83,73.87,378.31,235.36,166.24,187.63,20.71,46.57,73.33,52.53,63.63,67.94,95.03,83.68,39.04,55.07,83.38,90.04,54.09,62.53
