Date,AAPL,MSFT,NVDA,AMZN,GOOGL,META,TSLA,BRK-B,UNH,JPM,V,LLY,XOM,MA,AVGO,JNJ,HD,PG,MRK,COST,ABBV,ADBE,PEP,CRM,NFLX,CVX,WMT,ACN,AMD,MCD,KO,BAC,TMO,INTC,LIN,AMGN,TXN,NEE,PFE,HON,MS,UNP,QCOM,PM,GS,NOW,VRTX,BKNG,LOW,RTX,ISRG,LMT,IBM,SBUX,GE,CAT,BLK,DE,ADI,MDT,ORCL,INTU,CSCO,MU,ADSK,PANW,SNPS,CDNS,FTNT,ZM,REGN,BMY,GILD,BIIB,DHR,CI,ELV,ZBH,IDXX,HCA,SCHW,AXP,C,TFC,SPGI,ICE,CB,AON,MMC,AMP,SLB,COP,EOG,PSX,MPC,OKE,WMB,KMI,HAL,FANG,TGT,DG,ROST,DLTR,KHC,SYY,KR,CL,MNST,CHD,ETN,EMR,ROP,PH,ITW,ROK,FAST,PCAR,XYL,AOS,SO,D,DUK,AEP,EXC,PEG,ED,WEC,EIX,XEL
2023-10-31,44846000,20265300,517969000,51589400,26292300,19434200,118068300,3066900,2464200,9672500,4828400,3661400,22185200,2978800,14747000,7576900,3036000,6762100,7522600,1394700,10394000,2052300,5947400,3425400,3877600,14261300,14168400,1953400,79547100,3990600,16639400,50106700,2895400,41185200,2020700,4885100,6570300,19978300,42648200,3770300,8949000,2057800,6485500,3487100,2611000,1615500,987700,218300,3181200,18663800,2373300,1418700,6591800,9308300,6349452,12093300,508900,1233200,3151800,10770200,6258400,1071900,13509300,8268400,1057700,4226000,729700,1618800,4076500,1734600,382200,14670400,4684100,681400,5208200,1592500,1253700,1382000,668400,1433500,13193500,3737200,16373100,10506600,1748100,2401500,3328200,1369900,1308100,629900,8045900,4505000,2368400,3618600,4139700,4062200,6446900,13132600,6359800,1342500,5549400,2265300,2397900,1430200,10525700,6214700,3911400,7591100,5686300,1842900,4811000,4904100,843900,1178400,1767500,812700,9844800,2716300,3449200,1358400,4856500,8996000,3094500,4095900,5971300,3948100,2480300,3728900,2168200,3832300
2023-11-01,56934900,28158800,437593000,61529400,30082400,20434600,121661700,2789700,2747400,9432000,4996200,2935900,28984900,2354700,18684000,5733000,2747300,5896900,5838100,1735300,4207800,2644500,6682500,3593600,4806100,10819600,14899500,1973000,138641500,3543000,14110800,44046300,2275400,41710700,1564900,2509600,7503200,13428900,23568300,3358700,9429000,2444200,12809900,4170400,2345400,1769400,1003500,310500,3070100,20200200,2087300,1267000,4750100,14292500,12703791,4932800,537100,1073000,4324600,5380300,8602400,2041200,14300700,16777500,1066700,4923800,939000,1582900,5825500,2108000,419500,11280800,5446100,841700,3766300,1755300,1556700,1503100,1532000,1158100,13862700,2332600,16011000,10212100,1411700,2643200,2233000,880400,1711200,421100,6197300,8350900,3394600,3343100,4023200,4952300,6094700,15920600,4995200,1700500,3081500,3048300,1406200,1911200,16109400,4885900,3638500,4757700,6458400,1852600,3716200,2771600,602500,1202200,931800,1379100,7746800,2954300,2128900,1152100,4880600,5950400,3944500,4065600,7721800,3482200,2221600,2575600,2084700,5029500
2023-11-02,77334800,24348100,409172000,52236700,27124600,21631800,125987600,3433700,2350900,10186200,6286700,5181300,25212700,2816000,18759000,5349100,3628000,5859200,5379100,2100600,4066800,2634800,5413400,4963600,4476000,11099100,15492300,2152800,71377000,4109700,13087200,63278300,1713900,35440000,1586700,2470400,6297900,15076500,29640900,3059600,11638000,1776600,22106100,3600000,2597000,1758400,1138000,504900,2220100,15755700,1965800,1242000,3902700,23396300,9398127,7749900,1174000,1259300,4105900,6330200,5918300,1509200,17459700,11926000,1940000,6998800,1001500,1774300,9607500,3031300,729300,13436100,6166100,802500,2535900,2231400,1183900,3030300,879300,1128500,14948800,3108400,23283600,11165700,3046500,5667100,3388600,970100,1589800,621900,5811800,9068700,4313600,2566900,3828200,5098100,8445100,18524900,5385800,1621200,3817800,2613200,1642600,2898100,11280800,3462300,3077600,5624700,9394200,2378400,2628600,4912200,722800,1580800,1282000,2249100,7537400,2066700,1666600,1086100,5970700,8291700,4553000,5569300,6467900,3079200,1853000,2129500,4449500,3961300
2023-11-03,79829200,23637700,424610000,44059800,26393100,16764300,119534800,4409100,2739500,9538700,5029800,3056500,30555600,2269100,18041000,4926800,3071900,6587700,6005900,1826800,5414500,2066300,4063300,3861900,3667100,13160000,17240100,2145600,65632200,3126500,13958700,62613600,1921800,30502700,1339300,2509800,5818700,13938000,28071000,2960000,14951100,1634800,10670100,3929900,3742000,1478200,1456800,580500,2755300,21269500,1310900,1365400,3510500,15995700,6941620,3929500,894200,1173200,3536600,5198300,7280000,2419600,17644900,14457900,1354500,15224400,710600,1525400,38074400,3147800,456200,14479300,7040000,992600,2930400,1580400,673100,2140100,627600,1250300,12839200,2667700,20287700,12782000,1888400,3156400,2010000,840000,1033100,708100,5896900,5935600,5531600,2525000,3275900,3466800,5508000,12819300,4748200,1294200,4341100,2029800,1853700,2754900,8384900,2330400,3153500,4362500,9951800,4526200,1852900,2686600,613200,1127000,1098400,1460800,8205000,2463400,1852500,1206700,5554400,14830600,4022900,4149800,5902900,2538000,2543100,1505900,2642100,3920600
2023-11-06,63841300,23828300,400733000,44970400,19052700,12887700,117335800,5486200,2684900,7625100,5254100,3978500,19097300,2020500,12870000,4851400,2890300,6480800,5951200,2056900,4377000,2593400,5784600,3729700,3003200,10634200,14529000,1426200,49270400,3090600,12673200,45548000,1613800,23877200,1464000,2768100,6601400,9299500,27381200,2339900,8140300,1547200,7756400,5216500,2087600,884900,1999000,479000,1920400,5950700,1156000,1440800,4597200,7532000,6131806,2891500,469400,925900,2132900,5916500,6062800,1475500,15429600,10073900,1005500,10643600,651500,1173000,16649700,3058100,422700,17627100,6649800,1061300,2362600,2272600,723000,2443700,487600,1610300,10606400,2490000,20843900,7182800,1209300,1702000,1409500,654500,1238900,453500,5165500,4610800,4344500,2484500,2427500,2703800,4660000,11851700,5415900,1914800,3696200,1770900,1443600,2016200,6880300,2033500,3822900,4288100,5532400,2165500,1584200,3004000,517100,822200,1043600,1195700,7980800,1451600,1324300,1335700,5497000,13464500,3370700,3372400,6858400,3178900,2907700,1642400,2686700,3139700
2023-11-07,70530000,25833900,343165000,53553500,29757300,14055600,116900100,3062900,2604800,6297900,4219700,3168200,20272500,2324200,19365000,4840400,2629000,6003800,6616400,1373100,5024400,3993600,4687200,5467100,3291100,15054600,15023400,1860400,50550200,2360800,10449300,33081900,1708700,32052000,2647400,2526500,5193000,9615500,18086400,2482100,7657700,2324200,7898400,3085200,1505000,1657900,1930400,308300,2150300,6352900,1810200,1220100,3549900,6239500,5237415,4074000,440800,1711400,2537400,5653400,7412600,1409200,15153100,8248400,910200,8401400,662400,1173800,14908300,2375300,670800,20836100,7609000,1483300,2212500,3558000,1202400,2699200,463500,1387400,10955900,1583300,11463200,5848200,908800,2296500,1200500,785300,977600,427600,17838000,5491000,3582100,2180700,2843300,3465600,6088700,18310000,6552300,3074600,2859100,1721600,1808900,1596000,5879300,2402100,2291400,3275000,5121800,2443400,1503600,9919900,486400,626900,1093600,1383200,5852000,1964200,1385100,1101600,5092600,9494700,3054500,3786900,5491100,2170300,2220500,1696200,1347100,3515300
2023-11-08,49340300,26767800,346719000,44521700,26425800,13609700,106584800,2602400,1769200,7618200,5117500,7776400,19184100,2838400,15280000,5460000,2454900,4832600,8152100,1343600,5299100,3079200,4926600,3433500,2356800,12654100,15591900,1815000,41880600,2223300,13744000,31896000,1848100,33483400,1631400,1916800,6901400,12781600,29398300,3193500,8075200,2483100,7681900,5185100,1484400,1702300,1276400,235100,3077500,9844700,1620200,1386400,3618600,7453000,6065021,2532500,482200,1178000,3452000,6767100,10994900,1428400,13633800,9917600,745300,5201400,791500,1075900,13597000,1993800,637200,11252800,13103500,2802000,1611900,1565700,973800,1524700,401200,1424600,6386800,1804500,14761600,6516400,781700,2686600,1279500,614700,1096200,335900,13767100,5884300,3840500,2898600,2949700,2941400,5837200,10910500,7036100,2448500,4514000,1637400,1439900,2080900,5985500,3121100,5201200,3113100,7613700,2049300,1508800,5833500,419600,715200,1204200,1059100,5895000,1758700,1062400,744800,4665700,12275500,3623800,3013600,5553300,2613800,2820400,1765000,1915500,3953300
2023-11-09,53763500,24847300,540496000,36235400,23747800,16103100,142110500,3052100,1819600,7992500,4866600,6279800,18380500,2657100,24486000,6973600,4059100,6581500,7377000,1288400,14970300,2336600,5639300,4731400,2735500,10359500,15080100,1574900,61146900,2501700,12021100,32267900,2042400,48955800,1305400,2266000,7061200,17147900,28737700,2718300,9497200,1496400,9002700,5264800,1787900,1215100,1207100,205900,3271000,9638100,1095200,1775500,3412700,7607000,5786605,2708800,437100,1094900,4211500,8321000,6853900,1384000,21039400,22435900,844800,6290000,789000,1151000,9651300,2581500,622200,12175400,8878900,1578000,2316900,1389700,793200,1729100,414700,1279600,8548700,2052900,19128400,9389800,1200200,2220600,1529600,903600,1084000,263000,9278600,4306200,1827000,1802200,2297300,3344500,6702900,15076600,4658400,1785400,5604600,1950800,1739500,1402300,6038600,2397800,3540700,2631900,5374500,1848300,2428900,4765100,350100,815900,1121200,1001000,5172400,1582500,1533100,832900,5923300,6288900,3441800,2985500,3867500,1814700,3761600,1992500,2433800,3871700
2023-11-10,66133400,28042100,421245000,49287800,26913300,19096200,130994000,3701100,2480800,7983300,4094400,3645900,17825500,2807000,36272000,6930700,3653500,5387200,7627100,1908800,4586400,3062700,5552900,4112600,4440600,11988200,14319900,1433500,75135900,2664900,11678900,32858500,1896500,38862500,1378100,2070600,7214700,12776100,33844100,2178600,8924000,2673600,12191600,6008100,1781400,1023600,1315800,226400,2381500,10351200,1536400,1525400,3179000,7338500,4382618,2525200,522700,1311800,3671000,7557500,5233900,1147800,17369000,12306000,1013800,8156000,1109200,1754100,6708900,2672700,994800,12697600,5946700,1330300,2110000,1224600,762200,1965900,499100,1536000,6356000,2088100,11912500,5851500,1201200,2422700,2492200,613200,1256700,378500,9267900,4602300,1934300,2429400,2377500,3039200,6033600,12669800,4292000,1692200,6235800,1729000,1816700,2212900,6561800,1984800,2896400,3667800,5849600,1372600,1632300,2922700,534900,505500,1178300,1125600,6248600,2033000,1322000,846600,5902500,3994600,2491100,3478900,4495800,1826400,2497200,2006300,1886200,2912100
2023-11-13,43627500,19986500,384136000,35680600,18324800,16908900,140447600,2196200,1507900,6676300,4088500,5744800,15308400,1614600,16893000,5889300,4586700,6297500,5878200,1650700,4454700,2505100,5402300,3306600,2896100,8747700,15408900,1448600,46741900,2591900,12798200,28521800,1675000,24558300,1420000,1579800,4345400,8951800,35519900,1675900,4868400,2185100,7959200,7640200,1403300,996700,957400,241500,3155700,7740300,1772500,1003800,2647200,7120800,5753776,3035700,356400,1418100,3243700,8452100,5740500,1177100,14931600,9116000,1055700,8944000,713200,1174600,6038900,2258500,736700,12047100,4742500,856400,1683000,1002800,581900,1702200,408300,1798200,9827200,1753600,16332100,5460200,1164900,1562800,1351500,790700,1055300,511800,6853600,3225700,2413500,1487900,2400900,2912000,4202800,9358600,3605400,1289700,4016000,1638400,1929700,1596300,6532000,1821000,4053300,2805500,3461500,1580500,1421800,3123200,506200,374200,747600,987700,3980200,1637300,1261100,1036400,5187100,4715000,3396400,4549900,5511300,1935600,2326400,1970900,1902000,2960500
2023-11-14,60108400,27683900,416954000,56674600,32395200,17179400,149771600,3387500,2454000,9927700,14092000,3827600,18260500,2733900,23886000,6713600,7952800,7982600,6944400,2037600,4509200,2884900,6238900,4743800,4060900,11224400,19792500,1823700,61017400,2647800,12697100,66676300,1822400,45457400,1350500,2060000,7051600,13399500,40084300,2951600,12287700,2610400,11255400,6202500,3592700,1351200,1578100,298700,4237600,13128900,1847700,1336800,4321900,8323000,6007634,3441800,1011000,2115800,3448600,6478100,6733700,2005700,18331000,12972700,1155500,8778200,784900,1684200,6778100,4447000,545200,12025300,5534400,999700,2900000,2766800,687300,1909700,545800,1810800,15361400,2968600,26218500,10641900,1674000,2359800,2597800,934800,2119500,498900,6989700,5421700,2556100,2407900,2986400,3281200,5335700,12593100,5498700,2417800,7656100,2965500,2380600,2122400,9084800,3263900,4148800,2919900,4625300,1736100,1801200,3645800,539500,588000,1021200,983400,6827800,2159500,1500400,1191900,5711500,6285500,5739200,3836900,6434700,3442100,1883800,2017400,2602100,4250000
2023-11-15,53790500,26860100,475497000,63875700,23861500,14531200,150354000,3572900,2473700,8365300,13258900,4287000,20137600,2434600,16099000,6729100,3985900,7672600,7392600,2165100,6473200,3088900,5611200,4800700,5035300,10052100,35769900,2347100,59555600,2575900,10201900,46968900,2184000,47392100,1139900,2795100,5957000,11295000,43614600,4076800,9841600,2709700,7789100,6297800,2534500,1233500,3234900,284200,2848500,10757800,1889600,1098400,4632500,7980200,5245309,3739900,747400,1515500,3293200,8385800,7386200,1711300,32188200,9954000,1031500,19158000,1284400,2123100,6946400,3720400,502100,13407600,7102100,1346400,4110600,2401900,1316000,3648600,502500,1949900,10245500,3272600,18894900,12350200,1243600,2130300,2425000,1018300,2187000,581700,8328000,4733300,3861900,3203500,3226600,2881200,9133300,16813600,6696800,1785600,32230800,3270700,4072600,2972400,6432800,3940500,4484200,4810900,4658000,1726900,2678000,3273000,423500,749500,878900,1040400,6414400,1859400,1297000,1082200,3392300,7506600,3175600,3404700,6703800,2573600,2902300,1986000,2893400,3439500
2023-11-16,54412900,27182300,339756000,49653500,28013200,18932600,136816800,2822500,2360300,8126200,7051600,3030500,22469100,3060600,26198000,6875600,3114000,7590500,7889700,2954700,5257000,2040400,5386400,3712300,3656000,14031300,97658700,2142100,49661900,3593700,16010400,36952800,1613400,86405700,1228100,2366200,5599400,11155400,32407200,2133500,6757600,1438200,11655700,4579400,1620400,1047700,3094500,259000,2705700,7578700,2296100,912900,3519200,8037200,5825072,2625000,558900,1736200,3286900,9048600,7476100,1198400,79057800,12989000,1130400,31270600,816400,1696700,8052100,2441100,493800,14458500,6820700,790700,3499300,1774300,1082400,2300700,461100,1676600,10189400,3749100,14744800,9671900,1062300,2430900,1680200,866600,3358900,463800,11053300,6733200,4075100,4559600,3494100,3224600,7654000,14554100,8186800,3097600,12033200,3738600,4714100,2897700,6816800,3850700,8093800,4432800,5015700,1539600,1633000,2719600,384100,778400,792500,964800,6317800,2073800,1314800,833900,4517100,6723000,3872300,4380100,10366500,2766000,2012400,2945500,1717000,3970800
2023-11-17,50922700,40157000,325205000,49636700,37240600,14494400,142532800,3260000,2676900,7812400,7238200,2628200,22984900,2365500,19789000,7023300,2770300,8495600,6767000,1773600,4332300,1968500,5583100,3634900,2798500,11075600,42487800,1561500,38508900,2604800,14475800,38493300,1556300,49735000,1542500,2642900,7524200,10136300,27009200,2207700,6080700,2002600,6543300,3059700,1465200,792600,2035200,212400,2216300,7343900,2993400,898600,4426500,6341800,5186418,2792500,715600,1342600,3279000,6262600,4791300,1127100,32593700,9376900,1131100,15112200,599900,1013300,5021300,4208900,354500,10229500,7874500,1447300,2474400,1517200,983400,2991400,666900,3050100,7366700,2975800,15573100,6918800,1647100,1785500,1503600,1419100,1453600,414900,14077300,5799100,3667500,3354300,3451500,3071900,9538000,13708200,6189300,2182700,5982500,3029400,9016500,1771000,6461500,3271300,10563500,3231700,7936300,1773600,2036200,3494200,372500,538600,1251700,653100,4828800,2163900,1286600,669800,4594500,5251100,3340600,3507100,10869000,2106000,1694000,2180700,1463700,4327900
2023-11-20,46505100,52465100,414120000,41951200,27815500,16960500,116320100,3215300,2518400,7019000,8604200,2827200,17458800,2768300,18674000,8851700,3459000,6856500,7449900,1624100,4490000,2393900,4886200,4599300,3617600,8062400,26663100,1413900,43138700,3499400,13051000,46783400,1183500,44564900,1678500,2213900,5836900,8404900,26335700,2000200,7644600,2548000,7148600,3466300,3146000,1079400,1520500,227000,3159700,8359300,1746300,982000,3658500,9799500,5190678,2661400,668300,2197300,3811100,8670100,5728300,1008800,27421000,11424100,1522200,13703800,698100,1297700,4915200,10633100,340700,27943500,7012200,819600,2568500,1394900,799600,1345100,452700,1636400,8233100,3242900,19670300,6765900,1510400,1749400,1406600,929100,1111200,425400,8086900,4046400,3133700,2876700,2387100,3198700,4795000,10062100,6056300,1421400,5810200,2248800,3404700,2795900,6551800,3160400,4563400,3150200,6964600,1709100,2142300,2607000,353100,426800,942800,1292200,5325000,1883000,1147100,895200,3353000,4472700,3637300,3499800,7680200,3404000,1559700,2030400,1525900,6312100
2023-11-21,38134500,28423100,565747000,71226000,22635300,12027900,122288000,2918800,2115700,7083500,7213700,1851600,14989000,2567500,43344000,5916300,2977200,7310400,7403500,1173700,4690800,1906200,3980000,3852300,2997700,6783300,29382300,1602800,41064800,2940800,13891600,41611900,2915900,37252100,1225300,2636600,3877600,11952600,25988700,1877400,7394800,2422300,14641800,3211600,1900900,926200,1227000,184200,5880600,7125000,1461600,1177800,2859500,6149000,3506019,1765500,642900,2163100,4965900,10745300,5995300,1001000,21510500,12016700,2109800,8110400,683700,972200,5441900,13812400,310700,14669600,5120400,696100,4614100,1274500,868300,1629300,316500,1169000,4901200,2759700,14466700,5245800,1059400,2050300,1366200,1166000,1125900,324900,6888800,3720200,2281200,2039400,1926800,2606100,5281800,11961200,4322300,1127800,4057900,1630100,2345600,1500600,8677600,2568700,3916100,3669500,8424500,1295500,1568500,2467100,325000,453900,1052600,1091000,4269200,1779500,1353600,497200,3251400,4005400,2483900,3613200,5053400,2815600,1052200,1509900,935100,4139200
2023-11-22,39617700,23345300,899420000,45669100,17813900,10702700,117950600,2110200,2234500,5174500,5701400,2052200,18072000,1967900,33743000,4633500,2873500,4372700,5724000,1068600,3428500,2064400,3235600,3893600,2841600,7216100,26416500,1425700,56862200,2285000,11320600,41422700,1463800,31481200,1111000,1649100,3159800,9626900,19226800,1881600,4265400,1716200,6647400,3508300,1235200,888100,913500,192600,3232400,7024900,1199700,833800,3044700,4828700,3773785,3593700,498100,6304700,2926300,6004700,4343700,899300,17308400,8579500,4286500,5502800,600300,826000,5586800,5094700,233100,14734800,4419100,505500,3727100,905900,979800,1246200,289700,1112600,6830100,2527500,9441200,5283300,977600,2481500,1302900,618800,950700,321200,7941900,4559000,3369300,2212000,2422200,2479600,4168300,13233400,4816800,1363500,3587900,1802600,1511900,1644100,7110900,2398800,5558500,3217300,4756300,1270300,1470600,2778800,404100,572100,931500,1034200,4049600,1566800,1627700,654900,2753000,2685200,2553200,2499700,6251000,2003400,1682100,1321300,1247900,4060400
2023-11-24,24048300,10176600,294645000,22378400,12514300,5467500,65125200,1282000,1135000,3496900,1640900,1341700,9480800,1053500,23158000,3351400,1259900,2132500,3168000,645800,1636500,942700,1751700,1869100,1404700,3861000,13975200,708500,19001000,1218000,4816000,15815600,722800,13037100,711300,930800,1604800,4629400,11129700,1074500,2398000,1045600,3708200,2080100,460100,450000,658700,117000,1322200,2346300,601300,326600,1799200,3206400,1981995,982200,279600,1275300,1127100,3310900,2168200,607300,8209500,4349600,912500,3230400,243300,563700,2847400,1842300,171600,5085700,1931000,396400,1276500,416200,310000,605500,142100,435500,2725600,950700,5941000,2586900,404200,809500,782500,250500,697800,211300,3077600,2159200,1318100,1173600,1264300,1054700,2022500,5988100,2266100,549800,1863100,1042600,856200,1039400,3984100,1023900,2414400,1150400,1871800,695700,526200,1248100,280800,221700,284800,315500,1791200,654200,797400,238200,1119300,1650300,1472400,1140200,2523100,1199700,504800,692000,419200,1357700
2023-11-27,40552600,22179200,395662000,53762400,23436500,15684500,112031800,2580300,2675800,6259100,5478900,2630700,18013500,2665900,96962000,6449700,2992600,6021300,7356500,1627400,5529400,1854400,3664700,4885500,3625900,9850800,23393700,1586900,32743000,3703900,16246500,42039500,2427100,33339900,1301200,1846400,4130700,9779100,26066700,2480500,5237800,2369200,8586400,3478700,1250500,1010000,1308600,253300,2345700,9378400,1084300,1496900,4053100,7853600,3984415,1743300,868100,2322200,3520200,7252900,5165300,1633600,17651600,11005600,1441400,6276200,997200,1085400,7096000,3830000,440100,17681600,4552100,814900,2048900,1220100,1048100,1301400,350200,1146000,8715200,2146400,14679700,8574300,1326900,2240800,1373600,978300,1909300,373200,6371200,5289500,2384200,2447200,2178700,2370800,4607500,10947000,7736600,1232200,3736700,2098000,2068100,2772000,8878100,2146500,4145200,3706600,4535600,1231800,975200,2657800,589300,384700,777800,1054700,5074200,1296800,1058800,580300,3794300,4418600,2439400,2677800,6884700,3378900,1703300,2132300,4282200,2834500
2023-11-28,38415400,20453100,401491000,42711700,18730000,12637200,148549900,2953500,2859300,6582700,5234900,1793900,20629500,2645000,39025000,5909000,3116900,6110400,8738500,1286800,5347200,2302900,4056100,5535300,2890200,9746500,23535000,1377800,32047100,2199600,13739600,29705800,1549600,24548900,1134300,1753400,3883800,9473600,29497700,3329100,9197900,1827600,8817900,2456500,1419000,1520600,1154100,180100,2651100,7094800,1559000,1124900,2666200,6848100,4378107,2149900,610200,1904600,2797900,4972200,4892600,1745500,16360900,19225700,1573200,12630000,880800,985900,5731200,5131900,446700,11372800,6792700,802200,1911500,1437000,767700,1212800,486100,1546200,7866000,2117800,14064700,6113600,1134400,3058500,1374300,636300,1604300,542200,5620900,3469100,3380900,1926400,2465000,2393500,5705100,10998500,6057500,1066600,3804900,2739200,1854400,4024900,10641500,2267800,5242600,3471200,8008500,1837600,1886200,3418000,434400,803900,971100,1109200,5915000,2596700,1293400,583200,4804700,3582200,2774300,3412100,5652500,2738300,1402100,2389300,2463800,3667100
2023-11-29,43014200,28963400,382005000,40610900,23967200,16024500,135401300,3141100,4550000,9126100,4955100,1908600,26802100,2151400,34843000,5190000,3083800,5342700,10286800,1319800,3996500,2595600,4722400,12327400,2855500,16417100,29896500,1307300,37876300,2433400,11263600,57954900,1195800,38982000,1405900,2005200,3647100,17019100,26185200,2243000,7420700,1228900,10608300,2627800,2038100,1465300,1497200,155800,2119000,6852100,1388900,1272900,3568900,8428500,3792831,2224700,750000,2263500,2986600,4260400,6127200,2489600,16700500,14062900,2799400,15076400,1123700,1140400,7385000,3554600,627700,12653100,5091700,1463600,2240200,7568700,1687800,1311200,473700,1401000,15656600,2720200,14027600,9377100,946800,2376900,2326600,645600,1623000,441900,8002000,6065300,3000100,6873900,2935900,2818500,5032300,13975800,5812100,1031500,2918900,3115000,1616700,5634700,8116800,2244900,8349900,4010200,8844500,1602300,1432200,2128400,377300,504100,698500,888500,5309400,1510600,1184100,641600,4201800,4859800,2986800,2992600,5268300,3874200,2174500,2203600,1915900,4314000
2023-11-30,48794400,30554400,526247000,65814000,38988300,23146400,132353200,4606800,7121200,9869800,6874700,5658400,29254700,3203500,49571000,12481900,4493700,9771300,29299700,1755200,9297400,3960300,7346700,24425700,4287300,16276000,29925900,4298100,44494200,5030400,22727500,52547700,1914000,46263000,4023900,2686400,6641400,15381700,45356600,3114000,8480500,4430100,11731800,4319400,1903600,1832900,1637000,255700,3812100,8366100,2437500,1514500,6740600,11442600,10174611,3210500,961300,1950200,4356200,6219300,11075600,1941100,37165000,21701600,3073700,17859400,2185900,1955300,16805100,3923800,954600,17044300,10393600,1492700,3543400,7046800,2083800,2678200,686100,1792800,20200300,4253100,16249000,12301000,1666000,6601300,5225900,1497700,2211900,1166200,11520300,10242700,5597800,9147400,5973500,6675900,13200800,23071200,13769000,2406800,5759500,5372400,2566900,3691100,23929000,4219300,16309400,7148500,8484100,3966400,2210100,4201200,1441800,636700,2014400,1896300,8328800,2554600,2587200,955500,8114700,8814200,4959400,3756500,11572700,18266200,3843400,2563400,3981500,4797100
2023-12-01,45704800,33040500,369317000,39951800,31442300,15276400,121331700,4705700,3462200,8916000,3939400,3638600,17845300,2171400,29612000,10342900,3613600,5685400,6863400,1475300,4903400,2490500,4897400,14538200,4341500,11906500,39273600,1688800,37048000,4967400,15371200,46133300,1219700,43928400,2107300,2303900,4095500,10510200,103624000,3112100,9617100,3239000,8866500,3197800,3623300,1453300,1135000,205000,2965600,5487400,1388700,856900,4871900,12506500,5668572,3731500,746700,1764900,2332900,5102000,5739800,1334000,18744700,14354700,1977300,12313600,876600,1679100,7175500,4485400,560200,12806400,5400500,734900,3134000,3401900,1361500,1503100,485400,980500,17131600,3412000,20053400,11699900,1974400,3492100,1576000,924400,1526200,676300,6377200,4675800,2990900,4757300,3124600,3775900,6282300,12718900,6670500,1353900,4594800,2860200,1919900,2400300,9401600,2985600,6252600,3488400,5526600,1490500,1605600,2651200,608600,578700,774300,1086800,5548400,1963600,1285300,696600,3996100,5664600,4016400,2785100,7382800,3563900,1519100,2006800,2615000,2918600
2023-12-04,43389500,32063300,437543000,48294200,36669900,19037100,104099800,3053400,2709200,9607500,5247500,2577100,21523900,3097900,25009000,8920300,3827900,6578300,10169900,1624000,4845300,2541500,5323300,11429200,5157700,11842800,24883200,2349500,39854400,3522900,14942200,37811300,1222300,50417600,2092400,2357400,6572000,10239600,47410400,2717500,6713800,3881900,7485000,5729500,2178100,1166100,1469500,235800,3429700,5525300,1431200,1265700,5779000,11477400,4747116,3028700,767900,1405900,3316000,6206400,5587500,1335800,17812900,11659300,1747000,9284200,1061500,2172500,4726200,8401100,508400,14238600,8194600,945600,2246800,3027800,877800,1534000,1154800,2000400,11690900,3631000,19351000,11962300,1513400,3818200,2164600,896800,1906900,739100,7772600,4824800,3000900,4842900,3075100,4073500,5203800,11708000,6133900,1372900,7625100,2761100,2280800,2441200,7963400,2963100,5079100,4154400,5413200,1308600,1592400,4068900,486600,553100,807200,963200,5526400,3473300,1128600,1238800,4205900,6342800,2796500,3448900,8158300,2563200,1872200,1614900,1752400,3606900
2023-12-05,66628400,23065000,371718000,46822400,27384800,16952100,137971100,3061200,2645600,9135600,4199100,2157300,22250300,2755600,37066000,7268200,3269800,11895800,10789100,2349700,3961700,2577700,4553800,5771500,3380700,9597600,21883800,1516500,39191600,3005300,11891500,45723100,1613600,31859300,2207000,1853600,4935600,12544800,39853000,2584200,6103200,2632400,6231600,3606800,2429700,915000,1113200,183700,2552100,5945700,1246300,1055700,4556700,16027300,3688206,2682200,860700,1572700,2620000,4818800,5913600,988900,20985000,8800500,1386500,6401200,879800,1449400,4242000,3753100,319400,12659500,6276900,861300,2674400,3121000,1037800,1028400,614400,981700,7172600,6452500,14813100,7593000,1661200,2821400,1636900,1190300,1482600,372700,6902700,5821400,3478300,3484500,2761200,2777400,6247600,17516700,7064800,1842800,2997800,2231500,1820000,1641500,7660000,2828000,4036800,4075300,5775500,1337600,1392600,3327700,343300,492800,686600,614900,6012600,2536800,1133200,874500,3635500,7371400,2601200,2914600,7114900,3434900,1301100,1882100,1851400,3110400
2023-12-06,41089700,21182100,380590000,39679000,23576200,11294300,126436200,3039100,2239700,9366000,3874000,2093100,31154800,2224200,24813000,6642900,3030800,7610000,9954800,2233900,4978800,2080400,4726600,5374800,4178800,18079700,26447400,1502100,60599000,2765100,14868500,49803100,1241700,31992300,2263700,1765900,4952200,13235700,33410500,2230900,7321800,1804900,6912400,5719600,1869300,800900,1137600,189100,2595400,6125800,1182600,864100,3555900,12115000,3964241,3632600,624800,3218300,2763400,5319600,7815700,1109500,19535500,8883900,1463000,6135400,688000,1757900,4055800,4731900,554100,13839800,5745300,950300,1909600,2035000,596900,1385800,681900,1079900,8544500,3890700,33903400,9173300,1475600,2217600,1842900,1323400,1484800,393800,13575300,7489500,4613900,2952000,4039700,3599400,7445800,17064500,10186300,3304500,3894200,4109700,1566200,2195500,8942500,1935500,4029300,3595400,5649400,1630300,1305400,3336300,351400,417200,1040400,936200,10610800,2261400,991800,820600,4829500,7733600,3260400,2927900,7815800,3935200,1260100,1575600,2427200,3779800
