Date,Close_HSI_Hang_Seng,Close_HSI_Nikkei_225,Close_N225_Hang_Seng,Close_N225_Nikkei_225,HSI_Pct_Change,N225_Pct_Change,Asian_Avg_Pct_Change,Close_HSI,Close_N225
2023-01-17,21577.6406,,,26138.6797,-0.7775,1.2251,0.2238,,
2023-01-18,21678.0000,,,26791.1191,0.4651,2.4961,1.4806,,
2023-01-19,21650.9805,,,26405.2305,-0.1246,-1.4404,-0.7825,,
2023-01-20,22044.6504,,,26553.5293,1.8183,0.5616,1.1899,,
2023-01-23,,,,26906.0391,0.0000,1.3275,0.6638,,
2023-01-24,,,,27299.1895,0.0000,1.4612,0.7306,,
2023-01-25,,,,27395.0098,0.0000,0.3510,0.1755,,
2023-01-26,22566.7793,,,27362.7500,2.3685,-0.1178,1.1254,,
2023-01-27,22688.9004,,,27382.5605,0.5412,0.0724,0.3068,,
2023-01-30,22069.7305,,,27433.4004,-2.7290,0.1857,-1.2716,,
2023-01-31,21842.3301,,,27327.1094,-1.0304,-0.3875,-0.7089,,
2023-02-01,22072.1797,,,27346.8809,1.0523,0.0724,0.5623,,
2023-02-02,21958.3594,,,27402.0508,-0.5157,0.2017,-0.1570,,
2023-02-03,21660.4707,,,27509.4609,-1.3566,0.3920,-0.4823,,
2023-02-06,21222.1602,,,27693.6504,-2.0236,0.6695,-0.6770,,
2023-02-07,21298.6992,,,27685.4707,0.3607,-0.0295,0.1656,,
2023-02-08,21283.5195,,,27606.4609,-0.0713,-0.2854,-0.1783,,
2023-02-09,21624.3594,,,27584.3496,1.6014,-0.0801,0.7607,,
2023-02-10,21190.4199,,,27670.9805,-2.0067,0.3141,-0.8463,,
2023-02-13,21164.4199,,,27427.3203,-0.1227,-0.8806,-0.5016,,
2023-02-14,21113.7598,,,27602.7695,-0.2394,0.6397,0.2002,,
2023-02-15,20812.1699,,,27501.8594,-1.4284,-0.3656,-0.8970,,
2023-02-16,20987.6699,,,27696.4395,0.8433,0.7075,0.7754,,
2023-02-17,20719.8105,,,27513.1309,-1.2763,-0.6618,-0.9691,,
2023-02-20,20886.9609,,,27531.9395,0.8067,0.0684,0.4375,,
2023-02-21,20529.4902,,,27473.0996,-1.7115,-0.2137,-0.9626,,
2023-02-22,20423.8398,,,27104.3203,-0.5146,-1.3423,-0.9285,,
2023-02-23,20351.3496,,,,-0.3549,0.0000,-0.1775,,
2023-02-24,20010.0391,,,27453.4805,-1.6771,1.2882,-0.1944,,
2023-02-27,19943.5098,,,27423.9609,-0.3325,-0.1075,-0.2200,,
2023-02-28,19785.9395,,,27445.5605,-0.7901,0.0788,-0.3557,,
2023-03-01,20619.7109,,,27516.5293,4.2140,0.2586,2.2363,,
2023-03-02,20429.4609,,,27498.8691,-0.9227,-0.0642,-0.4934,,
2023-03-03,20567.5391,,,27927.4707,0.6759,1.5586,1.1172,,
2023-03-06,20603.1895,,,28237.7793,0.1733,1.1111,0.6422,,
2023-03-07,20534.4805,,,28309.1602,-0.3335,0.2528,-0.0404,,
2023-03-08,20051.2500,,,28444.1895,-2.3533,0.4770,-0.9381,,
2023-03-09,19925.7402,,,28623.1504,-0.6259,0.6292,0.0016,,
2023-03-10,19319.9199,,,28143.9707,-3.0404,-1.6741,-2.3572,,
2023-03-13,19695.9707,,,27832.9609,1.9464,-1.1051,0.4207,,
2023-03-14,19247.9609,,,27222.0391,-2.2746,-2.1950,-2.2348,,
2023-03-15,19539.8691,,,27229.4805,1.5166,0.0273,0.7720,,
2023-03-16,19203.9102,,,27010.6094,-1.7194,-0.8038,-1.2616,,
2023-03-17,19518.5898,,,27333.7891,1.6386,1.1965,1.4176,,
2023-03-20,19000.7109,,,26945.6699,-2.6533,-1.4199,-2.0366,,
2023-03-21,19258.7598,,,,1.3581,0.0000,0.6791,,
2023-03-22,19591.4297,,,27466.6094,1.7274,1.9333,1.8303,,
2023-03-23,20049.6406,,,27419.6094,2.3388,-0.1711,1.0839,,
2023-03-24,19915.6797,,,27385.2500,-0.6681,-0.1253,-0.3967,,
2023-03-27,19567.6895,,,27476.8691,-1.7473,0.3346,-0.7064,,
2023-03-28,19784.6504,,,27518.2500,1.1088,0.1506,0.6297,,
2023-03-29,20192.4004,,,27883.7793,2.0609,1.3283,1.6946,,
2023-03-30,20309.1309,,,27782.9297,0.5781,-0.3617,0.1082,,
2023-03-31,20400.1094,,,28041.4805,0.4480,0.9306,0.6893,,
2023-04-03,20409.1797,,,28188.1504,0.0445,0.5230,0.2838,,
2023-04-04,20274.5898,,,28287.4199,-0.6595,0.3522,-0.1536,,
2023-04-05,,,,27813.2598,0.0000,-1.6762,-0.8381,,
2023-04-06,20331.1992,,,27472.6309,0.2792,-1.2247,-0.4727,,
2023-04-07,,,,27518.3105,0.0000,0.1663,0.0831,,
2023-04-10,,,,27633.6602,0.0000,0.4192,0.2096,,
2023-04-11,20485.2402,,,27923.3691,0.7577,1.0484,0.9030,,
2023-04-12,20309.8594,,,28082.6992,-0.8561,0.5706,-0.1428,,
2023-04-13,20344.4805,,,28156.9707,0.1705,0.2645,0.2175,,
2023-04-14,20438.8105,,,28493.4707,0.4637,1.1951,0.8294,,
2023-04-17,20782.4492,,,28514.7793,1.6813,0.0748,0.8780,,
2023-04-18,20650.5098,,,28658.8301,-0.6349,0.5052,-0.0648,,
2023-04-19,20367.7598,,,28606.7598,-1.3692,-0.1817,-0.7755,,
2023-04-20,20396.9707,,,28657.5703,0.1434,0.1776,0.1605,,
2023-04-21,20075.7305,,,28564.3691,-1.5749,-0.3252,-0.9501,,
2023-04-24,19959.9395,,,28593.5195,-0.5768,0.1021,-0.2374,,
2023-04-25,19617.8809,,,28620.0703,-1.7137,0.0929,-0.8104,,
2023-04-26,19757.2695,,,28416.4707,0.7105,-0.7114,-0.0004,,
2023-04-27,19840.2793,,,28457.6797,0.4201,0.1450,0.2826,,
2023-04-28,19894.5703,,,28856.4395,0.2736,1.4012,0.8374,,
2023-05-01,,,,29123.1797,0.0000,0.9244,0.4622,,
2023-05-02,19933.8105,,,29157.9492,0.1972,0.1194,0.1583,,
2023-05-03,19699.1602,,,,-1.1771,0.0000,-0.5886,,
2023-05-04,19948.7305,,,,1.2669,0.0000,0.6335,,
2023-05-05,20049.3105,,,,0.5042,0.0000,0.2521,,
2023-05-08,20297.0293,,,28949.8809,1.2355,-0.7136,0.2610,,
2023-05-09,19867.5801,,,29242.8203,-2.1158,1.0119,-0.5520,,
2023-05-10,19762.1992,,,29122.1797,-0.5304,-0.4125,-0.4715,,
2023-05-11,19743.7891,,,29126.7207,-0.0932,0.0156,-0.0388,,
2023-05-12,19627.2402,,,29388.3008,-0.5903,0.8981,0.1539,,
2023-05-15,19971.1309,,,29626.3398,1.7521,0.8100,1.2810,,
2023-05-16,19978.2500,,,29842.9902,0.0356,0.7313,0.3835,,
2023-05-17,19560.5703,,,30093.5898,-2.0907,0.8397,-0.6255,,
2023-05-18,19727.2500,,,30573.9297,0.8521,1.5962,1.2241,,
2023-05-19,19450.5703,,,30808.3496,-1.4025,0.7667,-0.3179,,
2023-05-22,19678.1699,,,31086.8203,1.1701,0.9039,1.0370,,
2023-05-23,19431.2500,,,30957.7695,-1.2548,-0.4151,-0.8350,,
2023-05-24,19115.9297,,,30682.6797,-1.6227,-0.8886,-1.2557,,
2023-05-25,18746.9199,,,30801.1309,-1.9304,0.3861,-0.7722,,
2023-05-26,,,,30916.3105,0.0000,0.3739,0.1870,,
2023-05-29,18551.1094,,,31233.5391,-1.0445,1.0261,-0.0092,,
2023-05-30,18595.7793,,,31328.1602,0.2408,0.3029,0.2719,,
2023-05-31,18234.2695,,,30887.8809,-1.9440,-1.4054,-1.6747,,
2023-06-01,18216.9102,,,31148.0098,-0.0952,0.8422,0.3735,,
2023-06-02,18949.9395,,,31524.2207,4.0239,1.2078,2.6159,,
2023-06-05,19108.5000,,,32217.4297,0.8367,2.1990,1.5179,,
2023-06-06,19099.2793,,,32506.7793,-0.0483,0.8981,0.4249,,
2023-06-07,19252.0000,,,31913.7402,0.7996,-1.8244,-0.5124,,
2023-06-08,19299.1797,,,31641.2695,0.2451,-0.8538,-0.3044,,
2023-06-09,19389.9492,,,32265.1699,0.4703,1.9718,1.2211,,
2023-06-12,19404.3105,,,32434.0000,0.0741,0.5233,0.2987,,
2023-06-13,19521.4199,,,33018.6484,0.6035,1.8026,1.2031,,
2023-06-14,19408.4199,,,33502.4219,-0.5789,1.4652,0.4432,,
2023-06-15,19828.9199,,,33485.4883,2.1666,-0.0505,1.0580,,
2023-06-16,20040.3691,,,33706.0781,1.0664,0.6588,0.8626,,
2023-06-19,19912.8906,,,33370.4219,-0.6361,-0.9958,-0.8160,,
2023-06-20,19607.0801,,,33388.9102,-1.5357,0.0554,-0.7402,,
2023-06-21,19218.3496,,,33575.1406,-1.9826,0.5578,-0.7124,,
2023-06-22,,,,33264.8789,0.0000,-0.9241,-0.4620,,
2023-06-23,18889.9707,,,32781.5391,-1.7087,-1.4530,-1.5808,,
2023-06-26,18794.1309,,,32698.8105,-0.5074,-0.2524,-0.3799,,
2023-06-27,19148.1309,,,32538.3301,1.8836,-0.4908,0.6964,,
2023-06-28,19172.0508,,,33193.9883,0.1249,2.0150,1.0700,,
2023-06-29,18934.3594,,,33234.1406,-1.2398,0.1210,-0.5594,,
2023-06-30,18916.4297,,,33189.0391,-0.0947,-0.1357,-0.1152,,
2023-07-03,19306.5898,,,33753.3281,2.0625,1.7002,1.8814,,
2023-07-04,19415.6797,,,33422.5195,0.5650,-0.9801,-0.2075,,
2023-07-05,19110.3809,,,33338.6992,-1.5724,-0.2508,-0.9116,,
2023-07-06,18533.0508,,,32773.0195,-3.0210,-1.6968,-2.3589,,
2023-07-07,18365.6992,,,32388.4199,-0.9030,-1.1735,-1.0383,,
2023-07-10,18479.7207,,,32189.7305,0.6208,-0.6135,0.0037,,
2023-07-11,18659.8301,,,32203.5703,0.9746,0.0430,0.5088,,
2023-07-12,18860.9492,,,31943.9297,1.0778,-0.8062,0.1358,,
2023-07-13,19350.6191,,,32419.3301,2.5962,1.4882,2.0422,,
2023-07-14,19413.7793,,,32391.2598,0.3264,-0.0866,0.1199,,
2023-07-18,19015.7207,,,32493.8906,-2.0504,0.3168,-0.8668,,
2023-07-19,18952.3105,,,32896.0312,-0.3335,1.2376,0.4521,,
2023-07-20,18928.0195,,,32490.5195,-0.1282,-1.2327,-0.6804,,
2023-07-21,19075.2598,,,32304.2500,0.7779,-0.5733,0.1023,,
2023-07-24,18668.1504,,,32700.9395,-2.1342,1.2280,-0.4531,,
2023-07-25,19434.4004,,,32682.5098,4.1046,-0.0564,2.0241,,
2023-07-26,19365.1406,,,32668.3398,-0.3564,-0.0434,-0.1999,,
2023-07-27,19639.1094,,,32891.1602,1.4148,0.6821,1.0484,,
2023-07-28,19916.5605,,,32759.2305,1.4127,-0.4011,0.5058,,
2023-07-31,20078.9395,,,33172.2188,0.8153,1.2607,1.0380,,
2023-08-01,20011.1191,,,33476.5781,-0.3378,0.9175,0.2899,,
2023-08-02,19517.3809,,,32707.6895,-2.4673,-2.2968,-2.3821,,
2023-08-03,19420.8691,,,32159.2793,-0.4945,-1.6767,-1.0856,,
2023-08-04,19539.4609,,,32192.7500,0.6106,0.1041,0.3574,,
2023-08-07,19537.9199,,,32254.5605,-0.0079,0.1920,0.0921,,
2023-08-08,19184.1699,,,32377.2891,-1.8106,0.3805,-0.7150,,
2023-08-09,19246.0293,,,32204.3301,0.3225,-0.5342,-0.1059,,
2023-08-10,19248.2598,,,32473.6504,0.0116,0.8363,0.4239,,
2023-08-11,19075.1895,,,,-0.8991,0.0000,-0.4496,,
2023-08-14,18773.5508,,,32059.9102,-1.5813,-1.2741,-1.4277,,
2023-08-15,18581.1094,,,32238.8906,-1.0251,0.5583,-0.2334,,
2023-08-16,18329.3008,,,31766.8203,-1.3552,-1.4643,-1.4097,,
2023-08-17,18326.6309,,,31626.0000,-0.0146,-0.4433,-0.2289,,
2023-08-18,17950.8496,,,31450.7598,-2.0505,-0.5541,-1.3023,,
2023-08-21,17623.2891,,,31565.6406,-1.8248,0.3653,-0.7297,,
2023-08-22,17791.0098,,,31856.7109,0.9517,0.9221,0.9369,,
2023-08-23,17845.9199,,,32010.2598,0.3086,0.4820,0.3953,,
2023-08-24,18212.1699,,,32287.2109,2.0523,0.8652,1.4587,,
2023-08-25,18119.3906,,,31624.2793,-0.5094,-2.0532,-1.2813,,
2023-08-28,18130.7402,,,32169.9902,0.0626,1.7256,0.8941,,
2023-08-29,18484.0293,,,32226.9707,1.9486,0.1771,1.0628,,
2023-08-30,18482.8594,,,32333.4609,-0.0063,0.3304,0.1621,,
2023-08-31,18382.0605,,,32619.3398,-0.5454,0.8842,0.1694,,
2023-09-01,,,,32710.6191,0.0000,0.2798,0.1399,,
2023-09-04,18844.1602,,,32939.1797,2.5139,0.6987,1.6063,,
2023-09-05,18456.9102,,,33036.7617,-2.0550,0.2962,-0.8794,,
2023-09-06,18449.9805,,,33241.0195,-0.0375,0.6183,0.2904,,
2023-09-07,18202.0703,,,32991.0781,-1.3437,-0.7519,-1.0478,,
2023-09-08,,,,32606.8398,0.0000,-1.1647,-0.5823,,
2023-09-11,18096.4492,,,32467.7598,-0.5803,-0.4265,-0.5034,,
2023-09-12,18025.8906,,,32776.3711,-0.3899,0.9505,0.2803,,
2023-09-13,18009.2207,,,32706.5195,-0.0925,-0.2131,-0.1528,,
2023-09-14,18047.9199,,,33168.1016,0.2149,1.4113,0.8131,,
2023-09-15,18182.8906,,,33533.0898,0.7478,1.1004,0.9241,,
2023-09-18,17930.5508,,,,-1.3878,0.0000,-0.6939,,
2023-09-19,17997.1699,,,33242.5898,0.3715,-0.8663,-0.2474,,
2023-09-20,17885.5996,,,33023.7812,-0.6199,-0.6582,-0.6391,,
2023-09-21,17655.4102,,,32571.0293,-1.2870,-1.3710,-1.3290,,
2023-09-22,18057.4492,,,32402.4102,2.2771,-0.5177,0.8797,,
2023-09-25,17729.2891,,,32678.6191,-1.8173,0.8524,-0.4824,,
2023-09-26,17466.9004,,,32315.0508,-1.4800,-1.1126,-1.2963,,
2023-09-27,17611.8691,,,32371.9004,0.8300,0.1759,0.5029,,
2023-09-28,17373.0293,,,31872.5195,-1.3561,-1.5426,-1.4494,,
2023-09-29,17809.6602,,,31857.6191,2.5133,-0.0467,1.2333,,
2023-10-02,,,,31759.8809,0.0000,-0.3068,-0.1534,,
2023-10-03,17331.2207,,,31237.9395,-2.6864,-1.6434,-2.1649,,
2023-10-04,17195.8398,,,30526.8809,-0.7811,-2.2763,-1.5287,,
2023-10-05,17213.8691,,,31075.3594,0.1048,1.7967,0.9508,,
2023-10-06,17485.9805,,,30994.6699,1.5808,-0.2597,0.6606,,
2023-10-09,17517.4004,,,,0.1797,0.0000,0.0898,,
2023-10-10,17664.7305,,,31746.5293,0.8410,2.4258,1.6334,,
2023-10-11,17893.0996,,,31936.5098,1.2928,0.5984,0.9456,,
2023-10-12,18238.2109,,,32494.6602,1.9287,1.7477,1.8382,,
2023-10-13,17813.4492,,,32315.9902,-2.3290,-0.5498,-1.4394,,
2023-10-16,17640.3594,,,31659.0293,-0.9717,-2.0329,-1.5023,,
2023-10-17,17773.3398,,,32040.2891,0.7538,1.2043,0.9791,,
2023-10-18,17732.5195,,,32042.2500,-0.2297,0.0061,-0.1118,,
2023-10-19,17295.8906,,,31430.6191,-2.4623,-1.9088,-2.1856,,
2023-10-20,17172.1309,,,31259.3594,-0.7155,-0.5449,-0.6302,,
2023-10-23,,,,30999.5508,0.0000,-0.8311,-0.4156,,
2023-10-24,16991.5293,,,31062.3496,-1.0517,0.2026,-0.4246,,
2023-10-25,17085.3301,,,31269.9199,0.5520,0.6682,0.6101,,
2023-10-26,17044.6094,,,30601.7793,-0.2383,-2.1367,-1.1875,,
2023-10-27,17398.7305,,,30991.6895,2.0776,1.2741,1.6759,,
2023-10-30,17406.3594,,,30696.9609,0.0438,-0.9510,-0.4536,,
2023-10-31,17112.4805,,,30858.8496,-1.6883,0.5274,-0.5805,,
2023-11-01,17101.7793,,,31601.6504,-0.0625,2.4071,1.1723,,
2023-11-02,17230.5898,,,31949.8906,0.7532,1.1020,0.9276,,
2023-11-03,17664.1191,,,,2.5160,0.0000,1.2580,,
2023-11-06,17966.5898,,,32708.4805,1.7123,2.3743,2.0433,,
2023-11-07,17670.1602,,,32271.8203,-1.6499,-1.3350,-1.4924,,
2023-11-08,17568.4609,,,32166.4805,-0.5755,-0.3264,-0.4510,,
2023-11-09,17511.2891,,,32646.4609,-0.3254,1.4922,0.5834,,
2023-11-10,17203.2598,,,32568.1094,-1.7590,-0.2400,-0.9995,,
2023-11-13,17426.2109,,,32585.1094,1.2960,0.0522,0.6741,,
2023-11-14,17396.8594,,,32695.9297,-0.1684,0.3401,0.0858,,
2023-11-15,18079.0000,,,33519.6992,3.9211,2.5195,3.2203,,
2023-11-16,17832.8203,,,33424.4102,-1.3617,-0.2843,-0.8230,,
2023-11-17,17454.1895,,,33585.1992,-2.1232,0.4811,-0.8211,,
2023-11-20,17778.0703,,,33388.0312,1.8556,-0.5871,0.6343,,
2023-11-21,17733.8906,,,33354.1406,-0.2485,-0.1015,-0.1750,,
2023-11-22,17734.5996,,,33451.8281,0.0040,0.2929,0.1484,,
2023-11-23,17910.8398,,,,0.9938,0.0000,0.4969,,
2023-11-24,17559.4199,,,33625.5312,-1.9621,0.5193,-0.7214,,
2023-11-27,17525.0605,,,33447.6719,-0.1957,-0.5289,-0.3623,,
2023-11-28,17354.1406,,,33408.3906,-0.9753,-0.1174,-0.5464,,
2023-11-29,16993.4395,,,33321.2188,-2.0785,-0.2609,-1.1697,,
2023-11-30,17042.8809,,,33486.8906,0.2909,0.4972,0.3941,,
2023-12-01,16830.3008,,,33431.5117,-1.2473,-0.1654,-0.7063,,
2023-12-04,16646.0508,,,33231.2695,-1.0948,-0.5990,-0.8469,,
2023-12-05,16327.8604,,,32775.8203,-1.9115,-1.3705,-1.6410,,
2023-12-06,16463.2598,,,33445.8984,0.8293,2.0444,1.4368,,
2023-12-07,16345.8896,,,32858.3086,-0.7129,-1.7568,-1.2349,,
2023-12-08,16334.3701,,,32307.8594,-0.0705,-1.6752,-0.8728,,
2023-12-11,16201.4902,,,32791.8008,-0.8135,1.4979,0.3422,,
2023-12-12,16374.5000,,,32843.6992,1.0679,0.1583,0.6131,,
2023-12-13,16228.7500,,,32926.3516,-0.8901,0.2517,-0.3192,,
2023-12-14,16402.1895,,,32686.2500,1.0687,-0.7292,0.1698,,
2023-12-15,16792.1895,,,32970.5508,2.3777,0.8698,1.6238,,
2023-12-18,16629.2305,,,32758.9805,-0.9704,-0.6417,-0.8061,,
2023-12-19,16505.0000,,,33219.3906,-0.7471,1.4054,0.3292,,
2023-12-20,16613.8105,,,33675.9414,0.6593,1.3744,1.0168,,
2023-12-21,16621.1309,,,33140.4688,0.0441,-1.5901,-0.7730,,
2023-12-22,16340.4102,,,33169.0508,-1.6889,0.0862,-0.8013,,
2023-12-25,,,,33254.0312,0.0000,0.2562,0.1281,,
2023-12-26,,,,33305.8516,0.0000,0.1558,0.0779,,
2023-12-27,16624.8398,,,33681.2383,1.7407,1.1271,1.4339,,
2023-12-28,17043.5293,,,33539.6211,2.5185,-0.4205,1.0490,,
2023-12-29,17047.3906,,,33464.1719,0.0227,-0.2250,-0.1011,,
2024-01-02,16788.5508,,,,-1.5184,0.0000,-0.7592,,
2024-01-03,16646.4102,,,,-0.8467,0.0000,-0.4233,,
2024-01-04,16645.9805,,,33288.2891,-0.0026,-0.5256,-0.2641,,
2024-01-05,16535.3301,,,33377.4219,-0.6647,0.2678,-0.1985,,
2024-01-08,16224.4502,,,,-1.8801,0.0000,-0.9400,,
2024-01-09,16190.0195,,,33763.1797,-0.2122,1.1557,0.4718,,
2024-01-10,16097.2803,,,34441.7188,-0.5728,2.0097,0.7184,,
2024-01-11,16302.0400,,,35049.8594,1.2720,1.7657,1.5189,,
2024-01-12,16244.5801,,,35577.1094,-0.3525,1.5043,0.5759,,
2024-01-15,16216.3301,,,35901.7891,-0.1739,0.9126,0.3694,,
2024-01-16,15865.9199,,,35619.1797,-2.1608,-0.7872,-1.4740,,
2024-01-17,15276.9004,,,35477.7500,-3.7125,-0.3971,-2.0548,,
2024-01-18,15391.7900,,,35466.1719,0.7520,-0.0326,0.3597,,
2024-01-19,15308.6904,,,35963.2695,-0.5399,1.4016,0.4309,,
2024-01-22,14961.1797,,,36546.9492,-2.2700,1.6230,-0.3235,,
2024-01-23,15353.9805,,,36517.5703,2.6255,-0.0804,1.2725,,
2024-01-24,15899.8701,,,36226.4805,3.5554,-0.7971,1.3791,,
2024-01-25,16211.9600,,,36236.4688,1.9628,0.0276,0.9952,,
2024-01-26,15952.2305,,,35751.0703,-1.6021,-1.3395,-1.4708,,
2024-01-29,16077.2402,,,36026.9414,0.7837,0.7716,0.7776,,
2024-01-30,15703.4502,,,36065.8594,-2.3250,0.1080,-1.1085,,
2024-01-31,15485.0703,,,36286.7109,-1.3906,0.6124,-0.3891,,
2024-02-01,15566.2100,,,36011.4609,0.5240,-0.7585,-0.1173,,
2024-02-02,15533.5596,,,36158.0195,-0.2098,0.4070,0.0986,,
2024-02-05,15510.0098,,,36354.1602,-0.1516,0.5425,0.1954,,
2024-02-06,16136.8701,,,36160.6602,4.0417,-0.5323,1.7547,,
2024-02-07,16081.8896,,,36119.9219,-0.3407,-0.1127,-0.2267,,
2024-02-08,15878.0703,,,36863.2812,-1.2674,2.0580,0.3953,,
2024-02-09,15746.5801,,,36897.4219,-0.8281,0.0926,-0.3678,,
2024-02-13,,,,37963.9688,0.0000,2.8906,1.4453,,
2024-02-14,15879.3799,,,37703.3203,0.8434,-0.6866,0.0784,,
2024-02-15,15944.6299,,,38157.9414,0.4109,1.2058,0.8083,,
2024-02-16,16339.9600,,,38487.2383,2.4794,0.8630,1.6712,,
2024-02-19,16155.6104,,,38470.3789,-1.1282,-0.0438,-0.5860,,
2024-02-20,16247.5098,,,38363.6094,0.5688,-0.2775,0.1457,,
2024-02-21,16503.0996,,,38262.1602,1.5731,-0.2644,0.6543,,
2024-02-22,16742.9492,,,39098.6797,1.4534,2.1863,1.8198,,
2024-02-23,16725.8594,,,,-0.1021,0.0000,-0.0510,,
2024-02-26,16634.7402,,,39233.7109,-0.5448,0.3454,-0.0997,,
2024-02-27,16790.8008,,,39239.5195,0.9382,0.0148,0.4765,,
2024-02-28,16536.8496,,,39208.0312,-1.5124,-0.0802,-0.7963,,
2024-02-29,16511.4395,,,39166.1914,-0.1537,-0.1067,-0.1302,,
2024-03-01,16589.4395,,,39910.8203,0.4724,1.9012,1.1868,,
2024-03-04,16595.9707,,,40109.2305,0.0394,0.4971,0.2683,,
2024-03-05,16162.6396,,,40097.6289,-2.6111,-0.0289,-1.3200,,
2024-03-06,16438.0898,,,40090.7812,1.7042,-0.0171,0.8436,,
2024-03-07,16229.7803,,,39598.7109,-1.2672,-1.2274,-1.2473,,
2024-03-08,16353.3896,,,39688.9414,0.7616,0.2279,0.4947,,
2024-03-11,16587.5703,,,38820.4883,1.4320,-2.1881,-0.3781,,
2024-03-12,17093.5000,,,38797.5117,3.0501,-0.0592,1.4954,,
2024-03-13,17082.1094,,,38695.9688,-0.0666,-0.2617,-0.1642,,
2024-03-14,16961.6602,,,38807.3789,-0.7051,0.2879,-0.2086,,
2024-03-15,16720.8906,,,38707.6406,-1.4195,-0.2570,-0.8383,,
2024-03-18,16737.1191,,,39740.4414,0.0971,2.6682,1.3826,,
2024-03-19,16529.4805,,,40003.6016,-1.2406,0.6622,-0.2892,,
2024-03-20,16543.0703,,,,0.0822,0.0000,0.0411,,
2024-03-21,16863.0996,,,40815.6602,1.9345,2.0300,1.9822,,
2024-03-22,16499.4707,,,40888.4297,-2.1564,0.1783,-0.9890,,
2024-03-25,16473.6406,,,40414.1211,-0.1566,-1.1600,-0.6583,,
2024-03-26,16618.3203,,,40398.0312,0.8782,-0.0398,0.4192,,
2024-03-27,16392.8398,,,40762.7305,-1.3568,0.9028,-0.2270,,
2024-03-28,16541.4199,,,40168.0703,0.9064,-1.4588,-0.2762,,
2024-03-29,,,,40369.4414,0.0000,0.5013,0.2507,,
2024-04-01,,,,39803.0898,0.0000,-1.4029,-0.7015,,
2024-04-02,16931.5195,,,39838.9102,2.3583,0.0900,1.2242,,
2024-04-03,16725.0996,,,39451.8516,-1.2191,-0.9716,-1.0954,,
2024-04-04,,,,39773.1406,0.0000,0.8144,0.4072,,
2024-04-05,16723.9199,,,38992.0781,-0.0071,-1.9638,-0.9854,,
2024-04-08,16732.8496,,,39347.0391,0.0534,0.9103,0.4819,,
2024-04-09,16828.0703,,,39773.1289,0.5691,1.0829,0.8260,,
2024-04-10,17139.1699,,,39581.8086,1.8487,-0.4810,0.6838,,
2024-04-11,17095.0293,,,39442.6289,-0.2575,-0.3516,-0.3046,,
2024-04-12,16721.6895,,,39523.5508,-2.1839,0.2052,-0.9894,,
2024-04-15,16600.4609,,,39232.8008,-0.7250,-0.7356,-0.7303,,
2024-04-16,16248.9697,,,38471.1992,-2.1174,-1.9412,-2.0293,,
2024-04-17,16251.8398,,,37961.8008,0.0177,-1.3241,-0.6532,,
2024-04-18,16385.8691,,,38079.6992,0.8247,0.3106,0.5676,,
2024-04-19,16224.1396,,,37068.3516,-0.9870,-2.6559,-1.8214,,
2024-04-22,16511.6895,,,37438.6094,1.7724,0.9989,1.3856,,
2024-04-23,16828.9297,,,37552.1602,1.9213,0.3033,1.1123,,
2024-04-24,17201.2695,,,38460.0781,2.2125,2.4178,2.3151,,
2024-04-25,17284.5391,,,37628.4805,0.4841,-2.1622,-0.8391,,
2024-04-26,17651.1504,,,37934.7617,2.1210,0.8140,1.4675,,
2024-04-29,17746.9102,,,,0.5425,0.0000,0.2713,,
2024-04-30,17763.0293,,,38405.6602,0.0908,1.2413,0.6661,,
2024-05-01,,,,38274.0508,0.0000,-0.3427,-0.1713,,
2024-05-02,18207.1309,,,38236.0703,2.5001,-0.0992,1.2005,,
2024-05-03,18475.9199,,,,1.4763,0.0000,0.7381,,
2024-05-06,18578.3008,,,,0.5541,0.0000,0.2771,,
2024-05-07,18479.3691,,,38835.1016,-0.5325,1.5667,0.5171,,
2024-05-08,18313.8594,,,38202.3711,-0.8956,-1.6293,-1.2625,,
2024-05-09,18537.8105,,,38073.9805,1.2229,-0.3361,0.4434,,
2024-05-10,18963.6797,,,38229.1094,2.2973,0.4074,1.3524,,
2024-05-13,19115.0605,,,38179.4609,0.7983,-0.1299,0.3342,,
2024-05-14,19073.7109,,,38356.0586,-0.2163,0.4625,0.1231,,
2024-05-15,,,,38385.7305,0.0000,0.0774,0.0387,,
2024-05-16,19376.5293,,,38920.2617,1.5876,1.3925,1.4901,,
2024-05-17,19553.6094,,,38787.3789,0.9139,-0.3414,0.2862,,
2024-05-20,19636.2207,,,39069.6797,0.4225,0.7278,0.5752,,
2024-05-21,19220.6191,,,38946.9297,-2.1165,-0.3142,-1.2153,,
2024-05-22,19195.5996,,,38617.1016,-0.1302,-0.8469,-0.4885,,
2024-05-23,18868.7109,,,39103.2188,-1.7029,1.2588,-0.2221,,
2024-05-24,18608.9395,,,38646.1094,-1.3767,-1.1690,-1.2729,,
2024-05-27,18827.3496,,,38900.0195,1.1737,0.6570,0.9153,,
2024-05-28,18821.1602,,,38855.3711,-0.0329,-0.1148,-0.0738,,
2024-05-29,18477.0098,,,38556.8711,-1.8285,-0.7682,-1.2984,,
2024-05-30,18230.1895,,,38054.1289,-1.3358,-1.3039,-1.3199,,
2024-05-31,18079.6094,,,38487.8984,-0.8260,1.1399,0.1569,,
2024-06-03,18403.0391,,,38923.0312,1.7889,1.1306,1.4597,,
